ID	Gene description	Gene_symbol_1	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000245848	CCAAT/enhancer binding protein (C/EBP), alpha	CEBPA	V$CEBPA_01,V$CEBPA_Q4,V$CEBPA_Q6,V$CEBP_01,V$CEBP_C,V$CEBP_Q2_01,V$CEBP_Q3	9.582482993197278	9.100911122571771	1.224350860190664	0.9184285714285715	0.019426378896482233
ENSG00000228623	zinc finger protein 883	ZNF883	V$ZNF883_02	1.7023809523809523	1.3890321471548908	1.2255878712871286	0.746	0.001995210178947617
ENSG00000127903	zinc finger protein 835	ZNF835	V$ZNF835_01,V$ZNF835_03	1.949404761904762	1.5944645006016847	1.226705771832775	0.8022	0.005840685870034775
ENSG00000152926	zinc finger protein 117	ZNF117	V$ZNF117_01	1.3392857142857142	1.0916279869348462	1.2268700787401574	0.7954	0.005243849742475674
ENSG00000130584	zinc finger and BTB domain containing 46	ZBTB46	V$ZBTB46_01	2.4345238095238098	1.9838404675949803	1.2271772097053726	0.7649	2.5609438282985105E-4
ENSG00000126778	SIX homeobox 1	SIX1	V$SIX1_03	0.7261904761904762	0.5913701220560426	1.2279796511627907	0.8497	0.030564147503564416
ENSG00000153266	FEZ family zinc finger 2	FEZF2	V$ZNF312_01	2.303571428571429	1.8755372184975072	1.2282195233730524	0.7026	3.472231815542164E-4
ENSG00000087510	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	TFAP2C	V$AP2GAMMA_01,V$AP2GAMMA_Q4,V$AP2GAMMA_Q5_01,V$AP2_Q3,V$AP2_Q4,V$AP2_Q6,V$AP2_Q6_01,V$TFAP2CE2F8_01,V$TFAP2CELK1_01,V$TFAP2CETV7_01,V$TFAP2CHES7_02,V$TFAP2CHOXB13_01,V$TFAP2CMAX_02,V$TFAP2C_01,V$TFAP2C_02,V$TFAP2C_04,V$TFAP2C_05,V$TFAP2C_06,V$TFAP2C_07	7.802631578947368	6.719234910380645	1.2297766204156877	0.8090999999999999	0.003450994457290382
ENSG00000006377	distal-less homeobox 6	DLX6	V$DLX6_03	0.3869047619047619	0.3145951521402785	1.2298497267759563	0.9806	0.08872490128267303
ENSG00000136535	T-box, brain, 1	TBR1	V$TBR1_01,V$TBR1_02	0.5267857142857143	0.42891524840983325	1.2303500839007389	0.84615	0.05879850483578407
ENSG00000175322	zinc finger protein 519	ZNF519	V$ZNF519_01,V$ZNF519_02	2.166666666666667	1.732851985559567	1.2305838738776949	0.7108	0.011131022153240872
ENSG00000256087	zinc finger protein 432	ZNF432	V$ZNF432_01	0.9583333333333333	0.778751933986591	1.230601545253863	0.651	0.014435431638970066
ENSG00000198556	zinc finger protein 789	ZNF789	V$ZNF789_02	1.9404761904761905	1.5764139590854391	1.2309432933478737	0.7511	8.415137063948501E-4
ENSG00000121075	T-box 4	TBX4	V$TBX2RELATED_Q6,V$TBX4_01	3.0595238095238098	2.510744369950146	1.2315226329838556	0.86095	6.169998759689218E-4
ENSG00000197951	zinc finger protein 71	ZNF71	V$ZNF71_02	2.0833333333333335	1.6915936049510056	1.2315802845528456	0.7517	5.484316962784987E-4
ENSG00000183734	achaete-scute complex homolog 2 (Drosophila)	ASCL2	V$ASCL2_07,V$ASCL2_08,V$ASCL2_09,V$ASCL2_10	4.761904761904762	3.866254082860581	1.2317802122090833	0.8795249999999999	3.9233284353654885E-7
ENSG00000185177	zinc finger protein 479	ZNF479	V$ZNF479_02,V$ZNF479_03	1.1964285714285714	0.9644146467251161	1.232106127285037	0.7903	0.017881303186866048
ENSG00000204335	Sp5 transcription factor	SP5	V$SP5_01,V$SP5_Q2	4.428571428571428	3.6238610967852845	1.2331036886571871	0.79385	3.135510439098109E-6
ENSG00000174255	zinc finger protein 80	ZNF80	V$ZNF80_01	3.5595238095238098	2.8863675434072547	1.233219178082192	0.7542	8.261156692987125E-6
ENSG00000010030	ets variant 7	ETV7	V$ELK1ETV7_01,V$ERFETV7_01,V$ETS_Q4,V$ETS_Q6,V$ETV2ETV7_01,V$ETV5ETV7_01,V$ETV7TBX21_01,V$ETV7_01,V$ETV7_02,V$ETV7_05,V$ETV7_07,V$FLI1ETV7_01,V$FOXO1ETV7_01,V$GCM1ETV7_01,V$HOXB2ETV7_01,V$RFX3ETV7_01,V$TEAD4ETV7_01,V$TEL2_Q6,V$TFAP2CETV7_01	5.860275689223057	5.042660803633633	1.2337358679335346	0.7267315789473683	0.004313854656723246
ENSG00000105732	zinc finger protein 574	ZNF574	V$ZNF574_02,V$ZNF574_04	2.824404761904762	2.3818119305483925	1.2339062436802064	0.69035	0.0067880631869794315
ENSG00000196693	zinc finger protein 33B	ZNF33B	V$ZNF33B_03	0.9702380952380952	0.7856283307546845	1.2349835886214442	0.8002	0.012678988841239795
ENSG00000115207	general transcription factor IIIC, polypeptide 2, beta 110kDa	GTF3C2	V$GTF3C2_01	4.654761904761904	3.766546329723225	1.2358169785486077	0.6285	3.203683212700643E-7
ENSG00000121068	T-box 2	TBX2	V$TBX2RELATED_Q6,V$TBX2_02,V$TBX2_05,V$TBX2_06,V$TBX2_Q2,V$TBX2_Q5	4.574404761904763	3.6507936507936507	1.2361437665962027	0.8750499999999999	0.004489125509555161
ENSG00000144792	zinc finger protein 660	ZNF660	V$ZNF660_01	2.8095238095238093	2.2709300326628847	1.2371688115064343	0.7793	5.2627736923328765E-5
ENSG00000197062		RP5-874C20.3	V$SREZBP_01	1.875	1.5145263881725977	1.238010783200908	0.7419	7.653181037456982E-4
ENSG00000168661	zinc finger protein 30	ZNF30	V$ZNF30_01,V$ZNF30_02,V$ZNF30_03,V$ZNF30_04,V$ZNF30_05	3.038095238095238	2.661853188929001	1.2382751798731384	0.75378	0.037823423139207155
ENSG00000184939	ZFP90 zinc finger protein	ZFP90	V$ZFP90_02,V$ZFP90_03	0.8839285714285714	0.7134261646897027	1.2385292252945026	0.8269500000000001	0.016271438823448673
ENSG00000135111	T-box 3	TBX3	V$HOXB13TBX3_01,V$HOXB2TBX3_01,V$TBX2RELATED_Q6,V$TBX3_04,V$TBX3_05,V$TBX3_07,V$TBX3_08	5.70578231292517	4.657039711191336	1.2385566326348223	0.8474714285714287	0.01276542811967223
ENSG00000197608	zinc finger protein 841	ZNF841	V$ZNF841_01,V$ZNF841_02,V$ZNF841_04,V$ZNF841_05	1.2023809523809523	0.9932095581915077	1.2390341311639719	0.782875	0.028351707921446923
ENSG00000153560	upstream binding protein 1 (LBP-1a)	UBP1	V$LBP1_01,V$LBP1_02,V$LBP1_Q6	3.765873015873016	3.203827860867572	1.2390925116493114	0.8327666666666667	8.788732882419745E-4
ENSG00000179388	early growth response 3	EGR3	V$EGR3_01,V$EGR3_02,V$EGR3_05,V$EGR3_07,V$EGR3_08,V$EGR3_09,V$EGR3_Q3,V$EGR3_Q6,V$EGR_Q3,V$EGR_Q6,V$KROX_Q6	9.829004329004329	7.93801866004032	1.2390927356057706	0.7794000000000001	0.007348627126884088
ENSG00000105750	zinc finger protein 85	ZNF85	V$ZNF85_01,V$ZNF85_03	1.7708333333333335	1.4328691765514872	1.2391011615196397	0.7625	0.002097679383368399
ENSG00000149922	T-box 6	TBX6	V$TBX6_01,V$TBX6_03,V$TBX6_04	10.123015873015873	8.702080110022349	1.2411648954663133	0.8428333333333334	0.01019868790707863
ENSG00000106571	GLI family zinc finger 3	GLI3	V$GLI3_01,V$GLI3_02,V$GLI3_03,V$GLI3_04,V$GLI3_05,V$GLI3_Q5_01,V$GLI_Q2,V$GLI_Q3	3.958333333333333	3.273594636410521	1.2412215907150008	0.7801875	0.001048939910031418
ENSG00000125945	zinc finger protein 436	ZNF436	V$ZNF436_01,V$ZNF436_02,V$ZNF436_03,V$ZNF436_04	2.4925595238095237	1.9778236204228983	1.241719622718137	0.7203	0.010567198832331317
ENSG00000119950	MAX interactor 1, dimerization protein	MXI1	V$EBOX_Q6_01,V$MXI1_04	2.6577380952380953	2.396424273680591	1.2423961873406968	0.88845	0.014913453111775601
ENSG00000102935	zinc finger protein 423	ZNF423	V$ROAZ_01	1.142857142857143	0.9197180677325081	1.2426168224299068	0.7118	0.006179314273903444
ENSG00000177888	zinc finger and BTB domain containing 41	ZBTB41	V$ZBTB41_02,V$ZBTB41_03	2.0029761904761907	1.660649819494585	1.243163394844508	0.76635	0.008850114247080145
ENSG00000172262	zinc finger protein 131	ZNF131	V$ZNF131_01,V$ZNF131_02	0.7857142857142857	0.6283307546845454	1.2441684404024769	0.69445	0.03460370721982528
ENSG00000091831	estrogen receptor 1	ESR1	V$ERALPHA_Q4,V$ER_Q6_02,V$ESR1_03,V$ESR1_06,V$ESR1_09,V$ESR1_10,V$ESR1_11,V$ESR1_12	3.9449404761904763	3.542848547361183	1.2442131381204182	0.763475	0.01363961812228524
ENSG00000062370	zinc finger protein 112	ZNF112	V$ZNF228_01,V$ZNF228_03,V$ZNF228_04	0.9146825396825397	0.7415047848260844	1.2451345112253283	0.7982	0.01531373275080992
ENSG00000174586	zinc finger protein 497	ZNF497	V$ZNF497_02,V$ZNF497_03	0.6398809523809523	0.5286230015471893	1.245800505050505	0.7957000000000001	0.04559560390864366
ENSG00000198028	zinc finger protein 560	ZNF560	V$ZNF560_04	1.7261904761904763	1.3855939487708442	1.2458126550868487	0.7817	8.908848098916045E-4
ENSG00000196214	zinc finger protein 766	ZNF766	V$ZNF766_01,V$ZNF766_02	1.9880952380952381	1.696750902527076	1.2459164105111595	0.7945	0.007372798016689355
ENSG00000156925	Zic family member 3	ZIC3	V$GLI_Q3,V$ZIC3_01,V$ZIC3_06,V$ZIC3_08,V$ZIC3_10,V$ZIC3_11,V$ZIC3_12,V$ZIC3_13	5.257440476190476	4.392083548220731	1.2469221613486992	0.7494125000000001	5.354648872752509E-4
ENSG00000170325	PR domain containing 10	PRDM10	V$PRDM10_01	1.6785714285714286	1.3460546673543063	1.247030651340996	0.7486	9.894205420140963E-4
ENSG00000184937	Wilms tumor 1	WT1	V$WT1_01,V$WT1_03,V$WT1_Q4,V$WT1_Q6,V$WT1_Q6_01,V$WT1_Q6_02	15.728174603174603	12.94051916795599	1.2471090421351505	0.7841833333333335	3.242601663985016E-12
ENSG00000136870	zinc finger protein 189	ZNF189	V$ZNF189_01,V$ZNF189_02,V$ZNF189_03,V$ZNF189_04,V$ZNF189_05	8.448809523809524	7.170706549767921	1.2474636830794927	0.7437	0.001267482953357221
ENSG00000115112	transcription factor CP2-like 1	TFCP2L1	V$LBP9_01,V$LBP9_04,V$LBP9_05	3.0138888888888893	2.4245028938169733	1.2476615618120308	0.8221666666666666	2.3389017812338778E-5
ENSG00000126603	GLIS family zinc finger 2	GLIS2	V$GLIS2_05,V$GLIS2_07,V$GLIS2_08,V$GLI_Q3	8.284226190476192	6.613374591713942	1.248311062645495	0.76995	1.7442075009069663E-7
ENSG00000109787	Kruppel-like factor 3 (basic)	KLF3	V$KLF3_01,V$KLF3_03,V$KLF3_04,V$KLF3_05,V$KLF3_Q3,V$KLF3_Q3_01,V$KLF_Q3	9.98639455782313	8.17922837004838	1.248506517030285	0.8093	5.980112719016743E-4
ENSG00000197050	zinc finger protein 420	ZNF420	V$APAK_01	0.39285714285714285	0.3145951521402785	1.2487704918032787	0.7911	0.07217919943031764
ENSG00000169155	zinc finger and BTB domain containing 43	ZBTB43	V$ZBTB43_01,V$ZBTB43_02	0.6666666666666667	0.5337802991232594	1.2492505841121497	0.7765	0.02652122449509963
ENSG00000104856	v-rel reticuloendotheliosis viral oncogene homolog B	RELB	V$RELBP50_Q3,V$RELBP52_01,V$RELB_01	4.587301587301587	3.982579794854163	1.2493023278591717	0.8042666666666666	1.411878546287115E-4
ENSG00000131127	zinc finger protein 141	ZNF141	V$ZNF141_01	1.4583333333333335	1.1672683513838749	1.249355670103093	0.7531	0.001849915083630101
ENSG00000196110	zinc finger protein 699	ZNF699	V$ZNF699_03	1.642857142857143	1.313391782705862	1.2508507853403144	0.7929	9.659031546347291E-4
ENSG00000183309	zinc finger protein 623	ZNF623	V$ZNF623_01,V$ZNF623_02	2.017857142857143	1.5695375623173458	1.2509780047712176	0.76555	0.02172106765068007
ENSG00000136936	xeroderma pigmentosum, complementation group A	XPA	V$XPA_01,V$XPA_02	13.375	10.880178786315971	1.2512310475571757	0.7626999999999999	1.8803365194913585E-12
ENSG00000123095	basic helix-loop-helix family, member e41	BHLHE41	V$EBOX_Q6_01,V$HAIRYLIKE_Q3	6.660714285714286	5.992779783393503	1.2513847580514863	0.9331499999999999	0.0026237934452733574
ENSG00000213015	zinc finger protein 580	ZNF580	V$ZNF580_01,V$ZNF580_03,V$ZNF580_04,V$ZNF580_05,V$ZNF580_07	5.847619047619047	4.804194602028537	1.2517039119098485	0.70468	0.0016970403912314337
ENSG00000105717	pre-B-cell leukemia homeobox 4	PBX4	V$PBX4_01	1.8571428571428572	1.4835826027161767	1.2517960602549247	0.668	4.6507649584333734E-4
ENSG00000256223	zinc finger protein 10	ZNF10	V$KOX1_02	0.988095238095238	0.7890665291387312	1.2522331154684097	0.7533	0.008176985258026946
ENSG00000162367	T-cell acute lymphocytic leukemia 1	TAL1	V$EBOX_Q6_01,V$TAL1ALPHAE47_01,V$TAL1BETAE47_01,V$TAL1BETAITF2_01,V$TAL1GATA1_02,V$TAL1_01,V$TAL1_Q6,V$TAL1_Q6_01,V$TALLIKE_Q6	3.5648148148148144	3.154738028384238	1.2529521420599252	0.8560111111111111	0.007821043358406037
ENSG00000170485	neuronal PAS domain protein 2	NPAS2	V$NPAS2_02	0.8988095238095238	0.7168643630737493	1.253806954436451	0.9276	0.010761610502406484
ENSG00000198298	zinc finger protein 485	ZNF485	V$ZNF485_01,V$ZNF485_02	3.306547619047619	2.555440948942754	1.2539088331000139	0.7781	0.009643010071525937
ENSG00000075426	FOS-like antigen 2	FOSL2	V$FRA2_01	0.5654761904761905	0.4504039883101255	1.2554866412213739	0.9368	0.03474658754791803
ENSG00000204611	zinc finger protein 616	ZNF616	V$ZNF616_01,V$ZNF616_02,V$ZNF616_04	1.6091269841269842	1.2916165262735662	1.2564994297873693	0.7760999999999999	0.018853184834930713
ENSG00000196597	zinc finger protein 782	ZNF782	V$ZNF782_02,V$ZNF782_03	1.431547619047619	1.1096785284510915	1.2570318575675512	0.7367	0.03341971293096676
ENSG00000107249	GLIS family zinc finger 3	GLIS3	V$GLIS3_01,V$GLI_Q3,V$ZNF515_01,V$ZNF515_Q6,V$ZNF515_Q6_01	5.241666666666665	4.161939143888602	1.2573172915234507	0.8205	6.27759051696326E-5
ENSG00000172201	inhibitor of DNA binding 4, dominant negative helix-loop-helix protein	ID4	V$ID4_01	2.2202380952380953	1.765514870208011	1.2575584225900682	0.8534	1.0944705651332654E-4
ENSG00000083307	grainyhead-like 2 (Drosophila)	GRHL2	V$GRHL2_01,V$GRHL2_02	1.3125	1.1285886195633488	1.2580215592334496	0.83125	0.019236137786593402
ENSG00000269699	zinc finger, imprinted 2	ZIM2	V$ZIM2_01	2.0595238095238098	1.6365824308062575	1.2584296218487396	0.6591	1.7966023489137696E-4
ENSG00000139154	AE binding protein 2	AEBP2	V$AEBP2_02	1.744047619047619	1.3855939487708442	1.2587003722084367	0.7055	5.149476623608531E-4
ENSG00000070476	ZXD family zinc finger C	ZXDC	V$ZXDL_01,V$ZXDL_02	2.544642857142857	1.9417225373904072	1.258815696519501	0.8167	0.024272292605592716
ENSG00000113658	SMAD family member 5	SMAD5	V$SMAD5_Q5	0.7142857142857143	0.5673027333677153	1.259090909090909	0.9789	0.01890244667867819
ENSG00000197921	hairy and enhancer of split 5 (Drosophila)	HES5	V$HES5_02,V$HES5_03,V$HES5_04	3.2817460317460316	2.504154489714056	1.259365610464287	0.8324000000000001	0.009502108120708725
ENSG00000172748	zinc finger protein 596	ZNF596	V$ZNF596_01	0.8273809523809523	0.656695891352931	1.2599149214659686	0.7858	0.012285805716839928
ENSG00000181007	ZFP82 zinc finger protein	ZFP82	V$ZNF545_01,V$ZNF545_02,V$ZNF545_03	3.015873015873016	2.508738754226119	1.260234442025349	0.7098333333333334	6.729954194044462E-4
ENSG00000069399	B-cell CLL/lymphoma 3	BCL3	V$BCL3_03	2.392857142857143	1.8978855079938113	1.2608016304347824	0.8528	5.214145038410954E-5
ENSG00000113196	heart and neural crest derivatives expressed 1	HAND1	V$EBOX_Q6_01,V$HAND1E47_01	2.0714285714285716	1.80075640364449	1.2608326515151518	0.9122	0.006682666244006803
ENSG00000131061	zinc finger protein 341	ZNF341	V$ZNF341_01,V$ZNF341_02,V$ZNF341_03	16.28174603174603	13.741332874906881	1.261378341793036	0.7067	3.262712577948927E-14
ENSG00000160741	CREB regulated transcription coactivator 2	CRTC2	V$TORC2_Q3	1.1845238095238095	0.9386281588447652	1.2619734432234433	0.9446	0.003232570207594307
ENSG00000197933	zinc finger protein 823	ZNF823	V$ZNF823_01	6.3273809523809526	5.011174144748152	1.262654373927959	0.7587	9.271986023608912E-11
ENSG00000274349			V$ZNF658_01,V$ZNF658_02,V$ZNF658_03,V$ZNF658_04	3.5476190476190474	2.844249613202682	1.2629852033618478	0.6839000000000001	0.01079050663315075
ENSG00000196646	zinc finger protein 136	ZNF136	V$ZNF136_02	0.34523809523809523	0.27333677153171737	1.2630503144654088	0.7464	0.07636035860229232
ENSG00000177599	zinc finger protein 491	ZNF491	V$ZNF491_01,V$ZNF491_02,V$ZNF491_03	1.3690476190476193	1.1472121941436022	1.2632107508936619	0.8094333333333333	0.03486545734928577
ENSG00000101493	zinc finger protein 516	ZNF516	V$ZNF516_01	0.7083333333333334	0.5604263365996218	1.2639187116564417	0.8806	0.017806820624748695
ENSG00000064835	POU class 1 homeobox 1	POU1F1	V$POU1F1_05,V$POU1F1_06,V$POU1F1_08,V$POU1F1_09	0.8035714285714286	0.6691593604951006	1.2640027909864626	0.79565	0.03517929270867521
ENSG00000130844	zinc finger protein 331	ZNF331	V$ZNF331_05,V$ZNF331_06	3.196428571428571	2.5434072545985904	1.2651061184487618	0.6859500000000001	3.27957692930396E-5
ENSG00000183733	folliculogenesis specific basic helix-loop-helix	FIGLA	V$CLOCKFIGLA_01,V$ERFFIGLA_01,V$ETV2FIGLA_01,V$ETV5FIGLA_01,V$FIGLA_01,V$FIGLA_02,V$FIGLA_03,V$FLI1FIGLA_01,V$GCM1FIGLA_01,V$GCM2FIGLA_01,V$HOXD12FIGLA_01,V$PITX1FIGLA_01,V$RFX3FIGLA_02	2.6071428571428568	2.2305973208500283	1.2669032237720452	0.8069153846153848	0.003371902030548906
ENSG00000160685	zinc finger and BTB domain containing 7B	ZBTB7B	V$CKROX_Q2,V$ZBTB7B_05,V$ZBTB7B_06	6.46031746031746	5.4529826370981604	1.267264857790257	0.8155666666666667	1.5164417374594993E-4
ENSG00000120738	early growth response 1	EGR1	V$EGR1_01,V$EGR1_02,V$EGR1_07,V$EGR1_09,V$EGR1_11,V$EGR1_15,V$EGR1_16,V$EGR1_19,V$EGR1_20,V$EGR1_22,V$EGR1_24,V$EGR1_25,V$EGR1_Q3,V$EGR1_Q6,V$EGR_Q3,V$EGR_Q6,V$KROX_Q6	16.93102240896358	13.462366896216972	1.267740377916305	0.7658941176470588	0.001721918313402877
ENSG00000179456	zinc finger and BTB domain containing 18	ZBTB18	V$RP58_02,V$RP58_03,V$RP58_04,V$RP58_05,V$RP58_06,V$RP58_Q3,V$ZBTB18_01	2.465136054421769	2.0997568702571283	1.268962644314632	0.8308714285714285	0.015551884633104977
ENSG00000122691	twist basic helix-loop-helix transcription factor 1	TWIST1	V$TWIST1_01,V$TWIST_02,V$TWIST_Q6,V$TWIST_Q6_01	4.130952380952381	3.6118274024411208	1.269402472204035	0.85625	0.0014901464567362132
ENSG00000102974	CCCTC-binding factor (zinc finger protein)	CTCF	V$CTCF_01,V$CTCF_02,V$CTCF_03,V$CTCF_04,V$CTCF_05,V$CTCF_06,V$CTCF_07,V$CTCF_10,V$CTCF_15,V$CTCF_17,V$CTCF_19,V$CTCF_20,V$CTCF_21,V$CTCF_23,V$CTCF_Q3_01	6.923412698412699	6.106011116841441	1.270193183639637	0.7588466666666667	0.010712614314133145
ENSG00000071564	transcription factor 3	TCF3	V$E12_Q6,V$E2A_03,V$E2A_04,V$E2A_Q2,V$E2A_Q6,V$E2A_Q6_01,V$E2A_Q6_02,V$E47_01,V$E47_02,V$EBOX_Q6_01,V$ETV5TCF3_01,V$FLI1TCF3_01,V$HAND1E47_01,V$HOXB2TCF3_01,V$MATH1_Q2,V$MYOD_Q6_01,V$TAL1ALPHAE47_01,V$TAL1BETAE47_01,V$TEAD4TCF3_01	2.6575814536340854	2.171855631859432	1.2702459136634012	0.8658473684210527	0.0011017097225912373
ENSG00000152467	zinc finger and SCAN domain containing 1	ZSCAN1	V$ZSCAN1_01,V$ZSCAN1_02,V$ZSCAN1_03	4.04563492063492	3.1723110423471432	1.2703025207657659	0.7214333333333333	0.0033947130390869287
ENSG00000159882	zinc finger protein 230	ZNF230	V$ZNF230_01	0.34523809523809523	0.27161767233969397	1.2710443037974686	0.825	0.07101094307723681
ENSG00000204524	zinc finger protein 805	ZNF805	V$ZNF805_01	0.34523809523809523	0.27161767233969397	1.2710443037974686	0.7925	0.07101094307723681
ENSG00000136451	vascular endothelial zinc finger 1	VEZF1	V$DB1_02	19.202380952380953	15.104005501117415	1.2713436148417938	0.6888	1.464798354921695E-30
ENSG00000176024	zinc finger protein 613	ZNF613	V$ZNF613_02	0.5595238095238095	0.44008939315798523	1.27138671875	0.6861	0.028546677703975194
ENSG00000177045	SIX homeobox 5	SIX5	V$SIX5_02	3.2916666666666665	2.5872442839951866	1.2722674418604651	0.8297	1.1273202375316904E-6
ENSG00000159885	zinc finger protein 222	ZNF222	V$ZNF222_01	0.6607142857142857	0.5191679559910607	1.272640728476821	0.7773	0.01857295287412422
ENSG00000143355	LIM homeobox 9	LHX9	V$LHX9_07	0.29761904761904767	0.23379749011517964	1.2729779411764708	0.9244	0.08654975534195812
ENSG00000008196	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	TFAP2B	V$AP2BETA_Q3,V$AP2_Q3,V$AP2_Q4,V$AP2_Q6,V$AP2_Q6_01,V$TFAP2B_02,V$TFAP2B_03,V$TFAP2B_04,V$TFAP2B_05,V$TFAP2B_06	9.557738095238097	8.313047962867456	1.273946930535511	0.84231	0.008379469433237075
ENSG00000113430	iroquois homeobox 4	IRX4	V$IRX4_01	0.7559523809523809	0.593089221248066	1.2746014492753623	0.8368	0.012244033154303436
ENSG00000170374	Sp7 transcription factor	SP7	V$OSX_01,V$OSX_Q3	7.910714285714286	6.47498710675606	1.2750911130490277	0.8492999999999999	0.0010076122927085657
ENSG00000148516	zinc finger E-box binding homeobox 1	ZEB1	V$AREB6_01,V$AREB6_02,V$AREB6_03,V$DELTAEF1_01,V$ZEB1_03,V$ZEB1_04,V$ZEB1_05,V$ZEB1_06,V$ZEB1_07,V$ZEB_Q3	2.8148809523809524	2.2776345195117758	1.2754417669588334	0.8889100000000001	1.296098231782024E-4
ENSG00000177468	oligodendrocyte transcription factor 3	OLIG3	V$OLIG3_03,V$OLIG3_05	2.761904761904762	2.451435447825339	1.2759609174236282	0.8719	0.015996309876542585
ENSG00000181896	zinc finger protein 101	ZNF101	V$HZF12_01,V$HZF12_02	1.8244047619047619	1.430290527763452	1.27635048862735	0.8081	0.0020639579093068893
ENSG00000164920	odd-skipped related 2 (Drosophila)	OSR2	V$OSR2_05	0.5535714285714286	0.4332129963898917	1.277827380952381	0.6868	0.02675964849396936
ENSG00000006194	zinc finger protein 263	ZNF263	V$FPM315_01,V$FPM315_02,V$FPM315_03,V$ZNF263_01,V$ZNF263_02,V$ZNF263_03,V$ZNF263_04	3.962585034013606	3.1533190893686	1.2793536093214697	0.8043000000000001	1.15618866615539E-5
ENSG00000118922	Kruppel-like factor 12	KLF12	V$AP2REP_01,V$AP2REP_02,V$AP2REP_03,V$KLF12_03,V$KLF12_04,V$KLF12_05,V$KLF_Q3	6.3018707482993195	4.978511260099708	1.279537935201889	0.8200428571428571	0.006034170585701061
ENSG00000169856	one cut homeobox 1	ONECUT1	V$HNF6_07,V$HNF6_Q6_01	0.3244047619047619	0.2544266804194602	1.2796195652173914	0.8473999999999999	0.07643720651681
ENSG00000163884	Kruppel-like factor 15	KLF15	V$KLF15_01,V$KLF15_03,V$KLF15_04,V$KLF15_05,V$KLF15_06,V$KLF15_07,V$KLF15_Q2,V$KLF_Q3	14.183035714285715	11.360452123087502	1.280205346820087	0.7858125	1.796674645709672E-11
ENSG00000173404	insulinoma-associated 1	INSM1	V$INSM1_01	6.7440476190476195	5.267319924359636	1.2803565600522193	0.7751	1.7705653101418284E-12
ENSG00000168795	zinc finger and BTB domain containing 5	ZBTB5	V$ZBTB5_01	2.25	1.7569193742478941	1.280650684931507	0.8193	3.11839823635362E-5
ENSG00000147140	non-POU domain containing, octamer-binding	NONO	V$P54NRB_Q5	1.255952380952381	0.9798865394533265	1.281732456140351	0.8185	0.0014126893487590732
ENSG00000186951	peroxisome proliferator-activated receptor alpha	PPARA	V$DR1_Q3,V$PPARARXRA_01,V$PPARA_01,V$PPARA_02,V$PPARA_03,V$PPARA_Q6,V$PPARDR1_Q2	3.3044217687074826	2.7807657358972473	1.2840473592877955	0.7619142857142858	0.002968098948453317
ENSG00000251192	zinc finger protein 674	ZNF674	V$ZNF674_02	1.8095238095238095	1.407942238267148	1.285225885225885	0.6912	1.393256339757009E-4
ENSG00000213799	zinc finger protein 845	ZNF845	V$ZNF845_02,V$ZNF845_03,V$ZNF845_05	1.1369047619047619	0.9472236548048824	1.2854782282812585	0.7998666666666666	0.021723895333361446
ENSG00000133884	D4, zinc and double PHD fingers family 2	DPF2	V$DPF2_01	10.642857142857142	8.27574351040055	1.2860303282093892	0.7802	3.0107162273108424E-19
ENSG00000221923	zinc finger protein 880	ZNF880	V$ZNF880_02,V$ZNF880_03	2.321428571428571	1.8145091971806773	1.286032093835356	0.7324999999999999	1.0384462370983274E-4
ENSG00000221994	zinc finger protein 630	ZNF630	V$ZNF630_02	0.7142857142857143	0.5552690390235517	1.286377708978328	0.786	0.011782740365004464
ENSG00000108055	structural maintenance of chromosomes 3	SMC3	V$SMC3_01,V$SMC3_02,V$SMC3_03	5.54563492063492	4.864477680362157	1.2863885232559007	0.8739	0.02338359076903336
ENSG00000170549	iroquois homeobox 1	IRX1	V$IRX1_01,V$IRX1_02	1.4642857142857144	1.228296372700705	1.286448533969918	0.8529500000000001	0.011336528845943189
ENSG00000196628	transcription factor 4	TCF4	V$E2A_Q6,V$EBOX_Q6_01,V$ITF2_01,V$ITF2_02,V$TAL1BETAITF2_01,V$TCF4_09,V$TCF4_10	2.483843537414966	2.0567793904565437	1.286603975128655	0.9243857142857144	9.97789192566983E-4
ENSG00000118495	pleiomorphic adenoma gene-like 1	PLAGL1	V$ZAC_01,V$ZAC_03	1.8601190476190477	1.4500601684717207	1.2873758302765936	0.8237	3.625032501354694E-4
ENSG00000170265	zinc finger protein 282	ZNF282	V$ZNF282_01,V$ZNF282_03,V$ZNF282_04,V$ZNF282_05	6.6726190476190474	5.17062059480832	1.287414745651206	0.7618	6.816850774504479E-4
ENSG00000135625	early growth response 4	EGR4	V$EGR4_01,V$EGR4_02,V$EGR4_05,V$EGR4_06,V$EGR_Q3,V$KROX_Q6,V$NGFIC_01	13.057823129251702	10.245585598860481	1.2877562663327438	0.7150285714285715	1.3724958117319563E-8
ENSG00000072310	sterol regulatory element binding transcription factor 1	SREBF1	V$SREBF1_05,V$SREBF1_07,V$SREBP1_02,V$SREBP1_Q5,V$SREBP1_Q6,V$SREBP1_Q6_01,V$SREBP_Q3,V$SREBP_Q6	11.523065476190478	10.35800240673887	1.2882294398645249	0.8349749999999999	5.84699813924273E-4
