ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000172238	atonal homolog 1 (Drosophila)	ATOH1	V$ATOH1_06,V$ATOH1_07,V$ATOH1_08,V$MATH1_01,V$MATH1_Q2	2.0	1.6850180505415164	1.8825198093565447	0.8833400000000001	0.010405990659532554
ENSG00000172262	zinc finger protein 131	ZNF131	V$ZNF131_01	0.109375	0.049638989169675095	2.2034090909090907	0.7973	0.019123616787462383
ENSG00000172273	histone H4 transcription factor	HINFP	V$HINFP_01,V$HINFP_02,V$HINFP_03,V$MIZF_03,V$MIZF_04	2.3328125	2.0509927797833933	1.8124946709605745	0.7630199999999999	0.022656139928328482
ENSG00000173917	homeobox B2	HOXB2	V$HOXB2ELF1_01,V$HOXB2ELK3_02,V$HOXB2EOMES_01,V$HOXB2ESRRB_01,V$HOXB2ETV7_01,V$HOXB2NHLH1_03,V$HOXB2TBX3_01,V$HOXB2TCF3_01	2.1396484375	1.8157716606498195	1.6830769326050716	0.80025	0.012268401921419243
ENSG00000174197	MGA, MAX dimerization protein	MGA	V$MGAEVX1_01,V$MGAPITX1_01,V$MGA_01,V$MGA_02	1.349609375	1.1580550541516246	3.5412510035105864	0.8708	0.023040453899507533
ENSG00000174279	even-skipped homeobox 2	EVX2	V$EVX2_05,V$EVX2_07,V$EVX2_11	0.14583333333333334	0.07295427196149218	11.504831560283685	0.9939666666666667	0.0048645022095262285
ENSG00000175213	zinc finger protein 408	ZNF408	V$ZNF408_02	0.09375	0.04287003610108303	2.186842105263158	0.8779	0.030095341793580862
ENSG00000176165	forkhead box G1	FOXG1	V$FOXG1_02,V$FOXG1_06,V$FOXG1_07,V$FOXG1_08	1.21484375	0.9160649819494586	1.821806357239252	0.883775	0.04385021315388502
ENSG00000176222	zinc finger protein 404	ZNF404	V$ZNF404_01,V$ZNF404_02,V$ZNF404_03	1.1536458333333333	0.7679001203369434	1.662966771849302	0.7616999999999999	3.689180393876665E-5
ENSG00000176293	zinc finger protein 135	ZNF135	V$ZNF135_05	0.0625	0.020306859205776174	3.0777777777777775	0.8763	0.02158319595375357
ENSG00000176302	forkhead box R1	FOXR1	V$FOXR1_01	0.109375	0.05189530685920577	2.107608695652174	0.9763	0.02456026129907661
ENSG00000177426	TGFB-induced factor homeobox 1	TGIF1	V$TGIF1_03,V$TGIF1_04,V$TGIF1_05,V$TGIF_02,V$TGIF_03	2.89375	2.595667870036101	1.6242982830124706	0.79162	0.02732062672554068
ENSG00000177551	nescient helix loop helix 2	NHLH2	V$HEN2_03,V$HEN2_04,V$HEN2_Q2,V$TALLIKE_Q6	1.662109375	1.4113267148014441	10.426599041650574	0.906275	0.004229389949334748
ENSG00000178403	neurogenin 2	NEUROG2	V$NEUROG2_02,V$NEUROG2_04,V$NGN2_Q3	1.8854166666666667	1.6147713598074611	7.310439987562188	0.9256666666666667	0.012116936221289433
ENSG00000179528	ladybird homeobox 2	LBX2	V$LBX2_08	0.0390625	0.009025270758122744	4.328125	0.9453	0.03143584732797493
ENSG00000180626	zinc finger protein 594	ZNF594	V$ZNF594_01,V$ZNF594_03,V$ZNF594_06	3.890625	3.2092358604091458	1.5280547867763368	0.7851666666666667	0.027051306228293034
ENSG00000180787	ZFP3 zinc finger protein	ZFP3	V$ZFP3_01,V$ZFP3_02,V$ZFP3_03,V$ZFP3_08	2.408203125	2.2072427797833933	1.6508045614237437	0.79325	0.03141105229866881
ENSG00000180806	homeobox C9	HOXC9	V$HOXC9_01,V$HOXC9_04,V$HOXC9_06,V$HOXC9_08	0.171875	0.09758574007220217	2.396755424401968	0.9470999999999999	0.02663873395307144
ENSG00000180818	homeobox C10	HOXC10	V$HOXC10EOMES_01,V$HOXC10_04,V$HOXC10_09,V$HOXC10_13,V$HOXC10_15	0.3421875	0.23510830324909748	2.087945693277311	0.9267	0.008934006136832793
ENSG00000180884	zinc finger protein 792	ZNF792	V$ZNF792_01	0.0546875	0.020306859205776174	2.6930555555555555	0.7975	0.04725722111244555
ENSG00000181444	zinc finger protein 467	ZNF467	V$EZI_04,V$EZI_05,V$EZI_07,V$EZI_08	6.16015625	4.414485559566787	1.5699312425116998	0.7866500000000001	0.03823377768843602
ENSG00000181449	SRY (sex determining region Y)-box 2	SOX2	V$SOX_Q6	0.03125	0.006768953068592058	4.616666666666667	0.9458	0.049088068318956096
ENSG00000181894	zinc finger protein 329	ZNF329	V$ZNF329_01,V$ZNF329_03,V$ZNF329_04,V$ZNF329_05	2.23046875	1.9336642599277978	1.6461294194305818	0.7622	0.013700979363691097
ENSG00000181965	neurogenin 1	NEUROG1	V$NEUROG1_03	0.03125	0.002256317689530686	13.85	0.9958	0.01034800198649155
ENSG00000182318	zinc finger and SCAN domain containing 22	ZSCAN22	V$HKR2_01,V$HKR2_02,V$HKR2_03	10.333333333333334	8.88312274368231	1.6130995603816365	0.7226	0.014594163285105833
ENSG00000182903	zinc finger protein 721	ZNF721	V$ZNF721_02,V$ZNF721_04,V$ZNF721_05,V$ZNF721_06,V$ZNF721_07	2.5015625	1.8574007220216608	3.8489509783011497	0.8013999999999999	0.00299071751218253
ENSG00000182986	zinc finger protein 320	ZNF320	V$ZNF320_01,V$ZNF320_03,V$ZNF320_04	14.052083333333334	11.28459687123947	2.756204013169267	0.7109333333333333	0.005699672639221978
ENSG00000183734	achaete-scute complex homolog 2 (Drosophila)	ASCL2	V$ASCL2_07,V$ASCL2_08,V$ASCL2_09,V$ASCL2_10	1.2109375	0.8788357400722021	4.934097138855543	0.9538249999999999	2.1164080539150587E-5
ENSG00000184635	zinc finger protein 93	ZNF93	V$ZNF93_01,V$ZNF93_03,V$ZNF93_04	0.24739583333333334	0.17148014440433212	2.3987007783882786	0.8707666666666666	0.030052235171842506
ENSG00000184895	sex determining region Y	SRY	V$SOX_Q6	0.03125	0.006768953068592058	4.616666666666667	0.9458	0.049088068318956096
ENSG00000185122	heat shock transcription factor 1	HSF1	V$HSF1_01,V$HSF1_05,V$HSF1_07,V$HSF1_09,V$HSF1_Q5,V$HSF1_Q5_01,V$HSF1_Q6,V$HSF_Q6	1.7705078125	1.5811146209386282	2.076102337617893	0.864425	0.04038810462138917
ENSG00000185252	zinc finger protein 74	ZNF74	V$COS52_01,V$COS52_02	0.2890625	0.21209386281588447	2.720806010928962	0.9008	0.03344059768261949
ENSG00000186026	zinc finger protein 284	ZNF284	V$ZNF284_01,V$ZNF284_02,V$ZNF284_03	0.6901041666666666	0.4648014440433213	2.423145965056763	0.8631333333333333	0.011387800743252158
ENSG00000186130	zinc finger and BTB domain containing 6	ZBTB6	V$ZID_01,V$ZID_03,V$ZID_04	7.2109375	6.861462093862816	1.589066327051528	0.8520666666666666	0.02644353560163094
ENSG00000186376	zinc finger protein 75D	ZNF75D	V$ZNF75_01	0.09375	0.047382671480144405	1.9785714285714286	0.9217	0.04862878431194964
ENSG00000187079	TEA domain family member 1 (SV40 transcriptional enhancer factor)	TEAD1	V$TEAD1_03,V$TEAD1_05,V$TEAD1_06,V$TEF1_Q6_03,V$TEF_01,V$TEF_08,V$TEF_09	1.4553571428571428	1.2435533780299122	2.548534103972634	0.8709999999999999	0.040435957037089784
ENSG00000187801	ZFP69 zinc finger protein B	ZFP69B	V$ZNF643_01	0.234375	0.13989169675090254	1.6754032258064515	0.8485	0.01585508929372532
ENSG00000187987	zinc finger and SCAN domain containing 23	ZSCAN23	V$ZNF390_01,V$ZNF390_02,V$ZNF390_03	0.125	0.07220216606498196	6.279659498207884	0.8156333333333333	0.026797996821140434
ENSG00000188033	zinc finger protein 490	ZNF490	V$ZNF490_03,V$ZNF490_04	0.7109375	0.4884927797833935	4.177494199535963	0.7886500000000001	0.012791686066619647
ENSG00000188095	mesoderm posterior 2 homolog (mouse)	MESP2	V$MESP2_01	0.03125	0.004512635379061372	6.925	0.9611	0.025529345232847302
ENSG00000188171	zinc finger protein 626	ZNF626	V$ZNF626_01,V$ZNF626_02	0.73828125	0.618231046931408	1.6237603021978022	0.8140000000000001	0.04131481430090646
ENSG00000188629	zinc finger protein 177	ZNF177	V$ZNF177_02,V$ZNF177_03,V$ZNF177_04	0.09635416666666667	0.03234055354993983	3.7968419312169317	0.8503	0.004547373206199375
ENSG00000189190	zinc finger protein 600	ZNF600	V$ZNF600_02,V$ZNF600_03	0.90234375	0.6836642599277978	1.846681638344792	0.75405	0.020424819399128238
ENSG00000196172	zinc finger protein 681	ZNF681	V$ZNF681_02,V$ZNF681_03,V$ZNF681_04	0.8333333333333334	0.6716305655836342	1.5741007532956683	0.8425333333333334	0.017863793471636847
ENSG00000196214	zinc finger protein 766	ZNF766	V$ZNF766_01,V$ZNF766_02	1.90625	1.6651624548736463	2.0632802874743326	0.8281499999999999	0.009114465399051282
ENSG00000196247	zinc finger protein 107	ZNF107	V$ZNF107_01,V$ZNF107_02	0.55078125	0.4456227436823105	1.6448493747078075	0.76005	0.041828588127636304
ENSG00000196345	zinc finger with KRAB and SCAN domains 7	ZKSCAN7	V$ZFP_02,V$ZFP_03,V$ZFP_04	0.9036458333333334	0.7250300842358604	1.5361422039183898	0.8026666666666666	0.025194268985681417
ENSG00000196350	zinc finger protein 729	ZNF729	V$ZNF729_01,V$ZNF729_02,V$ZNF729_03,V$ZNF729_04,V$ZNF729_05,V$ZNF729_06,V$ZNF729_07,V$ZNF729_09	1.0537109375	0.8641696750902528	1.6952750300424775	0.8056875	0.02485186830423832
ENSG00000196378	zinc finger protein 34	ZNF34	V$ZNF34_01,V$ZNF34_02	0.109375	0.05189530685920577	2.9286979166666667	0.82865	0.017456228317605578
ENSG00000196391	zinc finger protein 774	ZNF774	V$ZNF774_02,V$ZNF774_04	6.15625	5.209837545126354	1.7021881205783789	0.8126500000000001	0.02660937632598538
ENSG00000196417	zinc finger protein 765	ZNF765	V$ZNF765_02	0.09375	0.04287003610108303	2.186842105263158	0.9407	0.030095341793580862
ENSG00000196437	zinc finger protein 569	ZNF569	V$ZNF569_02,V$ZNF569_04	1.1953125	0.9961642599277978	5.783278944381385	0.84325	0.005229042205103245
ENSG00000196456	zinc finger protein 775	ZNF775	V$ZNF775_01,V$ZNF775_02,V$ZNF775_03	0.17447916666666666	0.08874849578820698	1.984903608736942	0.9011333333333332	0.01980920187347719
ENSG00000196653	zinc finger protein 502	ZNF502	V$ZNF502_01,V$ZNF502_02,V$ZNF502_04	0.1640625	0.0864921780986763	4.669471677559913	0.9001	0.020889017633283297
ENSG00000196767	POU class 3 homeobox 4	POU3F4	V$POU3F4_04,V$POU3F4_08,V$POU3F4_11	0.171875	0.1158243080625752	4.5292827579244905	0.8894666666666667	0.046148029921392254
ENSG00000196812	zinc finger and SCAN domain containing 16	ZSCAN16	V$ZNF392_05	0.03125	0.002256317689530686	13.85	0.826	0.01034800198649155
ENSG00000197013	zinc finger protein 429	ZNF429	V$ZNF429_02,V$ZNF429_03	0.4296875	0.32265342960288806	2.0286082175925926	0.85145	0.02257390319825768
ENSG00000197016	zinc finger protein 470	ZNF470	V$ZNF470_02	0.0703125	0.0157942238267148	4.451785714285714	0.8391	0.003417406749050454
ENSG00000197020	zinc finger protein 100	ZNF100	V$ZNF100_02,V$ZNF100_03	2.9609375	2.460514440433213	1.5506343995835263	0.7767	0.03400464746694761
ENSG00000197123	zinc finger protein 679	ZNF679	V$ZNF679_02	0.09375	0.036101083032490974	2.596875	0.9648	0.012659336280693092
ENSG00000197213	zinc finger and SCAN domain containing 5B	ZSCAN5B	V$ZSCAN5B_01	0.1171875	0.049638989169675095	2.360795454545454	0.8771	0.010191986518380765
ENSG00000197472	zinc finger protein 695	ZNF695	V$ZNF695_01	0.1796875	0.0631768953068592	2.8441964285714287	0.7789	2.7517228294479716E-4
ENSG00000197576	homeobox A4	HOXA4	V$HOXA4_04	0.1484375	0.08799638989169675	1.6868589743589744	0.9939	0.045835549238560376
ENSG00000197779	zinc finger protein 81	ZNF81	V$ZNF81_01,V$ZNF81_02	1.1953125	0.980370036101083	1.5898324835187472	0.7863	0.010411920724345604
ENSG00000197782	zinc finger protein 780A	ZNF780A	V$ZNF780A_03	0.34375	0.11958483754512635	2.8745283018867926	0.8522	4.813546476798033E-7
ENSG00000198028	zinc finger protein 560	ZNF560	V$ZNF560_04	0.3828125	0.21660649819494585	1.7673177083333333	0.8574	0.0011279790192499724
ENSG00000198081	zinc finger and BTB domain containing 14	ZBTB14	V$ZF5_01,V$ZF5_02,V$ZF5_03,V$ZF5_04,V$ZF5_05,V$ZF5_06,V$ZF5_07,V$ZF5_B	3.173828125	2.2808551444043323	1.6531293634248319	0.7843	0.0036329786788803784
ENSG00000198300	paternally expressed 3	PEG3	V$PEG3_02,V$PEG3_03,V$PEG3_04	0.3854166666666667	0.29482551143200963	2.493419696969697	0.8397	0.0403146294172321
ENSG00000198315	zinc finger with KRAB and SCAN domains 8	ZKSCAN8	V$ZFP192_01,V$ZFP192_02	2.52734375	1.7610559566787003	1.9585832716962526	0.77425	1.0754386953798854E-4
ENSG00000198440	zinc finger protein 583	ZNF583	V$ZNF583_01,V$ZNF583_02	0.359375	0.24932310469314078	1.669283871321915	0.7752	0.026863910469257197
ENSG00000198453	zinc finger protein 568	ZNF568	V$ZNF568_01	0.109375	0.03384476534296029	3.2316666666666665	0.9817	0.0019190989645622763
ENSG00000198551	zinc finger protein 627	ZNF627	V$ZNF627_01	0.7109375	0.4016245487364621	1.7701544943820224	0.7703	1.2203414243606134E-5
ENSG00000198556	zinc finger protein 789	ZNF789	V$ZNF789_01,V$ZNF789_02	0.98828125	0.7885830324909747	3.5022988505747126	0.8654	0.009988122401110498
ENSG00000198633	zinc finger protein 534	ZNF534	V$ZNF534_01,V$ZNF534_03	0.7109375	0.5595667870036102	1.8243279569892472	0.80625	0.016986911055648275
ENSG00000198939	ZFP2 zinc finger protein	ZFP2	V$ZFP2_01,V$ZFP2_02,V$ZFP2_03	0.9296875	0.7483453670276776	1.6136114205124794	0.8186333333333332	0.024291664036939265
ENSG00000198963	RAR-related orphan receptor B	RORB	V$RORB_01,V$RORB_04,V$RORB_05,V$RORB_06,V$RORB_07	1.596875	1.342057761732852	1.7591109836707055	0.70626	0.01619545479240461
ENSG00000203883	SRY (sex determining region Y)-box 18	SOX18	V$SOX18_Q5_01,V$SOX_Q6	1.18359375	0.9690884476534297	2.913057340342679	0.9232	0.025994783768947753
ENSG00000204103	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	MAFB	V$MAFB_09,V$MAFB_Q4,V$MAFB_Q4_01,V$MAF_Q4,V$MAF_Q6_01	6.08125	5.610559566787003	1.5469423476694275	0.9371	0.0255772480980175
ENSG00000204514	zinc finger protein 814	ZNF814	V$ZNF814_01,V$ZNF814_04	1.50390625	1.193592057761733	3.215648764258555	0.80205	0.0010669784746153478
ENSG00000204644	ZFP57 zinc finger protein	ZFP57	V$ZFP57_01	0.203125	0.09025270758122743	2.2506250000000003	0.8531	0.0014202876488602393
ENSG00000205927	oligodendrocyte lineage transcription factor 2	OLIG2	V$OLIG2_03,V$OLIG2_08	3.19921875	2.8305505415162453	1.8612148890443823	0.8919	0.03675454848946442
ENSG00000213020	zinc finger protein 611	ZNF611	V$ZNF611_02	0.0546875	0.0157942238267148	3.4625000000000004	0.9148	0.02158644156380863
ENSG00000213676	activating transcription factor 6 beta	ATF6B	V$ATF6B_05	0.09375	0.04287003610108303	2.186842105263158	0.8477	0.030095341793580862
ENSG00000213967	zinc finger protein 726	ZNF726	V$ZNF276_01,V$ZNF276_02,V$ZNF276_03	0.3020833333333333	0.2015643802647413	1.6672462828201153	0.8786	0.033422215325701034
ENSG00000213988	zinc finger protein 90	ZNF90	V$ZNF90_03	0.0703125	0.029332129963898914	2.3971153846153848	0.8596	0.04015716543015938
ENSG00000221818	early B-cell factor 2	EBF2	V$EBF_Q6	0.2109375	0.07220216606498195	2.921484375	0.9435	6.139370515641564E-5
ENSG00000234284	zinc finger protein 879	ZNF879	V$ZNF879_01	0.375	0.2414259927797834	1.5532710280373832	0.7901	0.008553376652761025
ENSG00000235109	zinc finger and SCAN domain containing 31	ZSCAN31	V$ZNF323_01,V$ZNF323_02,V$ZNF323_03	2.6171875	2.1570397111913358	1.9507571784611155	0.7587999999999999	0.011356996242967696
ENSG00000242852	zinc finger protein 709	ZNF709	V$ZNF709_02,V$ZNF709_04	1.2734375	0.999548736462094	1.7767739752513534	0.8553999999999999	0.005008205282300379
ENSG00000251247	zinc finger protein 345	ZNF345	V$ZNF345_01,V$ZNF345_02,V$ZNF345_03,V$ZNF345_04,V$ZNF345_05	1.2421875	0.9539711191335739	1.8043433076051052	0.78408	0.0069524781092871165
ENSG00000251493	forkhead box D1	FOXD1	V$FREAC4_01	0.1953125	0.10604693140794223	1.8417553191489362	0.854	0.011566275551872706
ENSG00000253293	homeobox A10	HOXA10	V$HOXA10_04,V$HOXA10_08,V$HOXA10_10,V$HOXA10_12,V$HOXA10_14,V$PBX4HOXA10_01	0.7057291666666666	0.5253459687123948	1.5019277734581307	0.9117500000000001	0.013095763811677257
ENSG00000256229	zinc finger protein 486	ZNF486	V$ZNF486_01	0.5546875	0.36552346570397115	1.5175154320987654	0.8653	0.0026803442330463573
ENSG00000256294	zinc finger protein 225	ZNF225	V$ZNF225_01,V$ZNF225_02	0.13671875	0.06881768953068591	2.3305288461538463	0.9097999999999999	0.015719965126418222
ENSG00000257923	cut-like homeobox 1	CUX1	V$CDPCR1_01,V$CUX1NHLH1_02,V$CUX1_06	0.875	0.6941937424789412	2.912168874172185	0.8215666666666667	0.03848970655486373
ENSG00000260027	homeobox B7	HOXB7	V$HOXB7_06,V$HOXB7_08,V$PBX_Q3	0.6119791666666666	0.421179302045728	1.8898841839107188	0.9327333333333333	0.010553636205393345
ENSG00000263002	zinc finger protein 234	ZNF234	V$ZNF234_02	0.46875	0.24819494584837545	1.8886363636363637	0.6722	8.964560085785066E-5
ENSG00000267508	zinc finger protein 285	ZNF285	V$ZNF285_01	0.140625	0.06092057761732852	2.3083333333333336	0.871	0.006053575373179735
ENSG00000269404	Spi-B transcription factor (Spi-1/PU.1 related)	SPIB	V$ETS_Q6,V$SPIB_03,V$SPIB_07,V$SPIB_09,V$SPIB_12	6.184375	5.626805054151625	1.5915051500309445	0.8683	0.021755380910242365
ENSG00000278570			V$PNR_01	0.125	0.06994584837545127	1.7870967741935482	0.8688	0.045777351400016326
