ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000182986	zinc finger protein 320	ZNF320	V$ZNF320_01,V$ZNF320_02,V$ZNF320_03,V$ZNF320_04	14.023065977682915	10.616537717601547	2.2587801622704156	0.727075	1.0255940726076304E-4
ENSG00000183072	NK2 homeobox 5	NKX2-5	V$NKX25_08,V$TBX5CSX_Q5	8.974262962130856	8.046421663442938	3.783076775383564	0.9168499999999999	0.003029778387763717
ENSG00000183647	zinc finger protein 530	ZNF530	V$ZNF530_01,V$ZNF530_02	1.4749078442630454	1.3104448742746615	1.6305662007465331	0.8209	0.024229073260050263
ENSG00000184517	ZFP1 zinc finger protein	ZFP1	V$ZFP1_04	0.16226066551836044	0.08059316569954868	2.013330337751816	0.8325	0.004022330388337967
ENSG00000185022	v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)	MAFF	V$MAF_Q6_01	0.058247418391206306	0.02256608639587363	2.5811927407074564	0.9553	0.028631013746762763
ENSG00000185219	zinc finger protein 445	ZNF445	V$ZNF445_03	0.5450294149462875	0.33204384268214054	1.6414381021003728	0.8876	1.007130974054113E-4
ENSG00000186020	zinc finger protein 529	ZNF529	V$ZNF529_01	0.04576582873594781	0.016118633139909737	2.839312014778202	0.8796	0.03850365785229788
ENSG00000186026	zinc finger protein 284	ZNF284	V$ZNF284_01,V$ZNF284_03	0.5949557735673217	0.4206963249516441	1.6225398812471772	0.86625	0.0142879768888955
ENSG00000186951	peroxisome proliferator-activated receptor alpha	PPARA	V$DR1_Q3,V$PPARARXRA_01,V$PPARA_01,V$PPARA_02,V$PPARA_03,V$PPARDR1_Q2	2.7625918436972134	2.5214915108532128	1.8491629578653008	0.7745833333333333	0.03387431608699118
ENSG00000187187	zinc finger protein 546	ZNF546	V$ZNF546_01,V$ZNF546_03	1.2564800252960218	0.9429400386847195	3.230941258195885	0.7038	1.1804985770160327E-4
ENSG00000187801	ZFP69 zinc finger protein B	ZFP69B	V$ZNF643_02	0.054086888506120145	0.01934235976789168	2.7962921357664117	0.8808	0.026099789115481494
ENSG00000188171	zinc finger protein 626	ZNF626	V$ZNF626_01,V$ZNF626_02	0.45349775747439197	0.3771760154738878	1.8673673146268548	0.8304499999999999	0.04827788017779655
ENSG00000189190	zinc finger protein 600	ZNF600	V$ZNF600_02,V$ZNF600_03	0.8175441224194314	0.6270148291424886	1.8000243835593162	0.7565500000000001	0.011493866310796384
ENSG00000196378	zinc finger protein 34	ZNF34	V$ZNF34_01	0.054086888506120145	0.012894906511927788	4.194438203649618	0.7544	0.006319679472183838
ENSG00000196391	zinc finger protein 774	ZNF774	V$ZNF774_02,V$ZNF774_03,V$ZNF774_04	4.727748792752911	3.806146572104019	1.5666608397202662	0.8090666666666667	0.04028825440805886
ENSG00000196417	zinc finger protein 765	ZNF765	V$ZNF765_02	0.2579528528753422	0.1450676982591876	1.7781549991540258	0.8987	0.002060177444705562
ENSG00000196458	zinc finger protein 605	ZNF605	V$ZNF605_03,V$ZNF605_04	0.6656847816137863	0.44003868471953583	12.974763877692169	0.8484499999999999	6.9221560994577735E-6
ENSG00000196466	zinc finger protein 799	ZNF799	V$ZNF799_01,V$ZNF799_02	0.9465205488571025	0.6318504190844617	1.6252190358715746	0.78245	0.01989017888216401
ENSG00000196482	estrogen-related receptor gamma	ESRRG	V$ERR3_Q2_01,V$ESRRG_02	0.43893590287659034	0.3546099290780142	1.6680544434139133	0.8145	0.03746263871814255
ENSG00000196670	ZFP62 zinc finger protein	ZFP62	V$ZFP62_02,V$ZFP62_04,V$ZFP62_05	0.970790306520105	0.8027079303675048	2.8794805693058856	0.8254333333333334	0.009874029583133168
ENSG00000196693	zinc finger protein 33B	ZNF33B	V$ZNF33B_03	0.1539396057481881	0.09993552546744036	1.5403892162286434	0.8725	0.04840970145025284
ENSG00000196705	zinc finger protein 431	ZNF431	V$ZNF431_02	0.2579528528753422	0.1708575112830432	1.5097542445647387	0.878	0.017207009360087174
ENSG00000197016	zinc finger protein 470	ZNF470	V$ZNF470_02	0.054086888506120145	0.00967117988394584	5.592584271532823	0.8363	0.00248165595512867
ENSG00000197050	zinc finger protein 420	ZNF420	V$APAK_02	0.058247418391206306	0.025789813023855575	2.2585436481190246	0.8955	0.04751084902603223
ENSG00000197063	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)	MAFG	V$MAFG_Q3,V$MAF_Q4,V$MAF_Q6_01	4.56687497052958	4.18869546529121	1.6773308423834894	0.8399000000000001	0.014935075627790756
ENSG00000197566	zinc finger protein 624	ZNF624	V$ZNF624_03,V$ZNF624_04	0.2600331178178853	0.18052869116698905	1.5952835546949693	0.8122	0.0336884589367025
ENSG00000197779	zinc finger protein 81	ZNF81	V$ZNF81_02,V$ZNF81_03	0.45349775747439197	0.3481624758220503	1.8536506691845214	0.7900499999999999	0.01375454143306307
ENSG00000197905	TEA domain family member 4	TEAD4	V$TEAD4CLOCK_01,V$TEAD4ERG_02,V$TEAD4ETV7_01,V$TEAD4FIGLA_01,V$TEAD4HES7_03,V$TEAD4ONECUT2_01,V$TEAD4TCF3_01,V$TEAD4_01,V$TEF3_01,V$TEF3_02	1.1878312821921	1.003223726627982	1.7266405355697103	0.81432	0.027803161245908405
ENSG00000197935	zinc finger protein 311	ZNF311	V$ZNF311_01,V$ZNF311_02	0.4139727235660734	0.3207607994842037	3.526210641334489	0.8543	0.01478990318709333
ENSG00000198039	zinc finger protein 273	ZNF273	V$ZNF273_01,V$ZNF273_03	3.1973672166887175	2.8433268858800775	2.7105455285367768	0.8137000000000001	0.00832603160886767
ENSG00000198046	zinc finger protein 667	ZNF667	V$ZNF667_02,V$ZNF667_04,V$ZNF667_05	0.0513132019160627	0.02041693531055233	4.828981419073534	0.8736333333333333	0.04337521667086727
ENSG00000198300	paternally expressed 3	PEG3	V$PEG3_02,V$PEG3_03	0.5138254408081413	0.3820116054158607	2.4281767547374065	0.8064	0.010975651950050864
ENSG00000198464	zinc finger protein 480	ZNF480	V$ZNF480_01,V$ZNF480_02	3.0309460212852706	2.2727272727272725	3.8914823842780804	0.85185	0.030266894285881505
ENSG00000198517	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	MAFK	V$MAFK_06,V$MAFK_Q3,V$MAF_Q4,V$MAF_Q6_01,V$NFE2_01	2.701848107374955	2.471308833010961	2.1064909402718146	0.8923	0.025827627827324718
ENSG00000198521	zinc finger protein 43	ZNF43	V$ZNF43_01,V$ZNF43_04,V$ZNF43_05	1.6212198118885757	1.1938534278959811	3.116065134748594	0.8278666666666666	0.020177970549990803
ENSG00000198740	zinc finger protein 652	ZNF652	V$ZNF652_02	0.041605298850861644	0.012894906511927788	3.226490925884321	0.9478	0.03407672696943791
ENSG00000198963	RAR-related orphan receptor B	RORB	V$RORB_03	0.07488953793155097	0.029013539651837523	2.581192740707457	0.9608	0.01350606320527976
ENSG00000203883	SRY (sex determining region Y)-box 18	SOX18	V$SOX18_07	0.054086888506120145	0.01934235976789168	2.7962921357664117	0.781	0.026099789115481494
ENSG00000204531	POU class 5 homeobox 1	POU5F1	V$POU5F1_05	0.23298967356482522	0.15151515151515152	1.5377318455278464	0.9044	0.018564756916776545
ENSG00000204920	zinc finger protein 155	ZNF155	V$ZNF155_01,V$ZNF155_02	0.7696980287409405	0.6560283687943262	1.995929759823166	0.83575	0.03307147803036978
ENSG00000213967	zinc finger protein 726	ZNF726	V$ZNF276_02	0.732253259775165	0.4319793681495809	1.6951116506138522	0.8322	2.371300773122879E-6
ENSG00000213988	zinc finger protein 90	ZNF90	V$ZNF90_01,V$ZNF90_03	1.0401324712715412	0.8833010960670535	2.354626649956021	0.8189500000000001	0.014597090971540376
ENSG00000214029	zinc finger protein 891	ZNF891	V$ZNF891_01,V$ZNF891_02	0.22050808390956672	0.13862024500322373	1.7121821183091082	0.8794	0.028951664026498743
ENSG00000214652		RP11-3N2.13	V$ZNF727_02	0.041605298850861644	0.012894906511927788	3.226490925884321	0.8763	0.03407672696943791
ENSG00000223614		RP11-468B6.1	V$ZNF735_01,V$ZNF735_02	3.266015959792639	2.3484848484848486	1.9818280130794639	0.8528	0.004674952929114063
ENSG00000229676	zinc finger protein 492	ZNF492	V$ZNF492_01,V$ZNF492_02	1.6267671850686904	1.3249516441005804	1.5757095536558823	0.8180499999999999	0.019102060900652505
ENSG00000234444	zinc finger protein 736	ZNF736	V$ZNF736_01	0.19554490459904975	0.07092198581560284	2.7571831548466013	0.838	3.579056019889954E-5
ENSG00000256229	zinc finger protein 486	ZNF486	V$ZNF486_01,V$ZNF486_02,V$ZNF486_03	0.21634755402448058	0.12357618740597463	2.339729502267851	0.9089666666666667	0.011730013745778709
ENSG00000275111			V$ZNF2_02	0.054086888506120145	0.01934235976789168	2.7962921357664117	0.8954	0.026099789115481494
ENSG00000275410			V$HNF1B_06,V$HNF1B_07,V$HNF1B_08	0.19415806130402102	0.10101010101010101	1.9326389971188893	0.8227666666666668	0.003002539699261541
