ID	Transpath ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
ENSG00000104312	MO000020436,MO000094745	0.007	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	RIP2(h),RIP2-isoform1(h)	9.299822	126	89542	25	0.57456505	2.6509304	NaN	receptor interacting serine/threonine kinase 2	ENSG00000104312	RIPK2	8767	8.320539875	9.205302	266	7.665164	358	10.327129	385	7.190669	263	349.8380928	0.191923591	1.187509359	0.163529827	0.129476579	1.51616918	8.569794689	13.091911	366	10.758673	283	13.417411	494	10.153876	432	8.37604696	8.34139452	8.47142658	8.28604108	8.6111949	8.41744888	8.63200621	8.37259883	NM_003821		3.201472546	0.077856302	3.201472546
ENSG00000104365	MO000060068	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	IKK-beta-isoform1(h)	9.131416	82	70701	25	0.49742144	2.592043	12.373726233721133	inhibitor of nuclear factor kappa B kinase subunit beta	ENSG00000104365	IKBKB	3551	9.262074848	12.760417	590	7.973032	604	13.345663	803	7.394731	429	491.1657624	0.002364334	-1.667887974	0.221814652	8.77224E-4	-3.327203071	8.524894404	8.6766	379	6.749625	280	7.848673	450	5.915718	406	9.23675073	8.96562293	9.28267431	8.87894548	8.82618037	8.60941396	8.74154135	8.53120658	NM_001190720,NM_001242778,NM_001556,NR_033818,NR_033819,NR_040009	O14920	3.706517666	0.198887611	-3.706517666
ENSG00000105810	MO000023341,MO000094063	0.032	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Cdk6(h)	9.953871	441	79760	25	0.4460261	2.1212971	121.0110212688563	cyclin dependent kinase 6	ENSG00000105810	CDK6	1021	10.15807098	4.665823	610	7.651741	1619	4.929847	825	9.180635	1521	1270.872195	0.457224478	1.224553444	0.323320907	0.366038633	0.903918472	10.4503567	7.289388	923	11.592319	1381	8.032717	1339	11.849902	2281	9.84542369	10.36969223	9.88159711	10.52587356	10.1461377	10.51827644	10.22694147	10.54049906	NM_001145306,NM_001259	Q00534	0.850606458	0.343620387	0.850606458
ENSG00000107404	MO000017707	0.01	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Dvl-1(h)	9.664134	169	55524	23	0.41159207	2.4700797	NaN	dishevelled segment polarity protein 1	ENSG00000107404	DVL1	1855	10.21699356	26.200076	865	31.218362	1667	25.026147	1065	27.979168	1170	1206.922811	0.850653401	1.027630426	0.152984596	0.797156218	0.257029217	10.25696498	35.237468	1119	33.186753	987	33.464996	1403	33.000291	1586	10.11411434	10.38405342	10.07549599	10.28486386	10.29836295	10.21479907	10.25572923	10.2123719	NM_001330311,NM_004421		0.275613057	0.145027309	0.275613057
ENSG00000107643	MO000030998,MO000033485	0.026	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK1alpha1(h),JNK1beta1(h)	9.856189	237	77500	26	0.5216376	2.2701209	24.878764667950193	mitogen-activated protein kinase 8	ENSG00000107643	MAPK8	5599	8.70993269	4.872414	330	3.475234	380	6.646133	580	4.355168	370	461.269615	0.372727283	1.203796346	0.250564544	0.285541379	1.067953741	8.976687019	6.211877	396	6.967811	425	4.773946	414	9.296207	919	8.71634634	8.55622329	8.97760584	8.72826151	8.83517727	8.91899786	8.64383427	9.177832	NM_001278547,NM_001278548,NM_001323302,NM_001323320,NM_001323321,NM_001323322,NM_001323323,NM_001323324,NM_001323325,NM_001323326,NM_001323327,NM_001323328,NM_001323329,NM_001323330,NM_001323331,NM_139046,NM_139049,NR_136583,NR_136584,NR_136585	P45983-3	1.53294663	0.174014101	1.53294663
ENSG00000107758	MO000083054,MO000083056	0.043	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	CnAbeta-isoform1(h),CnAbeta-isoform2(h)	8.093288	388	54316	22	0.38791102	1.7290003	69.4531025629592	protein phosphatase 3 catalytic subunit beta	ENSG00000107758	PPP3CB	5532	10.16908037	22.287644	814	24.195103	1443	25.129771	1235	23.908695	1115	1135.449632	0.800735037	-1.028342638	0.119343425	0.735470756	-0.337857261	10.12873354	26.621548	972	26.295226	852	27.858849	1280	30.737052	1619	10.0278208	10.22529635	10.16398656	10.20934125	10.1434241	10.05588755	10.14292306	10.19553142	NM_001142353,NM_001142354,NM_001289968,NM_001289969,NM_021132	P16298	0.449786246	0.089702232	-0.449786246
ENSG00000107984	MO000134048	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Dkk-1(h)	9.818541	168	71785	23	0.42274418	2.3344767	98.94921192755857	dickkopf WNT signaling pathway inhibitor 1	ENSG00000107984	DKK1	22943	13.02391954	300.399963	6046	334.628143	10899	301.846832	7845	331.580963	8463	6058.773893	9.72E-9	-2.19836772	0.187300859	1.3E-9	-6.067418658	11.88744691	139.885529	2728	198.105972	3634	139.452652	3580	203.777588	6042	12.68902219	12.9160377	12.69395964	12.90349912	11.9934999	12.2428136	11.99032888	12.26843577	NM_012242	O94907	9.009428096	0.126142594	-9.009428096
ENSG00000108094	MO000034271	0.025	["E2A(h)","E47(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Cul-2(h)	9.646738	319	28479	20	0.32934445	2.1019306	74.37042375962744	cullin 2	ENSG00000108094	CUL2	8453	9.714209694	12.413336	607	13.606767	1036	13.612241	830	14.098989	873	1055.411347	0.002795313	1.512640938	0.182317543	0.001057038	3.274888201	10.31157072	19.288164	883	30.378313	1307	21.190536	1275	25.648615	1847	9.72807092	9.88708035	9.77446669	9.94409698	10.00468357	10.37414165	10.08318839	10.25628083	NM_001198777,NM_001198778,NM_001198779,NM_001324375,NM_001324376,NM_003591	Q13617	6.003426459	0.099503347	6.003426459
ENSG00000108984	MO000009415,MO000019341,MO000022211	0.013	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKK6(h),MKK6-isoform1(h),MKK6-isoform2(h)	9.968264	224	86349	26	0.5331333	2.036383	15.325587029775981	mitogen-activated protein kinase kinase 6	ENSG00000108984	MAP2K6	5608	5.215845526	1.455692	31	0.14528	36	2.230372	61	0.107373	21	22.57829922	5.58E-6	-4.67861202	0.457927349	1.17E-6	-4.861209102	2.998610476	0.046049	7	0.041982	6	0.066092	13	0.030809	7	4.69484459	4.56320612	5.03422882	4.35759111	3.82922972	3.78459663	3.96723664	3.64993524	NM_001330450,NM_002758	P52564	7.805727201	0.284052337	-7.805727201
ENSG00000111266	MO000036550,MO000103285	0.021	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKP-7(h),MKP-7-isoform1(h)	9.604003	212	83838	25	0.51365393	2.1487758	NaN	dual specificity phosphatase 16	ENSG00000111266	DUSP16	80824	6.177809834	0.886055	63	0.658169	75	0.838447	77	0.77422	70	258.8361352	5.05E-14	6.156214128	0.33338208	3.69E-15	7.864980062	8.798561512	7.229556	493	3.612673	232	8.156456	733	3.689751	383	6.88329245	6.77296499	6.84434565	6.88539454	8.5603803	7.88573515	8.67917645	7.908247	NM_030640		49.88964911	0.05253097	49.88964911
ENSG00000112062	MO000059863,MO000059867,MO000085411	0.045	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38alpha-CSBP1(h),p38alpha-CSBP2(h),p38alpha-Mxi2(h)	9.00246	300	90454	25	0.5367369	1.6605493	388.1837785177519	mitogen-activated protein kinase 14	ENSG00000112062	MAPK14	1432	10.00172871	16.916278	808	11.537889	894	22.027355	1368	15.973361	979	1491.542769	9.74E-6	1.909542137	0.196865152	2.13E-6	4.740436516	10.93506026	34.378935	1596	41.777157	1835	40.657284	2435	31.274307	2204	10.16160359	9.97673021	10.38359303	10.23554168	10.70327976	10.85405259	10.83525762	10.59174235	NM_001315,NM_139012,NM_139013,NM_139014	Q16539,Q16539-2	5.517584973	0.169155809	5.517584973
ENSG00000112425	MO000167329	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Laforin(h)	8.719773	110	73700	22	0.48223883	2.3981478	NaN	EPM2A,laforin glucan phosphatase	ENSG00000112425	EPM2A	7957	6.32633635	1.022587	20	1.928732	121	1.539144	77	2.243999	110	63.65842948	0.173611495	-1.70113099	0.486659551	0.115253863	-1.575011183	5.55679846	1.304625	27	0.863283	31	1.559134	77	1.213369	70	5.29379536	6.3242444	6.02292926	6.4453575	5.44131354	5.54523417	5.97586116	5.77364298	NM_001018041,NM_005670		1.489398345	0.516677014	-1.489398345
ENSG00000112679	MO000176197,MO000176198	0.013	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JKAP(h),JKAP-isoform2(h)	9.300512	173	89393	26	0.59415287	2.231538	NaN	dual specificity phosphatase 22	ENSG00000112679	DUSP22	56940	7.911669921	4.88398	191	6.574611	307	6.660118	262	4.099611	203	286.4539596	0.002344593	1.376676042	0.138499247	8.68761E-4	3.329903354	8.375524021	8.819336	293	7.365097	261	8.669582	429	9.150021	401	7.98005043	8.08829799	8.02823359	7.94952166	8.29978088	8.22549459	8.38986841	8.18560763	NM_001286555,NM_020185,NR_104473,NR_104474,NR_104475		7.657398934	0.060575935	7.657398934
ENSG00000113312	MO000058357,MO000058358	0.03	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	TPR1(h)	8.733942	533	42201	22	0.29228377	1.5715859	200.27336550375298	tetratricopeptide repeat domain 1	ENSG00000113312	TTC1	7265	9.889014572	50.407616	833	45.212906	1210	36.688133	783	43.959324	922	920.1590693	0.685337759	-1.062041712	0.167647255	0.604461801	-0.517994938	9.801126046	45.485329	729	47.625282	718	43.496166	917	58.372433	1421	9.91943895	9.94890392	9.65424866	9.92087233	9.77245337	9.78303321	9.73379504	9.95850928	NM_001282500,NM_003314	Q99614	0.634981483	0.138411164	-0.634981483
ENSG00000115687	MO000133572,MO000256649	0.007	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	PASKIN(h),PASKIN-isoform2(h)	9.347549	413	73923	22	0.48210138	2.4184952	NaN	PAS domain containing serine/threonine kinase	ENSG00000115687	PASK	23178	5.355898102	0.30423	17	0.62447	54	0.778755	53	0.631545	43	51.10746496	0.275132596	1.490713255	0.447609107	0.198148915	1.28684329	5.936918332	0.436097	24	1.656454	80	0.751772	52	1.31423	102	5.05465019	5.55775632	5.605278	5.56619026	5.22330746	6.12017659	5.54777469	5.93115512	NM_001252119,NM_001252120,NM_001252122,NM_001252124,NM_015148		2.220183921	0.261699143	2.220183921
ENSG00000117676	MO000032335,MO000255877	0.016	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	RSK1(h),RSK1-isoform2(h)	9.310991	157	91177	25	0.6450439	2.1944273	NaN	ribosomal protein S6 kinase A1	ENSG00000117676	RPS6KA1	6195	7.836559659	5.32239	190	4.536252	262	5.093758	235	4.806126	218	355.203424	9.73E-7	2.108420204	0.206096574	1.77E-7	5.221641494	8.912368938	9.34429	323	15.704295	511	9.617859	437	14.252386	749	8.09060191	8.07687665	8.05948348	8.11790992	8.47998992	8.89423562	8.50250297	8.8148604	NM_001006665,NM_001330441,NM_002953		43.61080169	0.024668413	43.61080169
ENSG00000118515	MO000033272,MO000103557	0.01	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SGK-1(h),SGK-1-isoform1(h)	9.895207	215	84381	25	0.5724137	2.3947074	NaN	serum/glucocorticoid regulated kinase 1	ENSG00000118515	SGK1	6446	11.20649445	14.330598	509	105.099102	4728	14.119986	648	110.83005	3798	1375.605831	9.4E-5	-6.090065692	0.618561047	2.51E-5	-4.213743823	8.600148467	9.097946	313	11.508512	370	11.55796	396	13.03885	535	9.4602411	11.2144081	9.44916588	11.23515239	9.0611256	9.20362517	9.03146428	9.12254116	NM_001143676,NM_001143677,NM_001143678,NM_001291995,NM_005627		2.55024223	1.021999382	-2.55024223
ENSG00000119408	MO000133029	0.047	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	NEK6(h)	9.468133	340	72387	23	0.42695126	1.662393	94.34806221702698	NIMA related kinase 6	ENSG00000119408	NEK6	10783	9.565272959	18.907392	557	20.472002	953	20.871702	785	19.846911	731	1040.656411	1.89E-6	1.746416443	0.158133799	3.64E-7	5.086816512	10.37038565	46.117835	1313	34.942795	944	42.408619	1688	35.214225	1552	9.64328815	9.8023219	9.71325842	9.78127168	10.33927146	10.07102628	10.31711279	10.08852371	NM_001145001,NM_001166167,NM_001166168,NM_001166169,NM_001166170,NM_001166171,NM_014397	Q9HC98	11.18030154	0.072011715	11.18030154
ENSG00000120129	MO000083769	0.047	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKP-1(h)	9.296603	312	86517	26	0.5076395	1.5915997	NaN	dual specificity phosphatase 1	ENSG00000120129	DUSP1	1843	11.83238619	175.231476	3955	79.072853	2888	178.525757	5203	77.872635	2229	2717.897391	0.002496358	-2.038287832	0.310377648	9.32876E-4	-3.310025054	10.80499294	83.517143	1826	57.501919	1183	84.749184	2440	59.472488	1978	11.85000994	11.2851079	11.86648159	11.26863547	11.15424737	10.85263745	11.16553183	10.8775162	NM_004417		3.059619526	0.33579118	-3.059619526
