ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000126368	nuclear receptor subfamily 1, group D, member 1	NR1D1	V$REVERBALPHA_02,V$REVERBALPHA_04,V$REVERBALPHA_05	1.0075757575757576	0.7603106881085221	1.9043970484487744	0.7877000000000001	0.01600403249522125	NaN		nuclear receptor subfamily 1 group D member 1	NR1D1	9572	8.638123245	15.665458	485	5.626436	282	15.274684	611	4.45956	175	310.0040767	0.189847582	-1.797987057	0.555905329	0.127876291	-1.522530172	7.791778324	9.134709	274	3.23616	92	10.602612	419	2.599969	119	8.75711089	7.98005263	8.73527181	7.79056157	8.20726792	7.38869513	8.33717973	7.24069244	NM_021724	1.682276707	0.503094953	-1.682276707	NR1D1
ENSG00000126778	SIX homeobox 1	SIX1	V$SIX1_03	0.07954545454545454	0.02625533311453889	3.0296875	0.9302	0.032780824677591074	NaN		SIX homeobox 1	SIX1	6495	5.711098511	1.432778	43	1.01024	49	1.729343	67	1.249461	48	239.7692921	3.01E-67	8.167060243	0.171976525	1.8E-69	17.61761884	8.738609036	13.077305	380	12.679458	347	13.647031	522	11.947089	528	6.55456454	6.42684197	6.66520166	6.5581189	8.25265858	8.19254388	8.29375204	8.14019793	NM_005982	31.05044382	0.097502971	31.05044382	SIX1
ENSG00000129351	interleukin enhancer binding factor 3, 90kDa	ILF3	V$NFAT_Q4_01	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9978	0.025529345232847302	2125.2882793521935	Q12906	interleukin enhancer binding factor 3	ILF3	3609	11.88507213	56.028996	2940	62.650784	5131	45.611194	3123	59.799732	3862	5018.921978	0.003823887	1.653839911	0.228612251	0.001498914	3.174893681	12.61090509	92.482209	4405	136.335562	6426	82.237915	5445	135.086505	10000	11.98607702	12.16207133	11.84044356	12.12494204	12.28689834	12.63997234	12.23223285	12.60970997	NM_001137673,NM_004516,NM_012218,NM_017620,NM_153464	4.957552872	0.146409525	4.957552872	ILF3
ENSG00000129514	forkhead box A1	FOXA1	V$FOXA1_02,V$FOXA1_11,V$FOXA1_13,V$HNF3A_01,V$HNF3A_02	0.27954545454545454	0.15425008204791596	2.1051386284810194	0.8946400000000001	0.011579588908699378	NaN		forkhead box A1	FOXA1	3169	4.560527996	0.563003	22	0.362333	23	0.721234	36	0.261757	13	15.00833085	4.46331E-4	-3.809893446	0.506146375	1.37494E-4	-3.812633548	2.682510332	0.145547	6	0.22496	8	0.130136	7	0.070635	4	4.13576502	3.95228549	4.30896041	3.75935143	3.44585569	3.56963393	3.39354999	3.18692643	NM_004496	7.936904904	0.236618391	-7.936904904	FOXA1
ENSG00000130522	jun D proto-oncogene	JUND	V$AP1_01,V$AP1_Q4_01,V$AP1_Q6_01,V$JUNDFOS_01,V$JUNDFRA1_01,V$JUNDFRA2_01,V$JUND_02,V$JUND_04,V$JUND_06,V$JUND_08,V$JUND_10,V$JUND_Q6	0.9753787878787881	0.7392517230062357	1.694347067625191	0.893825	0.016694594623688504	321.681039178161	P17535	AP-1 transcription factor subunit,JunD proto-oncogene	JUND	3727	9.537093417	31.146419	683	34.741521	1232	7.646163	217	28.948813	805	825.4493489	0.620225651	1.222188981	0.465426629	0.533981405	0.621939874	9.826489798	42.150007	895	28.174146	563	50.58465	1413	28.076715	906	9.64295764	9.86311272	8.59993289	9.69874646	9.84515097	9.46971391	10.00873968	9.46842904	NM_001286968,NM_005354	0.50317048	0.575145785	0.50317048	JUND
ENSG00000130818	zinc finger protein 426	ZNF426	V$ZNF426_06	0.13636363636363638	0.036101083032490974	3.777272727272728	0.8394	0.0017361401247057017	NaN		zinc finger protein 426	ZNF426	79088	7.634792983	2.415829	193	1.421142	187	2.685221	272	1.290718	133	271.3409204	0.001021867	1.732160785	0.221519873	3.46384E-4	3.577886001	8.425989315	3.795828	298	3.550966	258	4.216779	433	3.901345	457	7.93477915	7.64483384	8.00680631	7.57120379	8.26704567	8.16667123	8.35338878	8.24870501	NM_001300883,NM_001318055,NM_001318056,NM_024106	3.703633493	0.213627059	3.703633493	ZNF426
ENSG00000130856	zinc finger protein 236	ZNF236	V$ZNF236_01,V$ZNF236_04,V$ZNF236_05,V$ZNF236_06	1.0085227272727273	0.7228421398096488	1.6040511807102982	0.735525	0.031438218797952805	NaN		zinc finger protein 236	ZNF236	7776	8.109302321	3.132908	284	1.738039	255	2.87036	336	1.801859	207	228.0962882	0.015222477	-1.532944648	0.228680156	0.007037701	-2.695055034	7.492203502	1.866698	164	1.6488	137	2.147318	249	1.472656	197	8.15835593	7.78349079	8.08553188	7.8087942	7.66975633	7.55332324	7.78348461	7.46895219	NM_001306089,NM_007345	3.235686413	0.19071651	-3.235686413	ZNF236
ENSG00000131115	zinc finger protein 227	ZNF227	V$ZNF227_02,V$ZNF227_03	0.33522727272727276	0.2198884148342632	2.837326388888889	0.8835	0.025558155993768303	NaN		zinc finger protein 227	ZNF227	7770	8.095408877	8.381584	286	4.902843	271	9.063748	395	3.041664	132	226.8408443	0.100005155	-1.519138292	0.321426351	0.060545411	-1.876800724	7.493290598	5.6444	188	4.406037	138	5.04629	220	3.886298	193	8.15863184	7.8192288	8.22013364	7.43733227	7.76429014	7.53900889	7.66738554	7.42907733	NM_001289166,NM_001289167,NM_001289168,NM_001289169,NM_001289170,NM_001289171,NM_001289172,NM_001289173,NM_182490	1.670726777	0.360393026	-1.670726777	ZNF227
ENSG00000131196	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	NFATC1	V$NFATC1_03,V$NFATC1_05,V$NFATC1_07,V$NFATC1_08,V$NFATC1_09,V$NFAT_Q4_01	2.2632575757575757	2.0008751777704847	3.102442394786378	0.8290166666666666	0.013099378290096777	NaN		nuclear factor of activated T-cells 1	NFATC1	4772	6.628094722	1.977773	101	1.138329	104	1.816175	125	0.886495	61	80.72295535	0.049103514	-1.585337881	0.300106484	0.026747604	-2.215181572	5.966533513	1.189116	60	1.028973	49	1.338503	91	0.730622	56	6.64175122	6.38930975	6.6081597	6.16395096	6.19646332	6.06984878	6.30312819	5.83284485	NM_001278669,NM_001278670,NM_001278672,NM_001278673,NM_001278675,NM_006162,NM_172387,NM_172388,NM_172389,NM_172390	2.985706919	0.221576071	-2.985706919	NFATC1
ENSG00000132005	regulatory factor X, 1 (influences HLA class II expression)	RFX1	V$RFX1_07,V$RFX1_08	0.2897727272727273	0.1017394158188382	3.143355429292929	0.80955	1.1888937760515998E-4	9.122738547185486	P22670	regulatory factor X1	RFX1	5989	7.267667952	2.805459	137	1.828257	145	3.784148	239	1.502381	93	173.0164015	0.401508049	1.244691914	0.31243233	0.312139604	1.01074268	7.584501729	4.316154	205	2.773315	124	4.236776	264	2.774737	200	7.37892169	7.15599639	7.63101715	7.0048945	7.68393315	7.2896987	7.66476504	7.28986796	NM_002918	1.161016289	0.272893481	1.161016289	RFX1
ENSG00000134138	Meis homeobox 2	MEIS2	V$MEIS2_01,V$MEIS2_05,V$MEIS2_06,V$MEIS2_09,V$MEIS2_10,V$MEIS2_11,V$MEIS2_12	0.9464285714285715	0.692484410895963	1.5923275886050923	0.8135142857142856	0.01750229839754958	NaN		Meis homeobox 2	MEIS2	4212	7.863399745	5.880761	220	3.847659	231	6.520051	312	3.364466	159	176.943428	0.003919633	-1.920545568	0.297305118	0.001541078	-3.166834805	6.919028094	1.820427	68	3.595616	123	2.312468	110	4.110952	217	7.77461704	7.52437224	7.85952368	7.4124593	6.82181949	7.27649654	6.96155566	7.3487774	NM_001220482,NM_002399,NM_170674,NM_170675,NM_170676,NM_170677,NM_172315,NM_172316,NR_051953	4.511921424	0.209305873	-4.511921424	MEIS2
ENSG00000135457	transcription factor CP2	TFCP2	V$CP2_01,V$CP2_02,V$CP2_Q4,V$LBP1_Q6,V$TFCP2_03,V$TFCP2_04,V$TFCP2_05,V$TFCP2_06,V$TFCP2_07	0.5681818181818181	0.36319877475112133	1.7953261818575104	0.8546333333333334	0.015988518539226743	7.72639295610869	Q12800	transcription factor CP2	TFCP2	7024	9.230376819	11.034233	455	10.476422	700	11.906854	637	11.346267	596	512.6270135	4.17E-5	-1.414773195	0.113529769	1.04E-5	-4.409158873	8.729979824	8.491722	341	10.103773	382	8.510895	448	9.926322	607	9.05355255	9.13207971	9.12342263	9.19962939	8.78318906	8.89707377	8.7806237	8.88537867	NM_001173452,NM_001173453,NM_005653	8.375684783	0.05974401	-8.375684783	TFCP2
ENSG00000140548	zinc finger protein 710	ZNF710	V$ZNF710_02	0.056818181818181816	0.0032819166393173614	17.3125	0.8231	0.0027573303633136783	NaN		zinc finger protein 710	ZNF710	374655	7.584437189	3.307461	167	2.635273	215	3.013445	197	2.791898	179	226.6703067	0.009450919	1.362005811	0.155463324	0.004142187	2.867125491	8.030173344	5.215064	255	4.239236	195	5.165102	332	4.046745	301	7.72214679	7.65251327	7.65013024	7.69756087	8.04329041	7.83924732	8.03333615	7.80370208	NM_198526	12.6392524	0.035266022	12.6392524	ZNF710
ENSG00000141448	GATA binding protein 6	GATA6	V$GATA6_12,V$GATA6_13	0.07386363636363637	0.014768624876928125	5.482291666666668	0.9249	0.009485878554669598	NaN		GATA binding protein 6	GATA6	2627	6.208916653	1.254776	53	1.373885	94	1.287946	71	1.425302	77	172.5306474	2.93E-26	3.650824854	0.171069827	9.17E-28	10.92081808	8.082621802	5.999232	245	6.043581	232	6.101191	328	5.049649	314	6.59403815	6.74823533	6.61484393	6.77839913	7.77146205	7.7471204	7.78710376	7.59271955	NM_005257	20.16057593	0.092939069	20.16057593	GATA6
ENSG00000141568	forkhead box K2	FOXK2	V$FOXK2_02	0.19318181818181818	0.11158516573679028	1.73125	0.9947	0.04876942975206078	4.327768347823164	Q01167	forkhead box K2	FOXK2	3607	10.28678571	16.168543	949	16.927732	1608	15.04205	1140	17.135029	1275	1547.029645	1.83532E-4	1.476216259	0.138896593	5.22E-5	4.045485028	10.84929714	30.121799	1713	29.033314	1553	28.629684	2143	25.593769	2213	10.33508213	10.49020928	10.27747388	10.49640591	10.80467946	10.74234721	10.75861407	10.63494952	NM_004514	5.088665593	0.110542031	5.088665593	FOXK2
ENSG00000141956	PR domain containing 15	PRDM15	V$PRDM15_04	0.0909090909090909	0.036101083032490974	2.518181818181818	0.8767	0.043781902108864595	NaN		PR/SET domain 15	PRDM15	63977	6.550629373	0.845229	64	1.284032	156	0.566852	55	1.064963	102	103.3810158	0.517504584	1.205465274	0.338491986	0.425773703	0.796444533	6.820429959	0.984737	72	1.606442	110	1.172744	113	1.669707	185	6.4489762	6.88336423	6.16442932	6.73062218	6.50680174	6.86402749	6.64080734	6.90125914	NM_001040424,NM_001282934,NM_022115,NR_104257,NR_104258,NR_104260,NR_135464	0.849737092	0.317510661	0.849737092	PRDM15
ENSG00000143390	regulatory factor X, 5 (influences HLA class II expression)	RFX5	V$ETV2RFX5_02,V$RFX5_01,V$RFX5_02,V$RFX5_10,V$RFX5_12	0.34090909090909094	0.19560223170331476	1.9346769561568322	0.7679	0.013100507233854489	NaN		regulatory factor X5	RFX5	5993	8.676331021	9.25285	373	6.275267	410	9.560005	499	6.49907	333	477.0038478	0.018934616	1.332634606	0.158629854	0.009011375	2.611622291	9.089852069	11.364361	445	13.474076	496	10.452969	538	13.511662	802	8.84302147	8.64322674	8.87321652	8.66851446	8.95873351	9.0767494	8.88565874	9.08002208	NM_000449,NM_001025603	3.508280401	0.117870011	3.508280401	RFX5
ENSG00000143621	interleukin enhancer binding factor 2	ILF2	V$NFAT_Q4_01	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9978	0.025529345232847302	4416.129531490001	Q12905	interleukin enhancer binding factor 2	ILF2	3608	11.45707972	101.969429	2146	91.402588	3113	69.024445	1876	144.170715	3847	2984.29626	0.678469454	1.122976882	0.316599892	0.597140983	0.528516378	11.62442055	104.686489	2143	197.054951	3787	106.223645	2852	134.332443	4173	11.40532996	11.43262739	11.10197461	11.82250014	11.37143141	11.88538822	11.37961105	11.55460268	NM_001267809,NM_004515	0.566446814	0.295421964	0.566446814	ILF2
ENSG00000147124	zinc finger protein 41	ZNF41	V$ZNF41_03,V$ZNF41_04,V$ZNF41_05	0.6477272727272727	0.5174488567990373	2.79046949730912	0.7681666666666667	0.04293168670894414	NaN		zinc finger protein 41	ZNF41	7592	8.721918006	5.488378	323	5.466133	507	6.119871	444	5.665267	407	402.3643483	0.475741208	-1.104939319	0.165435492	0.384174021	-0.870231287	8.579274893	7.074698	375	5.397014	278	6.901929	507	5.018119	424	8.62368637	8.71789267	8.67678185	8.73461809	8.71614434	8.49072249	8.73822301	8.44597676	NM_001324139,NM_001324140,NM_001324141,NM_001324142,NM_001324143,NM_001324144,NM_001324145,NM_001324147,NM_001324148,NM_001324149,NM_001324150,NM_001324151,NM_001324152,NM_001324153,NM_001324154,NM_001324155,NM_001324156,NM_001324157,NM_007130,NM_153380	2.886017112	0.049425595	-2.886017112	ZNF41
ENSG00000148737	transcription factor 7-like 2 (T-cell specific, HMG-box)	TCF7L2	V$TCF4_06,V$TCF4_07,V$TCF4_Q5,V$TCF4_Q5_01,V$TCF4_Q5_02,V$TCF7L2_06,V$TCF7L2_07	1.737012987012987	1.4224764405269819	1.8804629059175526	0.8819142857142859	0.01563327439179787	NaN		transcription factor 7 like 2	TCF7L2	6934	9.398795899	14.47314	639	9.34211	664	14.607718	833	9.318261	525	667.7935946	0.927398635	-1.02206388	0.235616818	0.893695519	-0.133629546	9.367551834	16.747757	716	11.194339	450	15.621597	882	10.207383	666	9.49973486	9.24454137	9.50868294	9.24834715	9.56469269	9.19421432	9.50580412	9.1251201	NM_001146274,NM_001146283,NM_001146284,NM_001146285,NM_001146286,NM_001198525,NM_001198526,NM_001198527,NM_001198528,NM_001198529,NM_001198530,NM_001198531,NM_001349870,NM_001349871,NM_030756	0.209870002	0.14887342	-0.209870002	TCF7L2
ENSG00000149050	zinc finger protein 214	ZNF214	V$ZNF214_02,V$ZNF214_03,V$ZNF214_04,V$ZNF214_05	0.84375	0.6350508697079094	1.558107151555388	0.7712	0.027472240701237695	NaN		zinc finger protein 214	ZNF214	7761	5.491657893	1.721822	52	0.579995	28	1.814653	70	0.641914	25	30.92360141	0.004297067	-2.637095434	0.44599735	0.001708741	-3.136677339	4.074958446	0.430011	13	0.393494	11	0.514749	20	0.642503	29	5.38683928	4.69570223	5.42647703	4.77650124	4.43631458	4.37014798	4.51159927	4.62427325	NM_013249	3.642973455	0.388885471	-3.642973455	ZNF214
ENSG00000149054	zinc finger protein 215	ZNF215	V$ZNF215_01	0.17045454545454547	0.05579258286839514	3.05514705882353	0.8881	0.0019349009459577826	NaN		zinc finger protein 215	ZNF215	7762	5.494572929	0.515408	22	0.722768	48	0.700069	37	1.372226	71	78.33227302	0.012810666	2.477152198	0.47443634	0.005808608	2.758394331	6.801929863	1.184558	47	3.63022	135	1.568543	82	3.536161	213	5.46639156	5.72797783	5.61566329	6.18778025	5.92299023	6.80598512	6.13226485	6.79110061	NM_013250	4.200446622	0.311242363	4.200446622	ZNF215
ENSG00000151090	thyroid hormone receptor, beta	THRB	V$T3RBETA_Q6_01,V$T3R_Q6,V$THRB_01,V$THRB_02,V$THRB_04,V$THRB_05,V$THRB_06,V$THRB_07,V$THRB_08,V$THRB_09,V$THRB_10,V$THRB_11	2.7670454545454546	2.324143966743245	1.8896905206685595	0.79	0.01897604850186594	NaN		thyroid hormone receptor beta	THRB	7068	6.923172675	1.955316	168	0.362178	50	1.789242	198	0.449838	49	113.8214199	0.776550535	-1.140840575	0.503751102	0.705903606	-0.377363341	6.731738041	1.139791	95	1.156247	90	1.171356	128	1.004733	127	7.26608074	6.07686496	7.18698153	6.22049926	6.74887262	6.72795954	6.7670322	6.62347579	NM_000461,NM_001128176,NM_001128177,NM_001252634	0.305861511	0.625886643	-0.305861511	THRB
ENSG00000156273	BTB and CNC homology 1, basic leucine zipper transcription factor 1	BACH1	V$BACH1_01,V$BACH1_02,V$BACH1_03,V$BACH1_Q3,V$MAF_Q4,V$MAF_Q6_01	2.0871212121212124	1.792473471173832	1.6863916764387972	0.8360500000000001	0.023777576727250685	NaN		BTB domain and CNC homolog 1	BACH1	571	9.976341721	14.175267	910	9.402772	973	16.024485	1328	9.495494	773	1107.542907	0.552489776	1.198880318	0.355787949	0.462025445	0.735515761	10.23809552	23.540405	1459	10.942646	598	23.643138	1927	10.294434	971	10.08025609	9.85575701	10.18589304	9.86321183	10.45430365	9.73356467	10.45647426	9.73888746	NM_001186,NM_206866,NR_027655	1.598330089	0.163767047	1.598330089	BACH1
ENSG00000156853	zinc finger protein 689	ZNF689	V$ZNF689_03	0.42045454545454547	0.2034788316376764	2.0663306451612904	0.769	5.393650080066107E-4	NaN		zinc finger protein 689	ZNF689	115509	7.657288323	4.522536	180	3.343806	215	4.658573	239	3.271366	165	199.476326	0.883213043	-1.022625562	0.156576963	0.836675472	-0.206147787	7.622651237	4.751033	175	4.411954	160	3.82971	194	5.422094	300	7.7098172	7.57738812	7.73377996	7.55720647	7.65385492	7.60343637	7.5143152	7.7284034	NM_138447,NR_073480,NR_073481,NR_073482,NR_104166	0.384371185	0.090113638	-0.384371185	ZNF689
ENSG00000159692	C-terminal binding protein 1	CTBP1	V$CTBP1_Q3	0.27272727272727276	0.17394158188382014	1.567924528301887	0.9476	0.04772097575066033	379.36564624431696	Q13363-2	C-terminal binding protein 1	CTBP1	1487	10.37721737	40.927934	1116	42.037677	1849	23.295727	833	43.294587	1459	1346.700878	0.917925519	1.025228776	0.242404647	0.882114908	0.148288732	10.41298836	41.311008	1108	46.631348	1177	41.474281	1465	48.452621	1977	10.38757413	10.53125798	9.94207462	10.53340235	10.34769917	10.42315051	10.35062049	10.45903868	NM_001012614,NM_001328	0.127999291	0.279462407	0.127999291	CTBP1
ENSG00000159882	zinc finger protein 230	ZNF230	V$ZNF230_01,V$ZNF230_02	0.39204545454545453	0.2576304561864129	1.8411843749999999	0.8518	0.03854315604024648	NaN		zinc finger protein 230	ZNF230	7773	6.230215516	1.587158	74	0.982269	74	1.476582	88	1.009516	59	58.57375378	0.001944644	-1.770178171	0.243221275	7.05512E-4	-3.387428078	5.394886462	0.79672	36	0.654806	28	1.017464	60	0.795628	54	6.17565981	5.90902446	6.11112748	5.9182169	5.60743702	5.46389086	5.77044666	5.57447467	NM_006300	6.173801285	0.135302226	-6.173801285	ZNF230
ENSG00000159917	zinc finger protein 235	ZNF235	V$ZNF235_01,V$ZNF235_03	0.26704545454545453	0.14932720708893993	2.0566828386605787	0.8668499999999999	0.014017720383307366	NaN		zinc finger protein 235	ZNF235	9310	5.109441795	0.971992	35	0.398561	23	0.996437	46	0.647291	30	21.9937389	2.32E-5	-3.605939987	0.40701915	5.46E-6	-4.54616297	3.242683898	0.2538	9	0.176651	6	0.259348	12	0.241365	13	4.79878612	4.28582098	4.81852618	4.61506779	3.95898215	3.81498533	3.95589832	3.90988616	NM_004234	7.564231471	0.246787516	-7.564231471	ZNF235
ENSG00000160199	PBX/knotted 1 homeobox 1	PKNOX1	V$PBX_Q3,V$PKNOX1_03,V$PKNOX1_04,V$PKNOX1_05,V$PKNOX1_06,V$PREP1_01,V$PREP1_02,V$PREP1_Q3	1.5639204545454544	1.231128979323925	2.6825907727539375	0.8264499999999999	0.008786112538031556	NaN		PBX/knotted 1 homeobox 1	PKNOX1	5316	8.595161552	3.797796	227	6.00984	574	3.902691	301	5.983818	453	297.1987155	0.004786518	-1.861879294	0.289193235	0.001929329	-3.100900839	7.698170868	2.472121	143	3.676175	200	2.535135	193	3.903494	344	8.11060418	8.62373822	8.13319032	8.62566346	7.71638365	7.99755277	7.73311684	8.05016178	NM_001286258,NM_001320694,NM_004571	3.088372138	0.290441256	-3.088372138	PKNOX1
ENSG00000164011	zinc finger protein 691	ZNF691	V$ZNF691_01,V$ZNF691_02	0.19886363636363635	0.08861174926156876	2.6602134146341463	0.8751	0.008921611698669523	NaN		zinc finger protein 691	ZNF691	51058	6.337844889	3.492638	75	2.428539	84	3.625019	100	2.220253	61	67.07904056	0.008647667	-1.521483235	0.208864268	0.003744639	-2.898908674	5.73526708	2.141899	45	2.490041	49	2.073348	57	2.228295	70	6.28835229	6.11128714	6.31632662	6.0496731	5.87250183	5.9531247	5.84330717	5.86504948	NM_001242739,NM_015911	4.59858066	0.131035607	-4.59858066	ZNF691
ENSG00000164683	hairy/enhancer-of-split related with YRPW motif 1	HEY1	V$HAIRYLIKE_Q3,V$HEY1_01,V$HEY1_02,V$HEY1_03,V$HEY1_04,V$HEY1_05	3.2784090909090913	2.752981074280713	2.0860990021224324	0.8970166666666667	0.016948211232382254	NaN		hes related family bHLH transcription factor with YRPW motif 1	HEY1	23462	3.394413157	0.222798	6	0.35924	15	0.205021	7	0.418127	14	14.52905427	0.281879038	1.75439386	0.637981432	0.203673857	1.27115403	4.212790676	1.145881	29	0.195915	5	0.867399	29	0.310733	12	3.45851682	3.70515813	3.4139995	3.79475881	4.29705581	3.39254035	4.11138921	3.52767763	NM_001040708,NM_001282851,NM_012258	4.407851094	0.185663604	4.407851094	HEY1
ENSG00000166526	zinc finger protein 3	ZNF3	V$ZNF3_01	0.10227272727272727	0.036101083032490974	2.832954545454545	0.8867	0.020897941275896635	NaN		zinc finger protein 3	ZNF3	7551	8.533118676	11.722539	358	7.093566	345	12.562155	482	7.027234	274	314.6998058	0.02008361	-1.430637038	0.1995816	0.009633785	-2.588704051	8.01655097	8.093696	244	6.808978	206	7.740724	307	7.128033	317	8.55845168	8.23659506	8.59641475	8.24406706	8.19817285	8.08389359	8.16029988	8.04659801	NM_001278284,NM_001278287,NM_001278290,NM_001278291,NM_001278292,NM_001318135,NM_001318136,NM_001318137,NM_017715,NM_032924	2.64545714	0.195265952	-2.64545714	ZNF3
ENSG00000167074	thyrotrophic embryonic factor	TEF	V$GCM2TEF_01,V$TEF_Q6	0.14204545454545453	0.0672792911060059	3.796600877192983	0.84885	0.020599871664808568	NaN		PAR bZIP transcription factor,TEF	TEF	7008	8.103598608	5.838317	287	3.126789	249	5.370392	340	3.219221	201	157.0242466	4.89E-14	-7.059046145	0.358285137	3.56E-15	-7.869355884	5.285004257	0.943162	45	0.411785	19	1.009685	64	0.44697	33	7.81127841	7.36309841	7.7309997	7.38472972	6.24803415	5.78424018	6.29474315	5.79898726	NM_001145398,NM_003216	12.15770057	0.231836138	-12.15770057	TEF
ENSG00000167377	zinc finger protein 23	ZNF23	V$ZNF23_01,V$ZNF23_02,V$ZNF23_04,V$ZNF23_05	5.732954545454546	5.048408270429931	1.8504791655698956	0.773875	0.0024283429015925662	NaN		zinc finger protein 23	ZNF23	7571	7.297630181	2.733405	99	4.891235	216	3.33175	156	3.506499	162	171.0564022	0.306146668	1.172540044	0.189228013	0.224920543	1.213547558	7.529703557	4.227623	149	4.838903	160	5.021357	191	6.432741	278	7.1337871	7.48167935	7.28653711	7.44171736	7.42257707	7.50412247	7.40018868	7.5678771	NM_001304492,NM_001304493,NM_001304494,NM_145911	1.460618917	0.158887012	1.460618917	ZNF23
ENSG00000167384	zinc finger protein 180	ZNF180	V$ZNF180_01,V$ZNF180_02,V$ZNF180_03	2.4469696969696972	1.679247347117383	2.52334237568874	0.8159333333333333	0.01636272281318311	NaN		zinc finger protein 180	ZNF180	7733	7.3002032	2.897131	138	2.102429	172	2.55372	166	2.27802	146	169.428588	0.357502372	1.153343152	0.187302593	0.271823333	1.098873302	7.501825196	2.517825	123	3.925993	173	2.883896	179	4.165379	293	7.3869538	7.29136519	7.33029974	7.35182176	7.2636852	7.56430213	7.34222552	7.60742179	NM_001278508,NM_001278509,NM_001288759,NM_001288760,NM_001288761,NM_001288762,NM_001291633,NM_013256	5.038553441	0.040015849	5.038553441	ZNF180
ENSG00000167394	zinc finger protein 668	ZNF668	V$ZNF668_01,V$ZNF668_02	1.0568181818181819	0.8368887430259271	1.601968344155844	0.7646999999999999	0.0207169101920191	NaN		zinc finger protein 668	ZNF668	79759	7.486553809	4.449324	132	5.418372	257	3.865565	158	4.663209	172	161.6158598	0.157842326	-1.252475649	0.199295962	0.103175607	-1.629649448	7.168839369	4.23214	127	4.929357	143	3.470799	140	3.938264	180	7.31839305	7.59265721	7.2578792	7.45412505	7.25562054	7.3740096	7.11576497	7.17572953	NM_001172668,NM_001172669,NM_001172670,NM_024706	2.129620137	0.149188315	-2.129620137	ZNF668
ENSG00000167395	zinc finger protein 646	ZNF646	V$ZNF646_02,V$ZNF646_03	0.9659090909090909	0.7663275352806038	1.6699481074481073	0.7758	0.020423886041482556	NaN		zinc finger protein 646	ZNF646	9726	8.642195629	5.074023	352	3.99889	448	4.931435	441	3.879211	341	352.3406735	0.015362223	-1.31057074	0.144958322	0.007107282	-2.691775279	8.253334533	4.588539	308	3.580867	226	4.165137	368	3.532161	361	8.61520081	8.53115865	8.58986509	8.50260562	8.46759448	8.23748347	8.38608082	8.22985894	NM_014699	7.500019319	0.051848013	-7.500019319	ZNF646
ENSG00000167528	zinc finger protein 641	ZNF641	V$ZNF641_01	7.761363636363637	5.169018706924844	1.501515873015873	0.8	4.0464401762284625E-18	NaN		zinc finger protein 641	ZNF641	121274	7.302618459	2.568003	131	2.276046	176	2.893177	190	2.037673	131	114.7145136	0.001367536	-2.206805428	0.327008295	4.79163E-4	-3.492142099	6.161006213	1.637446	81	0.726989	34	1.809685	117	0.865469	65	7.05474277	7.01854736	7.15723276	6.97034174	6.63119586	6.05747246	6.70252733	6.15421961	NM_001172681,NM_001172682,NM_152320	14.39978003	0.079279839	-14.39978003	ZNF641
ENSG00000167625	zinc finger protein 526	ZNF526	V$ZNF526_01,V$ZNF526_02	6.363636363636363	5.136199540531671	3.2150995044757034	0.8499	0.0390473734709861	NaN		zinc finger protein 526	ZNF526	116115	7.773311595	4.056434	137	6.580154	342	4.196494	174	5.639575	230	214.1187032	0.838417598	-1.04638848	0.235687961	0.781346842	-0.277564298	7.710539673	5.694144	181	6.276081	184	5.467984	224	5.971135	283	7.52985523	8.00136158	7.51717	7.86822368	7.71922244	7.75559237	7.66814895	7.71727395	NM_001314033,NM_133444	0.257632548	0.243649036	-0.257632548	ZNF526
