ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000196757	zinc finger protein 700	ZNF700	V$ZNF700_01,V$ZNF700_03,V$ZNF700_04	0.6424242424242425	0.4775869291998325	1.7432117395275288	0.8456333333333333	0.03822159668050615	ZNF700	1.29396707637079	91.5623915597491	0.264206104904184	1.40723814870457	0.159356783003631	0.228697067488658
ENSG00000197063	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)	MAFG	V$MAFG_01	0.23030303030303031	0.09635525764558023	2.390144927536232	0.7974	0.004732696973046666	MAFG	1.16005960236899	342.045968894195	0.630305224577501	0.339833659501485	0.73398179822813	0.799607187823696
ENSG00000197363	zinc finger protein 517	ZNF517	V$ZNF517_01,V$ZNF517_02	1.9272727272727272	1.5123586091328027	1.8151834237240994	0.7524	0.007754644231677432	ZNF517	-2.66986902456773	35.339749958331	0.390803624268075	-3.6252708049758	2.88658807054801E-4	8.66677900646917E-4
ENSG00000197782	zinc finger protein 780A	ZNF780A	V$ZNF780A_01,V$ZNF780A_03	1.1696969696969697	0.7478005865102639	3.6575329566854986	0.838	0.005749690221051375	ZNF780A	-1.2010311049799	129.546942103933	0.425728523985519	-0.620755952131095	0.534760208966127	0.62095511106922
ENSG00000198040	zinc finger protein 84	ZNF84	V$ZNF84_01,V$ZNF84_03	0.509090909090909	0.3498114788437369	2.8622699386503068	0.8138	0.017294675994749417	ZNF84	-1.57361682962038	374.244778708321	0.168301361471864	-3.88638740958964	1.01747084368861E-4	3.3874568239754E-4
ENSG00000198105	zinc finger protein 248	ZNF248	V$ZNF248_02	2.0	1.2903225806451613	1.55	0.663	5.732124680246294E-6	ZNF248	-1.65090184039661	139.152318087182	0.324466277155125	-2.22905859164982	0.0258100065843797	0.0475660249627106
ENSG00000198146	zinc finger protein 770	ZNF770	V$ZNF770_01,V$ZNF770_02,V$ZNF770_03,V$ZNF770_04	6.921212121212122	5.7142857142857135	3.51008601556352	0.81065	8.6391571661254E-4	ZNF770	-1.03516064057514	1159.31223814798	0.125955741236539	-0.395811005384013	0.692244457372843	0.764503023486959
ENSG00000198315	zinc finger with KRAB and SCAN domains 8	ZKSCAN8	V$ZFP192_01,V$ZFP192_02	3.0303030303030303	2.1638039379974865	1.6397802561556285	0.7643	0.016168881220845616	ZKSCAN8	-1.37505697557026	1027.51087159277	0.278762686772326	-1.64832461386311	0.0992860764485961	0.152886842917676
ENSG00000198482	zinc finger protein 808	ZNF808	V$ZNF808_01,V$ZNF808_02,V$ZNF808_03,V$ZNF808_05	1.5818181818181818	1.1049434436531211	1.6427005329587931	0.8012999999999999	0.025665591267112393	ZNF808	-1.28100964852691	97.8656563681813	0.184372018093878	-1.93782845005839	0.0526441555517216	0.0887216671452081
ENSG00000198517	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	MAFK	V$MAFK_06,V$MAFK_07	0.15757575757575756	0.07331378299120234	2.17	0.8809	0.030771867462341933	MAFK	1.24408350199199	350.473677768688	0.188107652817968	1.67501596375351	0.0939310995620601	0.145995563604133
ENSG00000198521	zinc finger protein 43	ZNF43	V$ZNF43_01,V$ZNF43_03,V$ZNF43_04,V$ZNF43_05	1.1575757575757577	0.742563887725178	2.759086796345417	0.827825	0.012019420156636028	ZNF43	51.1176760475116	99.2887790012421	0.471406617598516	12.0400311150201	2.18873079650168E-33	9.19788060910827E-32
ENSG00000198815	forkhead box J3	FOXJ3	V$FOXJ3TBX21_01,V$FOXJ3_08	0.3515151515151515	0.22413070800167575	1.60418018018018	0.77285	0.03421624575472346	FOXJ3	1.3049841780432	1053.97966214699	0.238739737861868	1.60858145670502	0.107707891617927	0.163758130063555
ENSG00000204231	retinoid X receptor, beta	RXRB	V$DR3_Q4,V$RXRB_01,V$T3R_Q6	1.195959595959596	0.9593632174277335	3.814404903123764	0.8514666666666666	0.03196309492528795	RXRB	-1.00459520149621	637.210010698632	0.197765484409352	-0.0334451132715098	0.973319634580029	0.981261859260405
ENSG00000204304	pre-B-cell leukemia homeobox 2	PBX2	V$PBX2_02,V$PBX_Q3	0.35757575757575755	0.19271051529116046	1.8448444444444445	0.898	0.012939962308536437	PBX2	1.17844505446213	811.61132589354	0.244418208841297	0.969176948662025	0.332456910195248	0.422784967308144
ENSG00000204524	zinc finger protein 805	ZNF805	V$ZNF805_03	0.048484848484848485	0.0041893590280687055	11.573333333333334	0.9336	0.01728975378717425	ZNF805	-1.65950458961773	113.450107385755	0.2393963114503	-3.05248069609747	0.00226958328376703	0.00552852946982289
ENSG00000204611	zinc finger protein 616	ZNF616	V$ZNF616_01,V$ZNF616_02,V$ZNF616_03,V$ZNF616_04,V$ZNF616_05	1.9563636363636363	1.5383326351068287	1.831002296418104	0.7851199999999999	0.015586721020810861	ZNF616	-1.17577710415612	144.806620198718	0.218270950490428	-1.07029629565928	0.284485961289131	0.371624450383508
ENSG00000204947	zinc finger protein 425	ZNF425	V$ZNF425_01,V$ZNF425_02,V$ZNF425_03,V$ZNF425_04	2.4212121212121214	1.7312526183493926	1.5491063733561476	0.6949	0.0064210074821771	ZNF425	-1.42756545223341	58.3535391958337	0.557166809824174	-0.921729155356946	0.356669868823647	0.447558016383929
ENSG00000205903	zinc finger protein 316	ZNF316	V$ZNF316_02,V$ZNF316_03	0.5212121212121212	0.34771679932970256	2.1514529914529916	0.7986	0.013205783898690582	ZNF316	-1.1591833800673	339.762741643627	0.193069547944157	-1.10379299899631	0.269682942500745	0.355178846028856
ENSG00000213096	zinc finger protein 254	ZNF254	V$ZNF254_01,V$ZNF254_02,V$ZNF254_04	3.713131313131313	3.1936880323977097	1.6125651598894926	0.8030333333333334	0.031971833510349795	ZNF254	-1.84767849478535	251.120660181153	0.200507241415199	-4.41736535924616	9.99112673822084E-6	4.02610472442004E-5
ENSG00000213799	zinc finger protein 845	ZNF845	V$ZNF845_02,V$ZNF845_03,V$ZNF845_05	0.698989898989899	0.5124982544337383	1.560211533806305	0.8228	0.02522176896528605	ZNF845	-1.0307776577418	206.402456474586	0.125405186945919	-0.348734953359764	0.727288300686414	0.794346442271981
ENSG00000218891	zinc finger protein 579	ZNF579	V$ZNF579_01,V$ZNF579_02	4.115151515151515	2.8634268956849604	1.7970228344502357	0.7786	0.005736567947650249	ZNF579	-1.2898464824898	178.886540616041	0.38843095247346	-0.945340127980059	0.344485258043601	0.434963246104107
ENSG00000221869	CCAAT/enhancer binding protein (C/EBP), delta	CEBPD	V$CEBPD_03,V$ETV2CEBPD_01	0.10303030303030303	0.02513615416841223	5.931333333333333	0.9237	0.0064418344986702765	CEBPD	-1.02915376406615	427.591085123183	0.453226889121618	-0.0914741598017111	0.927115837630056	0.953582952823649
ENSG00000221923	zinc finger protein 880	ZNF880	V$ZNF880_02,V$ZNF880_03	1.872727272727273	1.2086300795978215	1.6051052730696798	0.75605	8.120480570181865E-6	ZNF880	-1.42076673355419	60.2681518863567	0.194530095850354	-2.60458262304674	0.00919862393225829	0.0192723416454216
ENSG00000245680	zinc finger protein 585B	ZNF585B	V$ZNF585B_01,V$ZNF585B_02,V$ZNF585B_03	0.5575757575757576	0.36726714146068984	2.0397195877482486	0.7667999999999999	0.009663755388569947	ZNF585B	-1.59017813007841	260.817797904823	0.309383815109993	-2.16297152940019	0.0305433694527883	0.0552046851220378
ENSG00000249709	zinc finger protein 564	ZNF564	V$ZNF564_01,V$ZNF564_02	1.0363636363636364	0.7666527021365731	1.9462608695652175	0.8520000000000001	0.005178404364177273	ZNF564	-1.59605294724018	84.1129356333332	0.28346393406918	-2.37952145247399	0.0173351339643792	0.0335751027010354
ENSG00000256087	zinc finger protein 432	ZNF432	V$ZNF432_01	0.33939393939393936	0.213657310431504	1.5884967320261436	0.7019	0.03479062652355528	ZNF432	-1.91385244210616	155.58068632143	0.187013612370032	-5.00754779587203	5.51278648921402E-7	2.7845657021357E-6
ENSG00000256223	zinc finger protein 10	ZNF10	V$KOX1_02	0.06060606060606061	0.012568077084206116	4.822222222222222	0.8952	0.030590140810021302	ZNF10	-1.57882696351662	69.2734404121246	0.206169240492186	-3.19569040274927	0.00139496707718634	0.00358088889229944
ENSG00000263001			V$TFIII_Q6	1.090909090909091	0.6535400083787181	1.6692307692307695	0.9395	1.0428033859596761E-4	GTF2I	-1.6253884469846	2340.27860741444	0.190455909990007	-3.67951062788576	2.33681951123607E-4	7.19438698373032E-4
ENSG00000275111			V$ZNF2_02	0.9090909090909091	0.5781315458734814	1.572463768115942	0.7966	0.0012943871956766768	ZNF2	-1.27170452929095	84.661724839798	0.180792443519262	-1.91801993366033	0.0551084836315815	0.0923708201422045
ENSG00000277462			V$ZNF670_01,V$ZNF670_02	0.7818181818181819	0.6011730205278591	4.977342657342657	0.80735	0.03455315553443796	ZNF670	-1.39745784638984	103.104109450999	0.32953657484047	-1.46510221449999	0.142893032589597	0.208607280827658
