ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000132005	regulatory factor X, 1 (influences HLA class II expression)	RFX1	V$MIF1_01,V$RFX1_07,V$RFX1_08	0.265625	0.1421480144404332	2.2908459595959596	0.8031666666666667	0.02141020663018385	9.122738547185486	P22670	regulatory factor X1	RFX1	5989	7.267667952	2.805459	137	1.828257	145	3.784148	239	1.502381	93	173.0164015	0.401508049	1.244691914	0.31243233	0.312139604	1.01074268	7.584501729	4.316154	205	2.773315	124	4.236776	264	2.774737	200	7.37892169	7.15599639	7.63101715	7.0048945	7.68393315	7.2896987	7.66476504	7.28986796	NM_002918	1.161016289	0.272893481	1.161016289	RFX1
ENSG00000135457	transcription factor CP2	TFCP2	V$CP2_01,V$CP2_02,V$CP2_Q4,V$LBP1_Q6,V$TFCP2_02,V$TFCP2_03,V$TFCP2_04,V$TFCP2_05,V$TFCP2_06,V$TFCP2_07	2.22734375	1.9011732851985559	1.776692888656887	0.8341800000000001	0.017962107624526873	7.72639295610869	Q12800	transcription factor CP2	TFCP2	7024	9.230376819	11.034233	455	10.476422	700	11.906854	637	11.346267	596	512.6270135	4.17E-5	-1.414773195	0.113529769	1.04E-5	-4.409158873	8.729979824	8.491722	341	10.103773	382	8.510895	448	9.926322	607	9.05355255	9.13207971	9.12342263	9.19962939	8.78318906	8.89707377	8.7806237	8.88537867	NM_001173452,NM_001173453,NM_005653	8.375684783	0.05974401	-8.375684783	TFCP2
ENSG00000138380	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8	ALS2CR8	V$CARF_01	0.203125	0.11958483754512635	1.6985849056603775	0.856	0.020900487086941436	NaN		calcium responsive transcription factor	CARF	79800	6.898027869	2.685872	165	0.840615	88	3.334156	165	0.543953	43	72.16437922	3.23623E-4	-4.747706442	0.576403907	9.67E-5	-3.898708364	4.64752633	0.386063	14	0.288036	19	0.709592	56	0.173908	16	6.87065551	6.0116156	6.63432027	5.64228578	5.00417639	5.17659614	5.67731288	4.83768335	NM_001104586,NM_001282910,NM_001282911,NM_001282912,NM_001322427,NM_001322428,NM_001322429,NM_001322430,NM_024744,NR_136330,NR_136331	3.993473398	0.563544893	-3.993473398	CARF
ENSG00000140548	zinc finger protein 710	ZNF710	V$ZNF710_02	0.0390625	0.009025270758122744	4.328125	0.8231	0.03143584732797493	NaN		zinc finger protein 710	ZNF710	374655	7.584437189	3.307461	167	2.635273	215	3.013445	197	2.791898	179	226.6703067	0.009450919	1.362005811	0.155463324	0.004142187	2.867125491	8.030173344	5.215064	255	4.239236	195	5.165102	332	4.046745	301	7.72214679	7.65251327	7.65013024	7.69756087	8.04329041	7.83924732	8.03333615	7.80370208	NM_198526	12.6392524	0.035266022	12.6392524	ZNF710
ENSG00000141448	GATA binding protein 6	GATA6	V$GATA6_12,V$GATA6_13	0.05078125	0.010153429602888087	8.87265625	0.9443	0.008087287930872183	NaN		GATA binding protein 6	GATA6	2627	6.208916653	1.254776	53	1.373885	94	1.287946	71	1.425302	77	172.5306474	2.93E-26	3.650824854	0.171069827	9.17E-28	10.92081808	8.082621802	5.999232	245	6.043581	232	6.101191	328	5.049649	314	6.59403815	6.74823533	6.61484393	6.77839913	7.77146205	7.7471204	7.78710376	7.59271955	NM_005257	20.16057593	0.092939069	20.16057593	GATA6
ENSG00000141646	SMAD family member 4	SMAD4	V$SMAD4_06,V$SMAD4_Q6,V$TCF4_Q5_02	1.1197916666666667	0.918321299638989	2.1229959018741393	0.9110999999999999	0.010762399138791961	NaN		SMAD family member 4	SMAD4	4089	10.48939729	12.647983	1237	10.32448	1634	12.127763	1532	10.387129	1289	1134.212729	1.13E-9	-1.729949466	0.123151046	1.36E-10	-6.420813465	9.698486932	8.460952	802	6.672321	595	8.254884	1030	7.214925	1040	10.37030773	10.31619833	10.33377619	10.31809621	9.96282582	9.74476197	9.94157407	9.8086556	NM_005359	31.53802557	0.025077992	-31.53802557	SMAD4
ENSG00000141956	PR domain containing 15	PRDM15	V$PRDM15_01,V$PRDM15_04	1.28515625	1.1055956678700363	1.5256640625000002	0.83405	0.043664124627789055	NaN		PR/SET domain 15	PRDM15	63977	6.550629373	0.845229	64	1.284032	156	0.566852	55	1.064963	102	103.3810158	0.517504584	1.205465274	0.338491986	0.425773703	0.796444533	6.820429959	0.984737	72	1.606442	110	1.172744	113	1.669707	185	6.4489762	6.88336423	6.16442932	6.73062218	6.50680174	6.86402749	6.64080734	6.90125914	NM_001040424,NM_001282934,NM_022115,NR_104257,NR_104258,NR_104260,NR_135464	0.849737092	0.317510661	0.849737092	PRDM15
ENSG00000143190	POU class 2 homeobox 1	POU2F1	V$POU2F1EOMES_01	0.1328125	0.07220216606498195	1.8394531250000001	0.9231	0.03375956819320673	7.57610634811021	P14859-2	POU class 2 homeobox 1	POU2F1	5451	8.825329948	2.369746	371	2.408147	610	2.243644	454	1.908745	379	401.5854104	0.006311076	-1.299632876	0.125743508	0.002638852	-3.006947631	8.449372027	1.883446	286	2.167411	310	2.016045	403	1.984904	458	8.73775569	8.87336542	8.69276494	8.67121369	8.48891925	8.57705501	8.54302031	8.5059441	NM_001198783,NM_001198786,NM_002697,NR_037163	4.143592816	0.090732352	-4.143592816	POU2F1
ENSG00000143390	regulatory factor X, 5 (influences HLA class II expression)	RFX5	V$ETV2RFX5_02,V$RFX5_01,V$RFX5_02,V$RFX5_10,V$RFX5_12,V$TEAD4RFX5_01	0.2604166666666667	0.144780385078219	2.4466370054900253	0.79185	0.016949924516692857	NaN		regulatory factor X5	RFX5	5993	8.676331021	9.25285	373	6.275267	410	9.560005	499	6.49907	333	477.0038478	0.018934616	1.332634606	0.158629854	0.009011375	2.611622291	9.089852069	11.364361	445	13.474076	496	10.452969	538	13.511662	802	8.84302147	8.64322674	8.87321652	8.66851446	8.95873351	9.0767494	8.88565874	9.08002208	NM_000449,NM_001025603	3.508280401	0.117870011	3.508280401	RFX5
ENSG00000143621	interleukin enhancer binding factor 2	ILF2	V$NFAT1_Q5,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	2.55078125	2.271547833935018	1.5597520988903288	0.976375	0.021976382718337042	4416.129531490001	Q12905	interleukin enhancer binding factor 2	ILF2	3608	11.45707972	101.969429	2146	91.402588	3113	69.024445	1876	144.170715	3847	2984.29626	0.678469454	1.122976882	0.316599892	0.597140983	0.528516378	11.62442055	104.686489	2143	197.054951	3787	106.223645	2852	134.332443	4173	11.40532996	11.43262739	11.10197461	11.82250014	11.37143141	11.88538822	11.37961105	11.55460268	NM_001267809,NM_004515	0.566446814	0.295421964	0.566446814	ILF2
ENSG00000147601	telomeric repeat binding factor (NIMA-interacting) 1	TERF1	V$TRF1_01	0.0234375	0.002256317689530686	10.3875	0.8504	0.03744669949447811	NaN		telomeric repeat binding factor 1	TERF1	7013	8.436081746	9.351722	307	6.992573	370	10.325993	436	6.364563	262	328.7157518	0.427889212	-1.113036242	0.16102773	0.337324235	-0.959465613	8.281154505	7.819707	247	9.311514	279	7.780659	327	9.393725	452	8.45942959	8.33126521	8.54128541	8.24464705	8.24574872	8.36892327	8.24938739	8.37343166	NM_003218,NM_017489	1.174321746	0.131929125	-1.174321746	TERF1
ENSG00000148737	transcription factor 7-like 2 (T-cell specific, HMG-box)	TCF7L2	V$ETS_Q6,V$TCF4_07,V$TCF4_Q5,V$TCF4_Q5_01,V$TCF4_Q5_02,V$TCF7L2_06,V$TCF7L2_07	3.2734375	2.926121712222795	1.546309271257682	0.8797428571428572	0.01606961594888306	NaN		transcription factor 7 like 2	TCF7L2	6934	9.398795899	14.47314	639	9.34211	664	14.607718	833	9.318261	525	667.7935946	0.927398635	-1.02206388	0.235616818	0.893695519	-0.133629546	9.367551834	16.747757	716	11.194339	450	15.621597	882	10.207383	666	9.49973486	9.24454137	9.50868294	9.24834715	9.56469269	9.19421432	9.50580412	9.1251201	NM_001146274,NM_001146283,NM_001146284,NM_001146285,NM_001146286,NM_001198525,NM_001198526,NM_001198527,NM_001198528,NM_001198529,NM_001198530,NM_001198531,NM_001349870,NM_001349871,NM_030756	0.209870002	0.14887342	-0.209870002	TCF7L2
ENSG00000149054	zinc finger protein 215	ZNF215	V$ZNF215_01	0.1171875	0.04287003610108303	2.7335526315789473	0.8905	0.004009753653111023	NaN		zinc finger protein 215	ZNF215	7762	5.494572929	0.515408	22	0.722768	48	0.700069	37	1.372226	71	78.33227302	0.012810666	2.477152198	0.47443634	0.005808608	2.758394331	6.801929863	1.184558	47	3.63022	135	1.568543	82	3.536161	213	5.46639156	5.72797783	5.61566329	6.18778025	5.92299023	6.80598512	6.13226485	6.79110061	NM_013250	4.200446622	0.311242363	4.200446622	ZNF215
ENSG00000151090	thyroid hormone receptor, beta	THRB	V$T3RBETA_Q6_01,V$T3R_Q6,V$THRB_01,V$THRB_02,V$THRB_04,V$THRB_05,V$THRB_06,V$THRB_07,V$THRB_08,V$THRB_09,V$THRB_10,V$THRB_11	4.15234375	3.5869810469314083	1.7582521853686417	0.7795833333333334	0.012545004089989606	NaN		thyroid hormone receptor beta	THRB	7068	6.923172675	1.955316	168	0.362178	50	1.789242	198	0.449838	49	113.8214199	0.776550535	-1.140840575	0.503751102	0.705903606	-0.377363341	6.731738041	1.139791	95	1.156247	90	1.171356	128	1.004733	127	7.26608074	6.07686496	7.18698153	6.22049926	6.74887262	6.72795954	6.7670322	6.62347579	NM_000461,NM_001128176,NM_001128177,NM_001252634	0.305861511	0.625886643	-0.305861511	THRB
ENSG00000156853	zinc finger protein 689	ZNF689	V$ZNF689_02,V$ZNF689_03	0.203125	0.09589350180505415	7.914285714285715	0.86895	0.005270161587276312	NaN		zinc finger protein 689	ZNF689	115509	7.657288323	4.522536	180	3.343806	215	4.658573	239	3.271366	165	199.476326	0.883213043	-1.022625562	0.156576963	0.836675472	-0.206147787	7.622651237	4.751033	175	4.411954	160	3.82971	194	5.422094	300	7.7098172	7.57738812	7.73377996	7.55720647	7.65385492	7.60343637	7.5143152	7.7284034	NM_138447,NR_073480,NR_073481,NR_073482,NR_104166	0.384371185	0.090113638	-0.384371185	ZNF689
ENSG00000159882	zinc finger protein 230	ZNF230	V$ZNF230_02	0.1875	0.09250902527075812	2.026829268292683	0.8984	0.005661806751280015	NaN		zinc finger protein 230	ZNF230	7773	6.230215516	1.587158	74	0.982269	74	1.476582	88	1.009516	59	58.57375378	0.001944644	-1.770178171	0.243221275	7.05512E-4	-3.387428078	5.394886462	0.79672	36	0.654806	28	1.017464	60	0.795628	54	6.17565981	5.90902446	6.11112748	5.9182169	5.60743702	5.46389086	5.77044666	5.57447467	NM_006300	6.173801285	0.135302226	-6.173801285	ZNF230
ENSG00000159917	zinc finger protein 235	ZNF235	V$ZNF235_01,V$ZNF235_03	0.30078125	0.18501805054151624	2.077638555422169	0.8666499999999999	0.006655564123021087	NaN		zinc finger protein 235	ZNF235	9310	5.109441795	0.971992	35	0.398561	23	0.996437	46	0.647291	30	21.9937389	2.32E-5	-3.605939987	0.40701915	5.46E-6	-4.54616297	3.242683898	0.2538	9	0.176651	6	0.259348	12	0.241365	13	4.79878612	4.28582098	4.81852618	4.61506779	3.95898215	3.81498533	3.95589832	3.90988616	NM_004234	7.564231471	0.246787516	-7.564231471	ZNF235
ENSG00000160917	cleavage and polyadenylation specific factor 4, 30kDa	CPSF4	V$CPSF30_01,V$CPSF30_02	23.80078125	15.56859205776173	1.5289813187059251	0.622	1.201938110177523E-75	23.51097727084877	O95639,O95639-3	cleavage and polyadenylation specific factor 4	CPSF4	10898	7.421919874	6.791416	139	6.142601	202	6.956837	180	6.166246	160	236.8774959	1.45E-5	1.765172281	0.176222658	3.29E-6	4.652120259	8.239704561	11.071457	217	15.020916	274	11.430399	293	16.794939	500	7.58995232	7.61594676	7.59198242	7.62136731	7.91729823	8.14159966	7.93807886	8.25281937	NM_001081559,NM_001318160,NM_001318161,NM_001318162,NM_006693	50.60443579	0.016160336	50.60443579	CPSF4
ENSG00000162702	zinc finger protein 281	ZNF281	V$ZBP99_01,V$ZFP281_01,V$ZFP281_02,V$ZFP281_07,V$ZFP281_08	9.9796875	6.786552346570398	1.5004737743809151	0.7646000000000001	2.632148257135502E-22	NaN		zinc finger protein 281	ZNF281	23528	9.195987825	1.303767	72	3.169574	276	17.131086	1206	11.772394	814	670.2003817	0.652650293	1.285270109	0.636454343	0.569431781	0.568888543	9.558230412	12.24862	648	12.827271	637	12.426275	864	12.387164	996	7.88677103	8.47880192	9.76826043	9.54864213	9.39818741	9.40765721	9.408856	9.38124712	NM_001281293,NM_001281294,NM_012482	0.406958231	0.890122277	0.406958231	ZNF281
ENSG00000162924	v-rel reticuloendotheliosis viral oncogene homolog (avian)	REL	V$CREL_01,V$CREL_02,V$CREL_Q6	2.4479166666666665	2.002858002406739	1.9667718769678413	0.8598	0.007714128634505344	NaN		NF-kB subunit,REL proto-oncogene	REL	5966	7.697244214	2.276897	199	1.529843	217	2.044175	231	1.53539	170	201.0629717	0.6674646	-1.064705281	0.165672346	0.585078237	-0.545982107	7.604265174	1.730875	147	2.317703	185	1.796201	200	2.194835	283	7.79747553	7.58890255	7.70930957	7.58523264	7.51759583	7.72671153	7.54259352	7.68375608	NM_001291746,NM_002908	0.906557739	0.102562734	-0.906557739	REL
ENSG00000164011	zinc finger protein 691	ZNF691	V$ZNF691_01,V$ZNF691_02	0.1484375	0.06543321299638989	2.759882305194805	0.8751	0.008919944900894965	NaN		zinc finger protein 691	ZNF691	51058	6.337844889	3.492638	75	2.428539	84	3.625019	100	2.220253	61	67.07904056	0.008647667	-1.521483235	0.208864268	0.003744639	-2.898908674	5.73526708	2.141899	45	2.490041	49	2.073348	57	2.228295	70	6.28835229	6.11128714	6.31632662	6.0496731	5.87250183	5.9531247	5.84330717	5.86504948	NM_001242739,NM_015911	4.59858066	0.131035607	-4.59858066	ZNF691
ENSG00000165804	zinc finger protein 219	ZNF219	V$ZNF219_01	9.5625	6.290613718411552	1.5201219512195123	0.7823	1.1842954484886805E-32	NaN		zinc finger protein 219	ZNF219	51222	8.119687135	7.904606	272	4.607454	257	8.200922	364	4.824108	202	195.6408984	3.28E-7	-2.462656572	0.23932641	5.55E-8	-5.432812239	6.821939728	3.714288	124	2.632545	83	2.880846	127	2.571562	131	8.00681737	7.65965096	8.04067325	7.65807585	7.30903553	7.03137672	7.11710042	7.01329625	NM_001101672,NM_001102454,NM_016423	6.147007293	0.211118573	-6.147007293	ZNF219
ENSG00000166261	zinc finger protein 202	ZNF202	V$ZFP202_01,V$ZFP202_02	3.25	2.1987815884476536	3.6211534343953407	0.85225	0.008549508958832967	NaN		zinc finger protein 202	ZNF202	7753	6.884341475	1.679604	84	2.226045	177	1.554292	100	1.804203	114	156.0718911	0.001352366	1.639812962	0.204118263	4.72863E-4	3.495675789	7.599948416	3.208001	154	3.404971	154	3.963298	252	3.555538	257	6.93343043	7.24693787	6.87319174	7.08806745	7.37878916	7.40203663	7.56407128	7.43235818	NM_001301779,NM_001301780,NM_001301819,NM_003455	4.270690022	0.16756237	4.270690022	ZNF202
ENSG00000166526	zinc finger protein 3	ZNF3	V$ZNF3_01	0.0859375	0.024819494584837547	3.4624999999999995	0.8867	0.004139580175845808	NaN		zinc finger protein 3	ZNF3	7551	8.533118676	11.722539	358	7.093566	345	12.562155	482	7.027234	274	314.6998058	0.02008361	-1.430637038	0.1995816	0.009633785	-2.588704051	8.01655097	8.093696	244	6.808978	206	7.740724	307	7.128033	317	8.55845168	8.23659506	8.59641475	8.24406706	8.19817285	8.08389359	8.16029988	8.04659801	NM_001278284,NM_001278287,NM_001278290,NM_001278291,NM_001278292,NM_001318135,NM_001318136,NM_001318137,NM_017715,NM_032924	2.64545714	0.195265952	-2.64545714	ZNF3
ENSG00000167528	zinc finger protein 641	ZNF641	V$ZNF641_01	6.9140625	4.40884476534296	1.568225435005118	0.7977	3.066219671967264E-27	NaN		zinc finger protein 641	ZNF641	121274	7.302618459	2.568003	131	2.276046	176	2.893177	190	2.037673	131	114.7145136	0.001367536	-2.206805428	0.327008295	4.79163E-4	-3.492142099	6.161006213	1.637446	81	0.726989	34	1.809685	117	0.865469	65	7.05474277	7.01854736	7.15723276	6.97034174	6.63119586	6.05747246	6.70252733	6.15421961	NM_001172681,NM_001172682,NM_152320	14.39978003	0.079279839	-14.39978003	ZNF641
ENSG00000167625	zinc finger protein 526	ZNF526	V$ZNF526_01,V$ZNF526_02	5.83984375	4.516019855595668	1.5483472389119513	0.8209	0.03685967445429987	NaN		zinc finger protein 526	ZNF526	116115	7.773311595	4.056434	137	6.580154	342	4.196494	174	5.639575	230	214.1187032	0.838417598	-1.04638848	0.235687961	0.781346842	-0.277564298	7.710539673	5.694144	181	6.276081	184	5.467984	224	5.971135	283	7.52985523	8.00136158	7.51717	7.86822368	7.71922244	7.75559237	7.66814895	7.71727395	NM_001314033,NM_133444	0.257632548	0.243649036	-0.257632548	ZNF526
ENSG00000169131	zinc finger protein 354A	ZNF354A	V$TCF17_04	0.0859375	0.024819494584837547	3.4624999999999995	0.9534	0.004139580175845808	NaN		zinc finger protein 354A	ZNF354A	6940	9.077660269	13.915702	397	14.265866	658	14.857932	542	15.446252	554	413.8164511	4.42732E-4	-1.880107989	0.238760687	1.36313E-4	-3.814763389	8.166497786	9.896747	274	6.706537	175	12.346655	449	7.223827	304	8.78771012	8.93415391	8.83710646	8.99418981	8.44390486	8.1208817	8.623389	8.17466339	NM_001324339,NM_005649	9.777244148	0.093192158	-9.777244148	ZNF354A
ENSG00000169635	hypermethylated in cancer 2	HIC2	V$HIC2_01,V$HIC2_03	2.27734375	1.7159296028880866	1.7459281570727354	0.81515	0.005581930431614262	NaN		HIC ZBTB transcriptional repressor 2	HIC2	23119	4.86662111	0.261637	20	0.312283	39	0.359508	36	0.238334	23	40.92489271	0.016833499	1.811303166	0.322579907	0.007888787	2.656792994	5.719062582	0.368883	28	0.590656	41	0.653723	64	0.869126	98	4.98345275	5.184205	5.18736635	5.00493124	5.1648856	5.44860904	5.55754111	5.75925987	NM_015094	7.681648434	0.110971164	7.681648434	HIC2
ENSG00000170345	FBJ murine osteosarcoma viral oncogene homolog	FOS	V$AP1_01,V$CFOS_Q4,V$CFOS_Q6,V$FOS_03	2.140625	1.7390568592057762	2.012332578605605	0.931075	0.026189244778089243	NaN		AP-1 transcription factor subunit,Fos proto-oncogene	FOS	2353	5.199475562	0.718001	18	1.552466	61	1.477372	46	0.864303	27	28.19163854	0.027085842	-1.903500332	0.376211157	0.013570325	-2.468440408	4.295597364	0.791564	19	0.748512	17	0.791666	25	0.525507	19	4.61371703	5.22203444	5.06974193	4.80326738	4.62183994	4.57400723	4.61901798	4.37055545	NM_005252	3.331162861	0.27134014	-3.331162861	FOS
ENSG00000170949	zinc finger protein 160	ZNF160	V$ZNF160_01	0.0546875	0.018050541516245487	3.0296875	0.8904	0.032780824677591074	NaN		zinc finger protein 160	ZNF160	90338	8.776607795	6.539524	333	6.683144	517	7.659151	460	6.945311	434	378.0779068	0.032372968	-1.380867923	0.194440742	0.016646083	-2.394433032	8.311079331	6.444618	319	4.349775	202	7.506556	440	4.847521	364	8.60429336	8.69074865	8.66263824	8.74653593	8.53469755	8.19055996	8.57318767	8.27641335	NM_001102603,NM_001322125,NM_001322126,NM_001322128,NM_001322129,NM_001322130,NM_001322131,NM_001322132,NM_001322133,NM_001322134,NM_001322135,NM_001322136,NM_001322137,NM_001322138,NM_001322139,NM_033288,NM_198893	7.863923037	0.059197993	-7.863923037	ZNF160
ENSG00000171161	zinc finger protein 672	ZNF672	V$ZNF672_02,V$ZNF672_03	0.1640625	0.07784296028880866	2.527625	0.9122	0.02321354156110148	NaN		zinc finger protein 672	ZNF672	79894	9.033013048	11.572613	399	12.319409	688	12.171029	542	10.700923	468	423.2749025	9.59E-9	-1.62547878	0.115467084	1.28E-9	-6.069822631	8.334043878	8.70004	291	8.267605	260	8.070226	355	8.714897	443	8.82196695	9.00253691	8.86660528	8.8737244	8.52511329	8.45723802	8.46298942	8.501265	NM_024836	8.998835793	0.077673289	-8.998835793	ZNF672
ENSG00000171223	jun B proto-oncogene	JUNB	V$AP1_01,V$JUNB_05	0.109375	0.058664259927797835	2.0566729323308275	0.98465	0.043887105345822866	NaN		AP-1 transcription factor subunit,JunB proto-oncogene	JUNB	3726	11.97139295	109.62661	2220	196.518478	6440	108.884964	2847	183.644958	4716	2340.780396	3.49E-10	-6.030889026	0.392403471	3.94E-11	-6.606390818	9.379335034	42.492149	834	19.624821	363	37.495659	969	18.3253	547	11.12468479	11.82108473	11.11907135	11.74929222	10.26015551	9.69956163	10.16423324	9.65692879	NM_002229	6.748583257	0.384089196	-6.748583257	JUNB
ENSG00000172819	retinoic acid receptor, gamma	RARG	V$RARG_03,V$RARG_05,V$RARG_08,V$RARG_10,V$RARG_Q3,V$T3R_Q6	5.102864583333333	4.510003008423586	4.799350002991157	0.8219500000000001	0.010143116463784017	NaN		retinoic acid receptor gamma	RARG	5916	8.73438169	11.100412	368	9.286106	473	10.48291	448	9.766974	394	398.6544465	0.250830987	-1.14650997	0.146218892	0.177337813	-1.348997365	8.536852198	12.293166	361	8.849738	266	12.026985	478	9.696027	440	8.72882144	8.65395804	8.67929918	8.70190045	8.67878162	8.44981061	8.68298729	8.47042447	NM_000966,NM_001042728,NM_001243730,NM_001243731,NM_001243732	6.186610066	0.031928551	-6.186610066	RARG
ENSG00000173275	zinc finger protein 449	ZNF449	V$ZNF449_03,V$ZNF449_05,V$ZNF449_06,V$ZNF449_07,V$ZNF449_08,V$ZNF449_09	2.01171875	1.5252707581227434	1.5625565241944621	0.8389666666666667	0.007838475057437603	NaN		zinc finger protein 449	ZNF449	203523	6.811650384	1.773902	81	2.025838	149	1.799739	106	1.956948	113	92.39676647	0.007350751	-1.547350428	0.213150249	0.003129498	-2.954723073	6.179104312	1.138195	50	1.638881	68	1.252155	73	1.731337	116	6.55852074	6.77975426	6.56999059	6.74777174	6.17201857	6.4142664	6.24191596	6.45724607	NM_152695	5.452146319	0.116017809	-5.452146319	ZNF449
ENSG00000174586	zinc finger protein 497	ZNF497	V$ZNF497_02,V$ZNF497_03	0.23828125	0.16132671480144403	1.8718288631889766	0.8509	0.032950662878632096	NaN		zinc finger protein 497	ZNF497	162968	3.092056915	0.269588	11	0.117759	8	0.038233	2	0.213345	11	10.16823767	0.536763513	1.407703623	0.647356865	0.446006817	0.762089118	3.561859493	0.266311	11	0.182584	7	0.416241	22	0.149468	9	3.41038843	3.1225192	2.81336919	3.36180462	3.39094611	3.20026099	3.62902158	3.10875263	NM_001207009,NM_198458	1.719998633	0.273141251	1.719998633	ZNF497
ENSG00000174652	zinc finger protein 266	ZNF266	V$ZNF266_02,V$ZNF266_03	1.0390625	0.858528880866426	2.3259366710875335	0.8383499999999999	0.015570243546638418	NaN		zinc finger protein 266	ZNF266	10781	8.106190598	6.723738	285	3.261207	224	6.631967	363	3.817801	205	297.5862169	0.445994802	1.161492391	0.233451163	0.354882631	0.925160108	8.320207378	6.085373	249	7.39722	284	6.377207	342	7.517881	469	8.33155183	7.86147304	8.32058382	7.97847192	8.18440047	8.31849419	8.21900013	8.33981251	NM_001271314,NM_006631	0.894281384	0.239317047	0.894281384	ZNF266
ENSG00000175592	FOS-like antigen 1	FOSL1	V$AP1_01,V$FOSL1_02,V$FRA1_Q5,V$FRA1_Q6,V$FRA1_Q6_01	0.4765625	0.3510830324909747	1.6254654017475496	0.9438600000000001	0.03931827497359548	38.48191501483579	P15407	AP-1 transcription factor subunit,FOS like 1	FOSL1	8061	8.688905194	11.283049	211	20.751958	617	11.948507	289	23.314	542	1486.040805	8.58E-9	6.201601787	0.432397367	1.14E-9	6.088475773	11.32158672	99.429905	1837	70.632211	1203	95.097218	2323	220.199714	6222	8.98584742	9.47789946	9.02020063	9.56114082	10.66492105	10.30007928	10.62630718	11.42205657	NM_001300844,NM_001300855,NM_001300856,NM_001300857,NM_005438,NR_125339	8.762263011	0.300456802	8.762263011	FOSL1
ENSG00000176472	zinc finger protein 575	ZNF575	V$ZNF575_01	7.03125	4.481046931407942	1.5691087613293053	0.7514	9.952015121888034E-28	NaN		zinc finger protein 575	ZNF575	284346	6.082747545	2.718795	52	2.22416	69	2.821037	70	3.104972	76	39.16150445	1.76E-14	-6.432626146	0.335620383	1.23E-15	-8.001325241	3.398473085	0.316165	6	0.694793	13	0.322353	8	0.588843	17	5.4752068	5.43449918	5.51469398	5.71412196	4.19720782	4.53072477	4.17879898	4.40971797	NM_174945	21.63703276	0.124059269	-21.63703276	ZNF575
ENSG00000177606	jun proto-oncogene	JUN	V$AP1_01,V$BATFJUN_01,V$CJUN_Q6	0.3307291666666667	0.2436823104693141	1.69382252395397	0.9628333333333333	0.04619947227250237	44.46251991891073	P05412	AP-1 transcription factor subunit,Jun proto-oncogene	JUN	3725	10.69032867	11.546902	428	53.936218	3235	11.209817	537	54.47953	2560	1320.282687	0.281549501	-1.672221872	0.583165716	0.203385617	-1.271964827	9.948639769	18.508608	665	30.817896	1041	18.260536	863	28.997019	1583	9.51122478	10.95592017	9.4903158	10.96094915	9.81710333	10.21395766	9.80478766	10.16384211	NM_002228	0.881254278	0.841628709	-0.881254278	JUN
ENSG00000177732	SRY (sex determining region Y)-box 12	SOX12	V$SOX12_06,V$SOX_Q6	0.03515625	0.0078971119133574	4.472395833333334	0.9329000000000001	0.04026195782346551	NaN		SRY-box 12	SOX12	6666	9.429412856	13.626999	708	8.051853	677	12.267472	823	7.589863	500	548.9505509	3.06627E-4	-1.688918038	0.193214566	9.11E-5	-3.913262497	8.673832625	7.640775	385	7.267003	344	7.220546	479	6.196231	475	9.46961474	9.13018227	9.37559476	9.07576842	8.90815445	8.83943654	8.86125637	8.71650079	NM_006943	3.981091547	0.189792227	-3.981091547	SOX12
ENSG00000177873	zinc finger protein 619	ZNF619	V$ZNF619_02	0.046875	0.011281588447653429	4.155	0.8706	0.020386536712130483	NaN		zinc finger protein 619	ZNF619	285267	6.886677309	2.514108	118	1.327934	99	2.629946	159	1.483655	88	102.1897094	0.094546957	-1.37513833	0.241152316	0.056682259	-1.905753004	6.427086344	1.724462	78	1.7231	74	1.643137	98	1.530849	106	6.93253043	6.52049776	6.97025107	6.61414391	6.567694	6.54884775	6.530907	6.45899306	NM_001145082,NM_001145083,NM_001145093,NR_026746	2.037728942	0.225540775	-2.037728942	ZNF619
