ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000143171	retinoid X receptor, gamma	RXRG	V$NR1B1RXRG_01,V$RXRG_02,V$RXRG_03,V$RXRG_06,V$RXRG_07,V$RXRG_08,V$RXRG_09,V$T3R_Q6	2.90234375	2.472924187725632	2.075531018338807	0.7978000000000001	0.0015565354114920004
ENSG00000143190	POU class 2 homeobox 1	POU2F1	V$POU2F1EOMES_01	0.1328125	0.07220216606498195	1.8394531250000001	0.9231	0.03375956819320673
ENSG00000143257	nuclear receptor subfamily 1, group I, member 3	NR1I3	V$DR3_Q4,V$NR1I3_01,V$NR1I3_02	0.234375	0.12334536702767751	1.9736120625233529	0.9289999999999999	0.005720809042972401
ENSG00000143365	RAR-related orphan receptor C	RORC	V$RORC_05,V$RORC_06,V$RORC_07	1.3333333333333333	1.0582129963898919	2.5331952853768605	0.7671333333333332	0.0021289344313743836
ENSG00000143390	regulatory factor X, 5 (influences HLA class II expression)	RFX5	V$ETV2RFX5_02,V$RFX5_01,V$RFX5_02,V$RFX5_10,V$RFX5_12,V$TEAD4RFX5_01	0.2604166666666667	0.144780385078219	2.4466370054900253	0.79185	0.016949924516692857
ENSG00000143621	interleukin enhancer binding factor 2	ILF2	V$NFAT1_Q5,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	2.55078125	2.271547833935018	1.5597520988903288	0.976375	0.021976382718337042
ENSG00000143842	SRY (sex determining region Y)-box 13	SOX13	V$SOX_Q6	0.03125	0.006768953068592058	4.616666666666667	0.9458	0.049088068318956096
ENSG00000143995	Meis homeobox 1	MEIS1	V$MEIS1AHOXA9_01,V$MEIS1EOMES_01,V$MEIS1HOXB13_01,V$MEIS1_01,V$MEIS1_02	1.846875	1.6782490974729243	1.777915218449404	0.8490400000000001	0.04276461067408242
ENSG00000144852	nuclear receptor subfamily 1, group I, member 2	NR1I2	V$DR3_Q4,V$NR1I2_01,V$NR1I2_02,V$NR1I2_03,V$PXRRXR_01	1.1921875	0.9625451263537904	1.6550671024763766	0.85218	0.006087214920256517
ENSG00000146618	Fer3-like (Drosophila)	FERD3L	V$FERD3L_01,V$FERD3L_02,V$FERD3L_03,V$FERD3L_04	0.21875	0.12353339350180506	1.9152197585299888	0.85795	0.015091949155490954
ENSG00000147180	zinc finger protein 711	ZNF711	V$ZNF711_01	1.953125	1.1755415162454874	1.661468330134357	0.8052	1.0904046282501557E-10
ENSG00000147601	telomeric repeat binding factor (NIMA-interacting) 1	TERF1	V$TRF1_01	0.0234375	0.002256317689530686	10.3875	0.8504	0.03744669949447811
ENSG00000148737	transcription factor 7-like 2 (T-cell specific, HMG-box)	TCF7L2	V$ETS_Q6,V$TCF4_07,V$TCF4_Q5,V$TCF4_Q5_01,V$TCF4_Q5_02,V$TCF7L2_06,V$TCF7L2_07	3.2734375	2.926121712222795	1.546309271257682	0.8797428571428572	0.01606961594888306
ENSG00000149054	zinc finger protein 215	ZNF215	V$ZNF215_01	0.1171875	0.04287003610108303	2.7335526315789473	0.8905	0.004009753653111023
ENSG00000151090	thyroid hormone receptor, beta	THRB	V$T3RBETA_Q6_01,V$T3R_Q6,V$THRB_01,V$THRB_02,V$THRB_04,V$THRB_05,V$THRB_06,V$THRB_07,V$THRB_08,V$THRB_09,V$THRB_10,V$THRB_11	4.15234375	3.5869810469314083	1.7582521853686417	0.7795833333333334	0.012545004089989606
ENSG00000152475	zinc finger protein 837	ZNF837	V$ZNF837_02	0.59375	0.34747292418772563	1.7087662337662337	0.8335	1.4069100690255692E-4
ENSG00000153266	FEZ family zinc finger 2	FEZF2	V$ZNF312_01	0.2421875	0.13763537906137183	1.7596311475409838	0.7989	0.008707196890379373
ENSG00000153779	TGFB-induced factor homeobox 2-like, X-linked	TGIF2LX	V$TGIF2LX_02,V$TGIF2LX_03,V$TGIF2LX_04,V$TGIF2LX_05	2.193359375	1.8546931407942238	1.512035039664224	0.7582	0.015780570533282523
ENSG00000156853	zinc finger protein 689	ZNF689	V$ZNF689_02,V$ZNF689_03	0.203125	0.09589350180505415	7.914285714285715	0.86895	0.005270161587276312
ENSG00000157613	cAMP responsive element binding protein 3-like 1	CREB3L1	V$CREB3L1_01,V$CREB3L1_04,V$CREB3L1_05,V$CREB3L1_07,V$CREB3L1_10	0.2203125	0.1493682310469314	3.159625009846784	0.8564999999999999	0.024075121251690833
ENSG00000158691	zinc finger and SCAN domain containing 12	ZSCAN12	V$ZNF96_01,V$ZNF96_02,V$ZNF96_03	1.1979166666666667	1.0318892900120338	3.231612315559419	0.8241333333333335	0.01926328498456161
ENSG00000159184	homeobox B13	HOXB13	V$ETV2HOXB13_01,V$ETV5HOXB13_01,V$FLI1HOXB13_01,V$GCM1HOXB13_01,V$HOXB13EOMES_01,V$HOXB13TBX3_01,V$HOXB13_03,V$HOXB13_08,V$MEIS1HOXB13_01,V$TFAP2CHOXB13_01	2.0703125	1.86101083032491	1.8811297841937062	0.84074	0.041939659902146584
ENSG00000159216	runt-related transcription factor 1	RUNX1	V$AML1_01,V$AML1_02,V$AML1_03,V$AML1_Q4,V$AML1_Q4_01,V$AML1_Q4_02,V$AML1_Q5,V$AML1_Q6,V$AML_Q4,V$AML_Q6,V$PEBP_Q6	1.4034090909090908	0.9911388250738433	1.768032593085849	0.9368818181818181	4.633889138646152E-5
ENSG00000159882	zinc finger protein 230	ZNF230	V$ZNF230_02	0.1875	0.09250902527075812	2.026829268292683	0.8984	0.005661806751280015
ENSG00000159917	zinc finger protein 235	ZNF235	V$ZNF235_01,V$ZNF235_03	0.30078125	0.18501805054151624	2.077638555422169	0.8666499999999999	0.006655564123021087
ENSG00000160229	zinc finger protein 66	ZNF66	V$ZNF66_02	0.03125	0.004512635379061372	6.925	0.8768	0.025529345232847302
ENSG00000160321	zinc finger protein 208	ZNF208	V$ZNF208_02,V$ZNF208_03,V$ZNF208_05,V$ZNF208_06,V$ZNF208_07	1.365625	0.8740974729241877	1.7759580819167424	0.8244400000000001	0.002735825624948841
ENSG00000160917	cleavage and polyadenylation specific factor 4, 30kDa	CPSF4	V$CPSF30_01,V$CPSF30_02	23.80078125	15.56859205776173	1.5289813187059251	0.622	1.201938110177523E-75
ENSG00000161298	zinc finger protein 382	ZNF382	V$ZNF382_02,V$ZNF382_03	0.375	0.25157942238267145	1.6891527355623102	0.7434499999999999	0.011214848571440221
ENSG00000161940	B-cell CLL/lymphoma 6, member B	BCL6B	V$BCL6B_05,V$BCL6B_06,V$BCL6B_07,V$BCL6B_09	0.544921875	0.41685469314079426	2.7098669467787113	0.7378	0.02947574716546628
ENSG00000162086	zinc finger protein 75a	ZNF75A	V$ZNF75A_01,V$ZNF75A_02,V$ZNF75A_03,V$ZNF75A_04,V$ZNF75A_05,V$ZNF75A_06	0.23307291666666666	0.14854091456077015	3.1450871526847135	0.8487	0.026176856291176206
ENSG00000162624	LIM homeobox 8	LHX8	V$LHX8_10	0.3046875	0.20081227436823104	1.5172752808988765	0.9742	0.021366323612632708
ENSG00000162702	zinc finger protein 281	ZNF281	V$ZBP99_01,V$ZFP281_01,V$ZFP281_02,V$ZFP281_07,V$ZFP281_08	9.9796875	6.786552346570398	1.5004737743809151	0.7646000000000001	2.632148257135502E-22
ENSG00000162924	v-rel reticuloendotheliosis viral oncogene homolog (avian)	REL	V$CREL_01,V$CREL_02,V$CREL_Q6	2.4479166666666665	2.002858002406739	1.9667718769678413	0.8598	0.007714128634505344
ENSG00000163508	eomesodermin	EOMES	V$E2F1EOMES_02,V$EOMES_05,V$EOMES_06,V$EOMES_07,V$EOMES_08,V$ERFEOMES_02,V$ETV2EOMES_03,V$ETV5EOMES_01,V$GCM2EOMES_01,V$HOXA3EOMES_01,V$HOXB13EOMES_01,V$HOXB2EOMES_01,V$HOXC10EOMES_01,V$MEIS1EOMES_01,V$POU2F1EOMES_01,V$TBR2_01,V$TBR2_03	4.255974264705882	3.742301974941601	1.6098227670290208	0.8153352941176473	0.027366527982029095
ENSG00000163623	NK6 homeobox 1	NKX6-1	V$NKX61_07,V$NKX61_08	0.07421875	0.0315884476534296	2.42375	0.9999	0.04627873590354592
ENSG00000164011	zinc finger protein 691	ZNF691	V$ZNF691_01,V$ZNF691_02	0.1484375	0.06543321299638989	2.759882305194805	0.8751	0.008919944900894965
ENSG00000164330	early B-cell factor 1	EBF1	V$COE1_Q6,V$COE1_Q6_01,V$EBF1_03,V$EBF1_04,V$EBF1_05,V$EBF1_06,V$EBF1_07,V$EBF1_09,V$EBF_Q6,V$OLF1_01	10.02109375	8.398014440433213	1.5104390700612986	0.83111	6.35225393854928E-6
ENSG00000164438	T-cell leukemia homeobox 3	TLX3	V$TLX3_02,V$TLX3_04	1.125	0.944268953068592	3.6464975845410628	0.80745	0.018225839753264823
ENSG00000164458	T, brachyury homolog (mouse)	T	V$BRACH_03,V$BRACH_05,V$BRACH_07	0.7135416666666666	0.5663357400722022	2.5836583522297807	0.8333	0.012023912965472132
ENSG00000164684	zinc finger protein 704	ZNF704	V$ZNF704_01,V$ZNF704_02	0.625	0.39485559566787004	1.5880425880425881	0.8653	0.0010879402997294916
ENSG00000165556	caudal type homeobox 2	CDX2	V$CDX2_03,V$CDX2_04,V$CDX2_05,V$CDX2_08,V$CDX2_Q5	0.09375	0.037454873646209384	3.6038854166666665	0.96344	0.021358704225942486
ENSG00000165606	dorsal root ganglia homeobox	DRGX	V$ETV2DRGX_01,V$ETV5DRGX_01,V$GCM2DRGX_01,V$TFAP2CDRGX_01	3.595703125	3.24120036101083	1.5543717293431465	0.7998500000000001	0.024797467847248837
ENSG00000165804	zinc finger protein 219	ZNF219	V$ZNF219_01	9.5625	6.290613718411552	1.5201219512195123	0.7823	1.1842954484886805E-32
ENSG00000165821	sal-like 2 (Drosophila)	SALL2	V$SALL2_01	3.328125	2.087093862815885	1.5946216216216214	0.9076	7.116124780365133E-15
ENSG00000166261	zinc finger protein 202	ZNF202	V$ZFP202_01,V$ZFP202_02	3.25	2.1987815884476536	3.6211534343953407	0.85225	0.008549508958832967
ENSG00000166526	zinc finger protein 3	ZNF3	V$ZNF3_01	0.0859375	0.024819494584837547	3.4624999999999995	0.8867	0.004139580175845808
ENSG00000166529	zinc finger and SCAN domain containing 21	ZSCAN21	V$ZIPRO1_04	0.171875	0.04287003610108303	4.00921052631579	0.9665	1.3154079062113428E-5
ENSG00000167528	zinc finger protein 641	ZNF641	V$ZNF641_01	6.9140625	4.40884476534296	1.568225435005118	0.7977	3.066219671967264E-27
ENSG00000167555	zinc finger protein 528	ZNF528	V$ZNF528_03,V$ZNF528_04,V$ZNF528_05,V$ZNF528_06	0.583984375	0.4642373646209386	1.988905158803353	0.807075	0.03232959209801626
ENSG00000167562	zinc finger protein 701	ZNF701	V$ZNF701_01,V$ZNF701_02,V$ZNF701_03	0.828125	0.6814079422382671	1.7242208024838785	0.8305333333333333	0.0333151240203042
ENSG00000167625	zinc finger protein 526	ZNF526	V$ZNF526_01,V$ZNF526_02	5.83984375	4.516019855595668	1.5483472389119513	0.8209	0.03685967445429987
ENSG00000167635	zinc finger protein 146	ZNF146	V$OZF_01,V$OZF_02,V$OZF_04	0.10677083333333333	0.05339951865222623	2.007035531603946	0.8616333333333334	0.0470332033405458
ENSG00000167637	zinc finger protein 283	ZNF283	V$ZNF283_01,V$ZNF283_02,V$ZNF283_03	0.453125	0.26925391095066187	1.6817748409758222	0.7057666666666668	0.00943760161826696
ENSG00000169083	androgen receptor	AR	V$AR_04,V$AR_08,V$AR_10,V$AR_12,V$AR_14_H,V$AR_Q2,V$AR_Q6,V$AR_Q6_01	1.8232421875	1.564192238267148	2.3219453284107954	0.8416250000000001	0.020354959566818348
ENSG00000169131	zinc finger protein 354A	ZNF354A	V$TCF17_04	0.0859375	0.024819494584837547	3.4624999999999995	0.9534	0.004139580175845808
ENSG00000169635	hypermethylated in cancer 2	HIC2	V$HIC2_01,V$HIC2_03	2.27734375	1.7159296028880866	1.7459281570727354	0.81515	0.005581930431614262
ENSG00000169840	GS homeobox 1	GSX1	V$GSX1_04	0.1171875	0.05640794223826715	2.0774999999999997	0.9964	0.02215526448866655
ENSG00000170345	FBJ murine osteosarcoma viral oncogene homolog	FOS	V$AP1_01,V$CFOS_Q4,V$CFOS_Q6,V$FOS_03	2.140625	1.7390568592057762	2.012332578605605	0.931075	0.026189244778089243
ENSG00000170684	zinc finger protein 296	ZNF296	V$ZNF342_01,V$ZNF342_03,V$ZNF342_04	1.2786458333333333	0.9965403128760529	1.5963743979934166	0.8799333333333333	0.006788495183759527
ENSG00000170689	homeobox B9	HOXB9	V$HOXB9_01,V$HOXB9_05	0.05078125	0.0078971119133574	12.407291666666666	0.9802500000000001	0.00702917203062666
ENSG00000170949	zinc finger protein 160	ZNF160	V$ZNF160_01	0.0546875	0.018050541516245487	3.0296875	0.8904	0.032780824677591074
ENSG00000171161	zinc finger protein 672	ZNF672	V$ZNF672_02,V$ZNF672_03	0.1640625	0.07784296028880866	2.527625	0.9122	0.02321354156110148
ENSG00000171223	jun B proto-oncogene	JUNB	V$AP1_01,V$JUNB_05	0.109375	0.058664259927797835	2.0566729323308275	0.98465	0.043887105345822866
ENSG00000171532	neuronal differentiation 2	NEUROD2	V$NEUROD2_01,V$NEUROD2_02,V$NEUROD2_04	0.8333333333333334	0.6791516245487365	1.8086366538952745	0.9321666666666667	0.03943359810301355
ENSG00000171786	nescient helix loop helix 1	NHLH1	V$CUX1NHLH1_02,V$E2F1NHLH1_01,V$EBOX_Q6_01,V$ERFNHLH1_01,V$ETV2NHLH1_02,V$GCM1NHLH1_01,V$HEN1_01,V$HEN1_02,V$HOXB2NHLH1_03,V$NHLH1_02,V$NHLH1_04,V$NHLH1_05,V$NHLH1_06	2.243389423076923	1.9045056928630932	3.1219534545130023	0.8203	0.00361932814235507
ENSG00000171817	zinc finger protein 540	ZNF540	V$ZNF540_01	0.0390625	0.004512635379061372	8.65625	0.7845	0.007860302918265732
ENSG00000171827	zinc finger protein 570	ZNF570	V$ZNF570_01,V$ZNF570_02	0.3984375	0.26060469314079426	1.5312204391891893	0.77685	0.00980156208623786
ENSG00000172238	atonal homolog 1 (Drosophila)	ATOH1	V$ATOH1_06,V$ATOH1_07,V$ATOH1_08,V$MATH1_01,V$MATH1_Q2	2.0	1.6850180505415164	1.8825198093565447	0.8833400000000001	0.010405990659532554
ENSG00000172262	zinc finger protein 131	ZNF131	V$ZNF131_01	0.109375	0.049638989169675095	2.2034090909090907	0.7973	0.019123616787462383
ENSG00000172273	histone H4 transcription factor	HINFP	V$HINFP_01,V$HINFP_02,V$HINFP_03,V$MIZF_03,V$MIZF_04	2.3328125	2.0509927797833933	1.8124946709605745	0.7630199999999999	0.022656139928328482
ENSG00000172819	retinoic acid receptor, gamma	RARG	V$RARG_03,V$RARG_05,V$RARG_08,V$RARG_10,V$RARG_Q3,V$T3R_Q6	5.102864583333333	4.510003008423586	4.799350002991157	0.8219500000000001	0.010143116463784017
ENSG00000173275	zinc finger protein 449	ZNF449	V$ZNF449_03,V$ZNF449_05,V$ZNF449_06,V$ZNF449_07,V$ZNF449_08,V$ZNF449_09	2.01171875	1.5252707581227434	1.5625565241944621	0.8389666666666667	0.007838475057437603
ENSG00000173917	homeobox B2	HOXB2	V$HOXB2ELF1_01,V$HOXB2ELK3_02,V$HOXB2EOMES_01,V$HOXB2ESRRB_01,V$HOXB2ETV7_01,V$HOXB2NHLH1_03,V$HOXB2TBX3_01,V$HOXB2TCF3_01	2.1396484375	1.8157716606498195	1.6830769326050716	0.80025	0.012268401921419243
ENSG00000174197	MGA, MAX dimerization protein	MGA	V$MGAEVX1_01,V$MGAPITX1_01,V$MGA_01,V$MGA_02	1.349609375	1.1580550541516246	3.5412510035105864	0.8708	0.023040453899507533
ENSG00000174279	even-skipped homeobox 2	EVX2	V$EVX2_05,V$EVX2_07,V$EVX2_11	0.14583333333333334	0.07295427196149218	11.504831560283685	0.9939666666666667	0.0048645022095262285
ENSG00000174586	zinc finger protein 497	ZNF497	V$ZNF497_02,V$ZNF497_03	0.23828125	0.16132671480144403	1.8718288631889766	0.8509	0.032950662878632096
ENSG00000174652	zinc finger protein 266	ZNF266	V$ZNF266_02,V$ZNF266_03	1.0390625	0.858528880866426	2.3259366710875335	0.8383499999999999	0.015570243546638418
ENSG00000175213	zinc finger protein 408	ZNF408	V$ZNF408_02	0.09375	0.04287003610108303	2.186842105263158	0.8779	0.030095341793580862
ENSG00000175592	FOS-like antigen 1	FOSL1	V$AP1_01,V$FOSL1_02,V$FRA1_Q5,V$FRA1_Q6,V$FRA1_Q6_01	0.4765625	0.3510830324909747	1.6254654017475496	0.9438600000000001	0.03931827497359548
ENSG00000176165	forkhead box G1	FOXG1	V$FOXG1_02,V$FOXG1_06,V$FOXG1_07,V$FOXG1_08	1.21484375	0.9160649819494586	1.821806357239252	0.883775	0.04385021315388502
ENSG00000176222	zinc finger protein 404	ZNF404	V$ZNF404_01,V$ZNF404_02,V$ZNF404_03	1.1536458333333333	0.7679001203369434	1.662966771849302	0.7616999999999999	3.689180393876665E-5
ENSG00000176293	zinc finger protein 135	ZNF135	V$ZNF135_05	0.0625	0.020306859205776174	3.0777777777777775	0.8763	0.02158319595375357
ENSG00000176302	forkhead box R1	FOXR1	V$FOXR1_01	0.109375	0.05189530685920577	2.107608695652174	0.9763	0.02456026129907661
ENSG00000176472	zinc finger protein 575	ZNF575	V$ZNF575_01	7.03125	4.481046931407942	1.5691087613293053	0.7514	9.952015121888034E-28
ENSG00000177426	TGFB-induced factor homeobox 1	TGIF1	V$TGIF1_03,V$TGIF1_04,V$TGIF1_05,V$TGIF_02,V$TGIF_03	2.89375	2.595667870036101	1.6242982830124706	0.79162	0.02732062672554068
ENSG00000177551	nescient helix loop helix 2	NHLH2	V$HEN2_03,V$HEN2_04,V$HEN2_Q2,V$TALLIKE_Q6	1.662109375	1.4113267148014441	10.426599041650574	0.906275	0.004229389949334748
ENSG00000177606	jun proto-oncogene	JUN	V$AP1_01,V$BATFJUN_01,V$CJUN_Q6	0.3307291666666667	0.2436823104693141	1.69382252395397	0.9628333333333333	0.04619947227250237
ENSG00000177732	SRY (sex determining region Y)-box 12	SOX12	V$SOX12_06,V$SOX_Q6	0.03515625	0.0078971119133574	4.472395833333334	0.9329000000000001	0.04026195782346551
ENSG00000177873	zinc finger protein 619	ZNF619	V$ZNF619_02	0.046875	0.011281588447653429	4.155	0.8706	0.020386536712130483
ENSG00000178338	zinc finger protein 354B	ZNF354B	V$ZNF354B_02	0.1328125	0.06092057761732852	2.1800925925925925	0.8951	0.011163819591162673
ENSG00000178403	neurogenin 2	NEUROG2	V$NEUROG2_02,V$NEUROG2_04,V$NGN2_Q3	1.8854166666666667	1.6147713598074611	7.310439987562188	0.9256666666666667	0.012116936221289433
ENSG00000178935	zinc finger protein 552	ZNF552	V$ZNF552_01,V$ZNF552_02	0.578125	0.38244584837545126	1.5900588396278053	0.77095	0.0019521633312328738
ENSG00000179528	ladybird homeobox 2	LBX2	V$LBX2_08	0.0390625	0.009025270758122744	4.328125	0.9453	0.03143584732797493
ENSG00000180626	zinc finger protein 594	ZNF594	V$ZNF594_01,V$ZNF594_03,V$ZNF594_06	3.890625	3.2092358604091458	1.5280547867763368	0.7851666666666667	0.027051306228293034
ENSG00000180787	ZFP3 zinc finger protein	ZFP3	V$ZFP3_01,V$ZFP3_02,V$ZFP3_03,V$ZFP3_08	2.408203125	2.2072427797833933	1.6508045614237437	0.79325	0.03141105229866881
ENSG00000180806	homeobox C9	HOXC9	V$HOXC9_01,V$HOXC9_04,V$HOXC9_06,V$HOXC9_08	0.171875	0.09758574007220217	2.396755424401968	0.9470999999999999	0.02663873395307144
ENSG00000180818	homeobox C10	HOXC10	V$HOXC10EOMES_01,V$HOXC10_04,V$HOXC10_09,V$HOXC10_13,V$HOXC10_15	0.3421875	0.23510830324909748	2.087945693277311	0.9267	0.008934006136832793
ENSG00000180884	zinc finger protein 792	ZNF792	V$ZNF792_01	0.0546875	0.020306859205776174	2.6930555555555555	0.7975	0.04725722111244555
ENSG00000181444	zinc finger protein 467	ZNF467	V$EZI_04,V$EZI_05,V$EZI_07,V$EZI_08	6.16015625	4.414485559566787	1.5699312425116998	0.7866500000000001	0.03823377768843602
ENSG00000181449	SRY (sex determining region Y)-box 2	SOX2	V$SOX_Q6	0.03125	0.006768953068592058	4.616666666666667	0.9458	0.049088068318956096
ENSG00000181472	zinc finger and BTB domain containing 2	ZBTB2	V$ZBTB2_Q3,V$ZBTB2_Q3_01	3.55078125	3.2423285198555956	2.356477531534688	0.9136500000000001	0.014061306323945009
ENSG00000181894	zinc finger protein 329	ZNF329	V$ZNF329_01,V$ZNF329_03,V$ZNF329_04,V$ZNF329_05	2.23046875	1.9336642599277978	1.6461294194305818	0.7622	0.013700979363691097
ENSG00000181965	neurogenin 1	NEUROG1	V$NEUROG1_03	0.03125	0.002256317689530686	13.85	0.9958	0.01034800198649155
ENSG00000182318	zinc finger and SCAN domain containing 22	ZSCAN22	V$HKR2_01,V$HKR2_02,V$HKR2_03	10.333333333333334	8.88312274368231	1.6130995603816365	0.7226	0.014594163285105833
ENSG00000182903	zinc finger protein 721	ZNF721	V$ZNF721_02,V$ZNF721_04,V$ZNF721_05,V$ZNF721_06,V$ZNF721_07	2.5015625	1.8574007220216608	3.8489509783011497	0.8013999999999999	0.00299071751218253
ENSG00000182986	zinc finger protein 320	ZNF320	V$ZNF320_01,V$ZNF320_03,V$ZNF320_04	14.052083333333334	11.28459687123947	2.756204013169267	0.7109333333333333	0.005699672639221978
ENSG00000183647	zinc finger protein 530	ZNF530	V$ZNF530_03	0.1171875	0.047382671480144405	2.4732142857142856	0.8954	0.0076124542877921446
ENSG00000183734	achaete-scute complex homolog 2 (Drosophila)	ASCL2	V$ASCL2_07,V$ASCL2_08,V$ASCL2_09,V$ASCL2_10	1.2109375	0.8788357400722021	4.934097138855543	0.9538249999999999	2.1164080539150587E-5
ENSG00000184271	POU class 6 homeobox 1	POU6F1	V$POU6F1_08,V$POU6F1_14	0.3984375	0.28768050541516244	1.5474764384920636	0.8269500000000001	0.044771512374048986
ENSG00000184635	zinc finger protein 93	ZNF93	V$ZNF93_01,V$ZNF93_03,V$ZNF93_04	0.24739583333333334	0.17148014440433212	2.3987007783882786	0.8707666666666666	0.030052235171842506
ENSG00000184895	sex determining region Y	SRY	V$SOX_Q6	0.03125	0.006768953068592058	4.616666666666667	0.9458	0.049088068318956096
ENSG00000185022	v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)	MAFF	V$MAFF_04,V$MAF_Q6_01	0.234375	0.13537906137184116	1.7487373737373737	0.8394999999999999	0.016182997496857986
ENSG00000185122	heat shock transcription factor 1	HSF1	V$HSF1_01,V$HSF1_05,V$HSF1_07,V$HSF1_09,V$HSF1_Q5,V$HSF1_Q5_01,V$HSF1_Q6,V$HSF_Q6	1.7705078125	1.5811146209386282	2.076102337617893	0.864425	0.04038810462138917
ENSG00000185219	zinc finger protein 445	ZNF445	V$ZNF445_01,V$ZNF445_02,V$ZNF445_03	0.4270833333333333	0.2669975932611312	1.653080775377686	0.8436	0.028411975198389394
ENSG00000185252	zinc finger protein 74	ZNF74	V$COS52_01,V$COS52_02	0.2890625	0.21209386281588447	2.720806010928962	0.9008	0.03344059768261949
ENSG00000185670	zinc finger and BTB domain containing 3	ZBTB3	V$ZBTB3_04	0.1796875	0.10604693140794223	1.6944148936170214	0.9048	0.02913631779314228
ENSG00000185697	v-myb myeloblastosis viral oncogene homolog (avian)-like 1	MYBL1	V$MYBL1ELF1_01,V$MYBL1HOXA13_01,V$MYBL1MAX_02,V$MYBL1TBX21_01,V$MYBL1_08,V$MYB_Q5_02	0.4088541666666667	0.31174789410348974	2.6910119585450176	0.8356333333333335	0.029885271138479285
ENSG00000186026	zinc finger protein 284	ZNF284	V$ZNF284_01,V$ZNF284_02,V$ZNF284_03	0.6901041666666666	0.4648014440433213	2.423145965056763	0.8631333333333333	0.011387800743252158
ENSG00000186130	zinc finger and BTB domain containing 6	ZBTB6	V$ZID_01,V$ZID_03,V$ZID_04	7.2109375	6.861462093862816	1.589066327051528	0.8520666666666666	0.02644353560163094
ENSG00000186350	retinoid X receptor, alpha	RXRA	V$DR1_Q3,V$DR3_Q4,V$FXRIR1_Q6,V$FXRRXRA_02,V$FXRRXR_Q5,V$FXR_Q2,V$LXR_Q6,V$NR1B1RXRA_01,V$NR4A2RXRA_01,V$PPARARXRA_01,V$PPARA_02,V$PPARDR1_Q2,V$PPARGRXRA_02,V$PXRRXR_01,V$RXRA_05,V$RXRA_06,V$RXRA_07,V$RXRA_14,V$RXRA_16,V$RXRA_18,V$RXRA_20,V$RXRA_21,V$RXRRAR_01,V$T3R_Q6,V$VDRRXRA_01	4.2928125	3.6765342960288807	1.6286020027692656	0.7853879999999998	0.007363052289455029
ENSG00000186376	zinc finger protein 75D	ZNF75D	V$ZNF75_01	0.09375	0.047382671480144405	1.9785714285714286	0.9217	0.04862878431194964
ENSG00000187079	TEA domain family member 1 (SV40 transcriptional enhancer factor)	TEAD1	V$TEAD1_03,V$TEAD1_05,V$TEAD1_06,V$TEF1_Q6_03,V$TEF_01,V$TEF_08,V$TEF_09	1.4553571428571428	1.2435533780299122	2.548534103972634	0.8709999999999999	0.040435957037089784
ENSG00000187187	zinc finger protein 546	ZNF546	V$ZNF546_01,V$ZNF546_03	0.5859375	0.388086642599278	1.5353100775193798	0.6955	0.0022607242019731344
ENSG00000187792	zinc finger protein 70	ZNF70	V$ZNF70_01,V$ZNF70_02	2.10546875	1.8467960288808665	2.298438456827924	0.8638	0.04379379096110871
ENSG00000187801	ZFP69 zinc finger protein B	ZFP69B	V$ZNF643_01	0.234375	0.13989169675090254	1.6754032258064515	0.8485	0.01585508929372532
ENSG00000187987	zinc finger and SCAN domain containing 23	ZSCAN23	V$ZNF390_01,V$ZNF390_02,V$ZNF390_03	0.125	0.07220216606498196	6.279659498207884	0.8156333333333333	0.026797996821140434
ENSG00000188033	zinc finger protein 490	ZNF490	V$ZNF490_03,V$ZNF490_04	0.7109375	0.4884927797833935	4.177494199535963	0.7886500000000001	0.012791686066619647
ENSG00000188095	mesoderm posterior 2 homolog (mouse)	MESP2	V$MESP2_01	0.03125	0.004512635379061372	6.925	0.9611	0.025529345232847302
ENSG00000188171	zinc finger protein 626	ZNF626	V$ZNF626_01,V$ZNF626_02	0.73828125	0.618231046931408	1.6237603021978022	0.8140000000000001	0.04131481430090646
ENSG00000188629	zinc finger protein 177	ZNF177	V$ZNF177_02,V$ZNF177_03,V$ZNF177_04	0.09635416666666667	0.03234055354993983	3.7968419312169317	0.8503	0.004547373206199375
ENSG00000188868	zinc finger protein 563	ZNF563	V$ZNF563_01,V$ZNF563_02,V$ZNF563_03,V$ZNF563_04	5.126953125	4.479918772563177	1.535640504952645	0.808225	0.0013135059517238984
ENSG00000189190	zinc finger protein 600	ZNF600	V$ZNF600_02,V$ZNF600_03	0.90234375	0.6836642599277978	1.846681638344792	0.75405	0.020424819399128238
ENSG00000196150	zinc finger protein 250	ZNF250	V$ZNF647_01,V$ZNF647_03,V$ZNF647_06,V$ZNF647_07	2.4765625	1.9934566787003611	1.7534899497808663	0.78155	0.008423505326514983
ENSG00000196172	zinc finger protein 681	ZNF681	V$ZNF681_02,V$ZNF681_03,V$ZNF681_04	0.8333333333333334	0.6716305655836342	1.5741007532956683	0.8425333333333334	0.017863793471636847
ENSG00000196214	zinc finger protein 766	ZNF766	V$ZNF766_01,V$ZNF766_02	1.90625	1.6651624548736463	2.0632802874743326	0.8281499999999999	0.009114465399051282
