ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
MO000060068	0.014	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	IKK-beta-isoform1(h)	9.175	90	67457	25	0.49777907	2.5207393	12.373726233721133	inhibitor of nuclear factor kappa B kinase subunit beta	ENSG00000104365	IKBKB	3551	9.262074848	12.760417	590	7.973032	604	13.345663	803	7.394731	429	491.1657624	0.002364334	-1.667887974	0.221814652	8.77224E-4	-3.327203071	8.524894404	8.6766	379	6.749625	280	7.848673	450	5.915718	406	9.23675073	8.96562293	9.28267431	8.87894548	8.82618037	8.60941396	8.74154135	8.53120658	NM_001190720,NM_001242778,NM_001556,NR_033818,NR_033819,NR_040009	O14920	3.706517666	0.198887611	-3.706517666
MO000060084	0.024	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	IKK-alpha(h)	9.175	167	73094	25	0.4702229	2.1542988	5.218629932884591	conserved helix-loop-helix ubiquitous kinase	ENSG00000213341	CHUK	1147	8.631363367	6.915797	279	8.438297	551	6.095707	318	8.498774	435	546.6034781	0.002890793	1.756902959	0.249077193	0.001097787	3.264186885	9.444302116	12.018818	470	18.103085	666	12.533449	645	19.908138	1180	8.67286388	8.94631436	8.57770421	8.94887346	9.06457347	9.39466611	9.09936618	9.48121122	NM_001278,NM_001320928	O15111	4.276362932	0.190100504	4.276362932
MO000060191	0.001	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MEKK1(h)	9.690001	155	50754	24	0.40796822	2.6626012	NaN	mitogen-activated protein kinase kinase kinase 1	ENSG00000095015	MAP3K1	4214	7.795526563	2.320359	195	1.851877	251	2.248168	244	1.783137	190	372.0011644	2.47E-12	2.349789047	0.167942675	2.15E-13	7.338999726	9.027439811	5.884309	478	4.912644	375	6.752607	722	4.872352	602	8.12289827	8.05549424	8.09850452	8.02675085	8.84428136	8.65323259	8.96911616	8.65034542	NM_005921		28.63666724	0.043018737	28.63666724
MO000060228	0.027	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	IQGAP1(h)	8.76	363	53512	22	0.34098426	1.8802415	1319.0515200363002	IQ motif containing GTPase activating protein 1	ENSG00000140575	IQGAP1	8826	13.4965208	100.14492	8050	119.976837	15609	100.823517	10467	118.631943	12095	9728.069695	0.002922885	-1.463224762	0.168422135	0.001111903	-3.260565462	12.94741908	94.964745	7396	81.884041	5999	94.90979	9731	82.447052	9765	13.23596873	13.52156015	13.24250923	13.50733986	13.12996793	12.97948348	13.12872321	12.98765982	NM_003870	P46940	3.453000899	0.159021598	-3.453000899
MO000064551	0.036	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SKB1(h)	8.875	239	86499	25	0.55015564	1.7180918	363.7682855553583	protein arginine methyltransferase 5	ENSG00000100462	PRMT5	10419	9.945649834	22.79538	649	29.54227	1349	23.261063	848	31.010556	1099	2011.318326	4.82E-12	3.078677274	0.223900679	4.3E-13	7.245670948	11.56819168	80.465749	2201	116.204259	2974	80.231435	2891	113.177698	4695	10.13985826	10.43718693	10.14854429	10.46466073	11.10898263	11.4133153	11.10619933	11.39409242	NM_001039619,NM_001282953,NM_001282954,NM_001282955,NM_001282956,NM_006109	O14744	9.142284922	0.177476622	9.142284922
MO000064865	0.037	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	CTGF(h)	9.96	521	44544	22	0.28370187	1.546024	362.98766871932503	connective tissue growth factor	ENSG00000118523	CTGF	1490	13.27708412	121.406113	3172	426.828461	18045	125.604782	4238	451.002289	14942	6049.743495	4.41E-5	-4.56841039	0.498601671	1.1E-5	-4.395677724	11.08539665	62.813019	1590	88.02224	2096	63.322212	2110	86.744484	3339	11.97945085	13.27857871	12.00871186	13.32952741	11.40871824	11.63569728	11.4136699	11.6266741	NM_001901	P29279	2.896403335	0.756692773	-2.896403335
MO000065171	0.014	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	STAU1(h)	9.125	224	64785	25	0.40271178	2.2043931	368.74235782693506	staufen double-stranded RNA binding protein 1	ENSG00000124214	STAU1	6780	12.18669291	107.888959	4150	80.038292	5052	107.59739	5298	81.000309	3939	4130.796531	3.51332E-4	-1.294922736	0.096178875	1.0584E-4	-3.876797491	11.8136704	85.420743	3184	82.095635	2870	87.298879	4266	83.671034	4724	12.17621742	12.05222737	12.16684647	12.0440471	11.91417429	11.85109598	11.92818255	11.86853169	NM_001037328,NM_001319134,NM_001319135,NM_001322927,NM_001322928,NM_001322929,NM_001322930,NM_001322931,NM_001322932,NM_001322933,NM_004602,NM_017452,NM_017453,NM_017454	O95793-2,O95793-3	5.222742062	0.071422733	-5.222742062
MO000068836	0.016	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	ptpn3(h)	9.049999	112	76278	25	0.49658078	2.3636725	NaN	non-receptor type 3,protein tyrosine phosphatase	ENSG00000070159	PTPN3	5774	8.392570893	2.018977	195	3.397582	525	2.001832	247	3.149069	388	346.9546943	0.813954329	1.064289889	0.283481774	0.751170154	0.317096798	8.483212583	3.531798	321	3.386721	298	2.647786	325	3.994272	560	8.11259342	8.65212448	8.09759928	8.59686135	8.48571415	8.4463514	8.26696942	8.57797267	NM_001145368,NM_001145369,NM_001145370,NM_001145371,NM_001145372,NM_002829,NR_026918		0.301351898	0.300783538	0.301351898
MO000078695	0.006	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKK3-isoform1(h)	9.994999	177	68576	25	0.42465073	2.2750714	168.70007706867136	mitogen-activated protein kinase kinase 3	ENSG00000034152	MAP2K3	5606	7.756800165	7.791975	203	6.184956	258	7.246056	243	4.46164	155	519.3467542	3.93E-30	3.802121798	0.164404054	1.01E-31	11.71993452	9.683708655	25.049352	633	33.143173	782	25.642194	855	30.725236	1166	8.31260148	8.2379101	8.2560641	8.04907785	9.22949868	9.45160819	9.25256576	9.37941379	NM_001316332,NM_002756,NM_145109	P46734	16.84349011	0.114400785	16.84349011
MO000079128	0.003	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	B-Raf(h)	9.475	162	73073	25	0.43937522	2.3309207	9.7570357868696	B-Raf proto-oncogene,serine/threonine kinase	ENSG00000157764	BRAF	673	7.290987787	4.009991	132	3.041291	162	4.589999	195	3.154766	132	183.8842928	0.06362789	1.346664271	0.204730366	0.03596304	2.097345074	7.722216278	6.948166	222	4.998894	150	6.423476	270	4.691453	228	7.39768079	7.29180005	7.50655158	7.31912852	7.79811997	7.4909092	7.72919646	7.44341041	NM_004333	P15056	4.4791326	0.096275	4.4791326
MO000079236	0.029	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PIAS1-isoform1(h)	8.025	242	75566	25	0.46922532	1.8495666	2.469548292043112	protein inhibitor of activated STAT 1	ENSG00000033800	PIAS1	8554	10.14675394	15.052029	1063	10.578957	1209	15.643192	1427	8.876501	795	879.7488544	5.43E-6	-1.812271525	0.176253388	1.13E-6	-4.866851839	9.289678055	7.978193	546	8.677272	559	8.120329	732	7.18784	748	10.08320282	9.90076822	10.11744676	9.74628329	9.48901681	9.5292538	9.50232263	9.38705458	NM_001320687,NM_016166	O75925	4.972231261	0.17237249	-4.972231261
MO000079319	0.007	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	RelA-p65(h)	9.764999	233	49188	24	0.42350355	2.036665	NaN	NF-kB subunit,RELA proto-oncogene	ENSG00000173039	RELA	5970	10.57157376	39.347429	1091	42.751929	1981	40.846022	1510	41.470966	1504	1579.489746	0.53606185	1.075617822	0.137727734	0.445120074	0.763575801	10.67698684	55.783423	1551	47.516503	1195	51.159827	1867	54.165928	2252	10.47203188	10.68921492	10.52993798	10.65811428	10.73675295	10.53768567	10.65865677	10.67072988	NM_001145138,NM_001243984,NM_001243985,NM_021975		1.021001582	0.103244776	1.021001582
MO000079379	0.011	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	HDAC3-isoform1(h)	9.574999	165	78006	25	0.49098974	2.0887136	36.892530054008304	histone deacetylase 3	ENSG00000171720	HDAC3	8841	10.065977	42.939384	932	35.226173	1237	39.73547	1113	34.912369	961	1009.281341	0.218909035	-1.132226276	0.124854556	0.151296176	-1.434968143	9.886681286	35.438904	745	45.299553	896	33.711689	933	43.315582	1384	10.07136987	10.02308142	10.00478498	10.01184598	9.84842798	10.02732455	9.80683273	9.99109486	NM_003883	O15379	5.97119964	0.030026749	-5.97119964
MO000079380	0.012	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	HDAC3-isoform2(h)	9.574999	169	78006	25	0.4909838	2.077271	36.892530054008304	histone deacetylase 3	ENSG00000171720	HDAC3	8841	10.065977	42.939384	932	35.226173	1237	39.73547	1113	34.912369	961	1009.281341	0.218909035	-1.132226276	0.124854556	0.151296176	-1.434968143	9.886681286	35.438904	745	45.299553	896	33.711689	933	43.315582	1384	10.07136987	10.02308142	10.00478498	10.01184598	9.84842798	10.02732455	9.80683273	9.99109486	NM_003883	O15379	5.97119964	0.030026749	-5.97119964
MO000080970	0.002	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	GSK3beta-isoform2(h)	9.975	66	74557	24	0.519364	2.6467555	33.167216033505284	glycogen synthase kinase 3 beta	ENSG00000082701	GSK3B	2932	10.86355976	19.790171	1565	15.843063	2025	20.308029	2072	17.089692	1712	1434.242713	1.07609E-4	-1.853596375	0.213021519	2.92E-5	-4.179517322	9.973402558	13.963064	1069	8.895763	644	13.956685	1406	8.899316	1036	10.7007353	10.62804171	10.72389264	10.6917195	10.33503625	9.95142719	10.33347286	9.9496478	NM_001146156,NM_002093	P49841	21.70723581	0.041007395	-21.70723581
MO000082393	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK2alpha-1(h)	9.049999	176	60511	23	0.4397154	2.222707	25.2930196772052	mitogen-activated protein kinase 9	ENSG00000050748	MAPK9	5601	10.14633045	18.295283	819	19.895377	1472	18.585369	1111	19.911538	1127	1023.105731	0.082086267	-1.241423929	0.157949384	0.048235233	-1.975290129	9.834310831	15.77759	694	20.654114	833	15.155543	909	21.104529	1412	9.96533176	10.17793985	10.00779312	10.15383302	9.7959196	9.9697139	9.79101229	10.01275665	NM_001135044,NM_001308244,NM_002752,NM_139068,NM_139069,NM_139070	P45984-2	2.959376056	0.105434258	-2.959376056
MO000082806	0.025	["E2A(h)","E47(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	IKK-i-isoform1(h)	9.975	458	36130	23	0.35976654	1.6126581	NaN	inhibitor of nuclear factor kappa B kinase subunit epsilon	ENSG00000263528	IKBKE	9641	7.371669723	3.831353	149	3.109007	195	3.453246	173	2.821783	139	262.5129878	3.08E-6	2.16970537	0.224106329	6.15E-7	4.986468501	8.489499785	9.843575	370	6.921697	245	10.317286	510	6.239355	357	7.6888629	7.63383304	7.60708733	7.55980111	8.42398606	8.08510767	8.46559822	8.00005494	NM_001193321,NM_001193322,NM_014002		20.75623485	0.053855146	20.75623485
MO000082834	0.005	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SKB1-isoform1(h)	9.925	164	65806	25	0.4311324	2.3573682	363.7682855553583	protein arginine methyltransferase 5	ENSG00000100462	PRMT5	10419	9.945649834	22.79538	649	29.54227	1349	23.261063	848	31.010556	1099	2011.318326	4.82E-12	3.078677274	0.223900679	4.3E-13	7.245670948	11.56819168	80.465749	2201	116.204259	2974	80.231435	2891	113.177698	4695	10.13985826	10.43718693	10.14854429	10.46466073	11.10898263	11.4133153	11.10619933	11.39409242	NM_001039619,NM_001282953,NM_001282954,NM_001282955,NM_001282956,NM_006109	O14744	9.142284922	0.177476622	9.142284922
MO000082846	0.049	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PIAS2-beta(h)	9.45	358	68718	25	0.43669328	1.6476862	5.386041647715712	protein inhibitor of activated STAT 2	ENSG00000078043	PIAS2	9063	8.700572252	3.034765	321	3.741816	508	2.864867	390	2.985155	432	383.215197	0.168617532	-1.187287986	0.155622493	0.11150184	-1.5914789	8.452826751	2.519616	261	4.134165	336	2.692262	365	3.207195	505	8.58828233	8.68986762	8.53795246	8.75589168	8.38709927	8.61681179	8.43424567	8.55831019	NM_001324046,NM_001324047,NM_001324048,NM_001324049,NM_001324051,NM_001324052,NM_001324053,NM_001324054,NM_001324055,NM_001324057,NM_001324058,NM_001324059,NM_001324060,NM_004671,NM_173206,NR_136684,NR_136685	O75928-3	2.521107125	0.098268534	-2.521107125
