ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000105610	Kruppel-like factor 1 (erythroid)	KLF1	V$EKLF_01,V$EKLF_02,V$EKLF_Q5,V$EKLF_Q5_01,V$KLF_Q3	16.727272727272727	13.405948889819859	1.248134562662195	0.8199799999999999	4.685727827335538E-5
ENSG00000105672	ets variant 2	ETV2	V$ER71_02,V$ER71_03,V$ETSLIKE_Q4,V$ETV2BHLHA15_01,V$ETV2CEBPD_01,V$ETV2DLX2_01,V$ETV2DLX3_03,V$ETV2ETV7_01,V$ETV2FIGLA_01,V$ETV2FOXI1_03,V$ETV2GSC2_01,V$ETV2HES7_03,V$ETV2HOXA2_02,V$ETV2HOXB13_01,V$ETV2NHLH1_02,V$ETV2PITX1_01,V$ETV2RFX5_02,V$ETV2SPDEF_01,V$ETV2TCF3_01,V$ETV2TEF_01	5.196363636363636	4.554671135316297	1.8011019422225627	0.768545	0.022294926267296167
ENSG00000105717	pre-B-cell leukemia homeobox 4	PBX4	V$PBX4HOXA10_01,V$PBX4HOXA1_01,V$PBX4_01	1.729292929292929	1.3936601033375229	1.352054229630334	0.7722000000000001	0.03206987760328616
ENSG00000105722	Ets2 repressor factor	ERF	V$ERFDLX2_01,V$ERFETV7_01,V$ERFFIGLA_01,V$ERFFOXI1_02,V$ERFHES7_02,V$ERFHOXA3_01,V$ERFHOXB13_01,V$ERFMAX_01,V$ERFNHLH1_01,V$ERF_02,V$ETSLIKE_Q4,V$ETS_Q4	8.762626262626263	7.85609551738584	1.375789942249127	0.7719333333333331	0.013973138620946278
ENSG00000105732	zinc finger protein 574	ZNF574	V$ZNF574_02,V$ZNF574_03,V$ZNF574_04	1.8626262626262626	1.5570451054322023	1.4191440633094448	0.7390333333333333	0.024285757870252302
ENSG00000105750	zinc finger protein 85	ZNF85	V$ZNF85_03	0.48484848484848486	0.28487641390867197	1.7019607843137257	0.8468	0.006064483686637894
ENSG00000105856	HMG-box transcription factor 1	HBP1	V$HBP1_Q2	1.090909090909091	0.8169250104733976	1.3353846153846154	0.9049	0.014929338143395775
ENSG00000105866	Sp4 transcription factor	SP4	V$SP1_Q2_01,V$SP1_Q4_01,V$SP1_Q6_01,V$SP4_05,V$SP4_07,V$SP4_08,V$SP4_Q3,V$SP4_Q5	19.825757575757574	15.690720569752827	1.2986804303918125	0.7759625	6.562919294770661E-11
ENSG00000105880	distal-less homeobox 5	DLX5	V$DLX5_01,V$DLX5_03,V$DLX5_Q3	0.6747474747474748	0.3728529534981148	2.157330690779966	0.9791	0.013915519914923485
ENSG00000105991	homeobox A1	HOXA1	V$HOXA1_01,V$HOXA1_03,V$PBX4HOXA1_01	4.08080808080808	3.2565284178187404	1.5816787984045935	0.8369	0.007694341299715941
ENSG00000105996	homeobox A2	HOXA2	V$ETV2HOXA2_02,V$ETV5HOXA2_01,V$GCM1HOXA2_01,V$HOXA2_01,V$HOXA2_03	1.653333333333333	1.3607038123167157	3.4686231995410486	0.8729000000000001	0.01904236313315545
ENSG00000105997	homeobox A3	HOXA3	V$ERFHOXA3_01,V$HOXA3EOMES_01,V$HOXA3_02,V$HOXA3_08,V$HOXD12HOXA3_01	1.3503030303030303	0.9359028068705488	1.966163467878464	0.8459	0.013198888521068066
ENSG00000106004	homeobox A5	HOXA5	V$HOX13_01,V$HOX13_02	7.83030303030303	6.573104315039799	1.1831511962630008	0.7099	0.0029382538643759983
ENSG00000106006	homeobox A6	HOXA6	V$HOXA6_01,V$HOXA6_03	6.5272727272727264	5.205278592375366	1.3209537881071274	0.8362	3.5390824565729335E-6
ENSG00000106031	homeobox A13	HOXA13	V$HOXA13_01,V$HOXA13_02,V$HOXA13_05,V$HOXA913_Q4,V$MEIS1HOXA13_01,V$MYBL1HOXA13_01,V$TEAD4HOXA13_01	1.8389610389610387	1.4836315757974745	1.5593822520590168	0.8765571428571429	0.02328879796068389
ENSG00000106038	even-skipped homeobox 1	EVX1	V$ETV5EVX1_01,V$EVX1_01,V$EVX1_03,V$MEIS1EVX1_01	3.3545454545454545	2.7806870548806035	1.3333225211551396	0.8098	0.04031781258338199
ENSG00000106261	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	V$ZKSCAN1_05	9.054545454545455	7.8885630498533725	1.1478066914498142	0.6343	8.523816721859197E-4
ENSG00000106290	TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa	TAF6	V$TATA_C	0.7636363636363637	0.6032677000418936	1.2658333333333334	0.9	0.07067267967089039
ENSG00000106331	paired box 4	PAX4	V$PAX4A_01,V$PAX4_03,V$PAX4_05,V$PAX4_07,V$PAX4_Q2	1.8666666666666665	1.5006284038542104	1.9376110012849417	0.8633799999999999	0.018926679781292716
ENSG00000106459	nuclear respiratory factor 1	NRF1	V$NRF1_03,V$NRF1_07,V$NRF1_08,V$NRF1_Q5	5.433333333333334	4.99266862170088	1.4226954049432181	0.7822749999999999	0.04685051033644119
ENSG00000106511	mesenchyme homeobox 2	MEOX2	V$MEOX2_01,V$MEOX2_02,V$MEOX2_03	1.81010101010101	1.2484289903644743	2.879412437553833	0.8352666666666666	0.003987818849759203
ENSG00000106536	POU class 6 homeobox 2	POU6F2	V$POU6F2_01,V$POU6F2_02,V$POU6F2_03	1.486868686868687	0.9453986873341712	1.6329057247158716	0.7984666666666667	3.8248967149585644E-4
ENSG00000106546	aryl hydrocarbon receptor	AHR	V$AHR_Q6_01	24.836363636363636	23.75366568914956	1.0455802469135802	0.7703	0.04342194381025714
ENSG00000106571	GLI family zinc finger 3	GLI3	V$GLI3_Q5_01,V$GLI_Q3	4.50909090909091	3.514872224549644	1.3466558936856177	0.91055	0.01213648894397847
ENSG00000106689	LIM homeobox 2	LHX2	V$LHX2_01,V$LHX2_02,V$LHX2_03,V$LHX2_04,V$LHX2_Q6	1.398787878787879	0.9669040636782572	1.8160053316601341	0.8512600000000001	0.005147200989487457
ENSG00000106852	LIM homeobox 6	LHX6	V$LHX61_01,V$LHX61_02,V$LHX6_05,V$LHX6_06,V$LHX6_08	1.6775757575757577	1.0791788856304987	1.6874731614400158	0.8332200000000001	8.718561044659179E-4
ENSG00000107187	LIM homeobox 3	LHX3	V$LHX3A_01,V$LHX3_01,V$LHX3b_01	3.498989898989899	2.238514173998045	1.564962343379008	0.8091666666666667	2.8755578888848616E-6
ENSG00000107249	GLIS family zinc finger 3	GLIS3	V$GLI_Q3,V$ZNF515_01,V$ZNF515_Q6,V$ZNF515_Q6_01	6.636363636363637	5.337243401759531	1.2381992167926181	0.851925	0.0217856784563612
ENSG00000107485	GATA binding protein 3	GATA3	V$GATA3_07,V$TEAD4GATA3_01	0.12727272727272726	0.05446166736489317	2.5316666666666663	0.90525	0.040703548035916796
ENSG00000108001	early B-cell factor 3	EBF3	V$EBF_Q6	2.9333333333333336	2.408881441139506	1.2177159420289856	0.8144	0.006168289546248669
ENSG00000108055	structural maintenance of chromosomes 3	SMC3	V$SMC3_01,V$SMC3_03	15.606060606060606	13.831168831168831	1.1354412123238529	0.81045	0.03378054142444125
ENSG00000108511	homeobox B6	HOXB6	V$HOXB6_01	0.5575757575757576	0.21784666945957268	2.5594871794871796	0.864	4.695225351529183E-6
ENSG00000108813	distal-less homeobox 4	DLX4	V$DLX4_02,V$DLX7_01	0.7757575757575758	0.39798910766652706	2.11595785440613	0.9589000000000001	1.2252171670600653E-4
ENSG00000109101	forkhead box N1	FOXN1	V$WHN_B	2.3393939393939394	2.0318391286133224	1.1513676975945015	0.9377	0.05448048185625873
ENSG00000109132	paired-like homeobox 2b	PHOX2B	V$PHOX2B_02,V$PMX2B_01	2.4606060606060605	1.6422287390029324	1.4673661897191308	0.7969999999999999	0.010192450978633617
ENSG00000109320	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	NFKB1	V$NFKAPPAB50_01,V$NFKAPPAB_01,V$NFKB1_03,V$NFKB1_04,V$NFKB1_06,V$NFKB1_Q4,V$NFKB_C,V$NFKB_Q6,V$NFKB_Q6_01,V$P50P50_Q3,V$P50RELAP65_Q5_01,V$P50_Q6,V$RELBP50_Q3,V$RELBP52_01	4.508225108225108	3.6450415943503502	1.3322635109209744	0.82275	0.007329730934453523
ENSG00000109381	E74-like factor 2 (ets domain transcription factor)	ELF2	V$ELF2_05,V$ETS_Q4,V$ETS_Q6,V$NERF_02,V$NERF_Q2	12.465454545454545	11.270213657310432	1.1155820253924182	0.7997	0.019252232889645858
ENSG00000109705	NK3 homeobox 2	NKX3-2	V$NKX32_01,V$NKX32_02,V$NKX32_06,V$NKX32_07	2.1151515151515152	1.8454126518642648	1.2563616563495486	0.8881749999999999	0.05638316092156337
ENSG00000109787	Kruppel-like factor 3 (basic)	KLF3	V$KLF3_01,V$KLF3_Q3,V$KLF3_Q3_01,V$KLF_Q3	17.136363636363637	13.571428571428573	1.2706265543743285	0.83705	9.271054823975087E-11
ENSG00000109851	developing brain homeobox 1	DBX1	V$DBX1_01	10.98181818181818	9.011311269375785	1.2186703858670385	0.7122	4.626363656840352E-7
ENSG00000110851	PR domain containing 4	PRDM4	V$PRDM4_01,V$SC1_01	1.0484848484848484	0.718475073313783	1.4725461210692947	0.74085	0.002898847897093269
ENSG00000111046	myogenic factor 6 (herculin)	MYF6	V$E2A_Q2,V$E2A_Q6,V$MRF4_Q3,V$MYOD_Q6_01	2.018181818181818	1.7144951822371177	1.2032386971689935	0.91415	0.040600345665494746
ENSG00000111049	myogenic factor 5	MYF5	V$E2A_Q6,V$MYF5_Q6	1.4909090909090907	1.2568077084206117	1.2060782716575393	0.9048	0.05984556220775701
ENSG00000111087	GLI family zinc finger 1	GLI1	V$GLI1_Q2,V$GLI1_Q3,V$GLI_Q3	3.240404040404041	2.544337383047061	1.991798252777133	0.916	0.02779369719474589
ENSG00000111145	ELK3, ETS-domain protein (SRF accessory protein 2)	ELK3	V$ETS_Q6,V$FOXO1ELK3_02,V$HOXB2ELK3_02	5.93939393939394	5.232509426057813	1.1362216566035683	0.7857333333333334	0.030769857657503803
ENSG00000111424	vitamin D (1,25- dihydroxyvitamin D3) receptor	VDR	V$DR3_Q4,V$VDRRXRA_01,V$VDR_04,V$VDR_Q3	6.887878787878789	5.8734813573523255	3.040085028057264	0.795875	0.034156905209713644
ENSG00000111704	Nanog homeobox	NANOG	V$NANOG_01,V$NANOG_07,V$NANOG_Q3	1.8545454545454545	1.6282642089093704	1.419236430975638	0.8763666666666666	0.058494821572487865
ENSG00000111783	regulatory factor X, 4 (influences HLA class II expression)	RFX4	V$RFX4_05	0.43636363636363634	0.2764976958525346	1.578181818181818	0.7907	0.01989916887906916
ENSG00000112033	peroxisome proliferator-activated receptor delta	PPARD	V$PPARDR1_Q2	0.16969696969696968	0.0837871805613741	2.025333333333333	0.8801	0.034981651219927405
ENSG00000112242	E2F transcription factor 3	E2F3	V$E2F1_Q6_01,V$E2F3FOXI1_01,V$E2F3HES7_01,V$E2F3ONECUT2_01,V$E2F3TBX21_01,V$E2F3_07,V$E2F3_Q6	6.413852813852814	5.303728529534981	1.4676230097516696	0.8251428571428571	0.028347296015524482
ENSG00000112365	zinc finger and BTB domain containing 24	ZBTB24	V$ZNF450_01	2.896969696969697	2.417260159195643	1.1984517619872905	0.7983	0.01100259141401658
ENSG00000112592	TATA box binding protein	TBP	V$TATA_C,V$TBP_01	0.9030303030303031	0.724759111855886	1.2488242574257427	0.9209	0.06618339791885364
ENSG00000112658	serum response factor (c-fos serum response element-binding transcription factor)	SRF	V$SRF_03,V$SRF_12	0.8121212121212121	0.6619187264348554	1.228390264961416	0.83875	0.0930135493143107
ENSG00000113580	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	NR3C1	V$GR_Q6_01	0.23030303030303031	0.14243820695433598	1.6168627450980393	0.996	0.06568473959230338
ENSG00000113658	SMAD family member 5	SMAD5	V$SMAD5_Q5	11.672727272727272	10.335148722245497	1.1294203486015402	0.8838	7.945948567746841E-4
ENSG00000113722	caudal type homeobox 1	CDX1	V$CDX1_01,V$CDX1_03,V$CDX1_Q4,V$CDX1_Q5,V$CDX_Q4,V$CDX_Q5	1.3171717171717172	0.9377181957827121	1.5375246766933708	0.93955	0.009722009105820925
ENSG00000113916	B-cell CLL/lymphoma 6	BCL6	V$BCL6_05,V$BCL6_Q3,V$BCL6_Q3_01,V$BCL6_Q6	2.5484848484848484	2.0035609551738585	1.3478660259175421	0.8540000000000001	0.007261738175762418
ENSG00000114126	transcription factor Dp-2 (E2F dimerization partner 2)	TFDP2	V$E2F4DP2_01	1.1393939393939394	0.9132802681189778	1.2475840978593273	0.8866	0.043391948314086194
ENSG00000114315	hairy and enhancer of split 1, (Drosophila)	HES1	V$HES1_03	11.89090909090909	10.330959363217428	1.1509975669099757	0.794	1.2078793447776755E-4
ENSG00000114853	zinc finger and BTB domain containing 47	ZBTB47	V$ZNF651_01	0.16969696969696968	0.06702974444909929	2.5316666666666663	0.8683	0.010492224489266328
ENSG00000115112	transcription factor CP2-like 1	TFCP2L1	V$LBP9_01	4.909090909090909	3.7327188940092166	1.3151515151515152	0.825	4.0439251917620365E-6
ENSG00000115207	general transcription factor IIIC, polypeptide 2, beta 110kDa	GTF3C2	V$GTF3C2_01	6.072727272727273	5.207373271889401	1.1661786001609011	0.6287	0.002185645721119817
ENSG00000115297	T-cell leukemia homeobox 2	TLX2	V$NCX_02	7.648484848484848	6.112274821952242	1.251331962531414	0.729	1.9872193539417524E-6
ENSG00000115415	signal transducer and activator of transcription 1, 91kDa	STAT1	V$STAT1STAT1_Q3,V$STAT1_01,V$STAT1_02,V$STAT1_03,V$STAT1_05,V$STAT1_09,V$STAT1_10,V$STAT1_12,V$STAT1_Q4,V$STAT1_Q6,V$STAT_01,V$STAT_Q6	3.582828282828283	2.887166596844016	1.3579239265452119	0.8371999999999998	0.009130725561012095
ENSG00000115507	orthodenticle homeobox 1	OTX1	V$CRX_Q6,V$OTX1_03	1.7333333333333334	1.359447004608295	1.2958166172943997	0.8209	0.01935923567022845
ENSG00000115844	distal-less homeobox 2	DLX2	V$DLX2_01,V$DLX2_03,V$ERFDLX2_01,V$ETV2DLX2_01,V$ETV5DLX2_01,V$FLI1DLX2_01,V$GCM2DLX2_01,V$POU2F1DLX2_01,V$TEAD4DLX2_01	3.757575757575758	3.3081971791649214	1.6177145777996722	0.8101888888888887	0.020297086105523374
ENSG00000116017	AT rich interactive domain 3A (BRIGHT-like)	ARID3A	V$DRI1_01	0.7636363636363637	0.5781315458734814	1.3208695652173914	1.0	0.041691659726765015
ENSG00000116035	ventral anterior homeobox 2	VAX2	V$VAX2_01,V$VAX2_03	6.121212121212121	4.847088395475492	1.409114827201784	0.82145	1.5940008106867803E-6
ENSG00000116132	paired related homeobox 1	PRRX1	V$K2B_01,V$PRRX1_02,V$PRRX1_03	4.8404040404040405	3.907275520178746	1.3445837081069874	0.8174666666666667	7.438108555826989E-4
ENSG00000116604	myocyte enhancer factor 2D	MEF2D	V$MEF2D_Q4	1.587878787878788	1.152073732718894	1.378278787878788	0.9894	0.0017789957763105005
ENSG00000116809	zinc finger and BTB domain containing 17	ZBTB17	V$MIZ1_01	25.418181818181818	18.818600754084628	1.350694568121104	0.7109	4.259698142926089E-29
ENSG00000116819	transcription factor AP-2 epsilon (activating enhancer binding protein 2 epsilon)	TFAP2E	V$AP2_Q4	28.157575757575756	24.70046082949309	1.1399615558570781	0.8631	6.275375394064053E-8
ENSG00000117010	zinc finger protein 684	ZNF684	V$ZNF684_02	0.6060606060606061	0.3770423125261835	1.6074074074074076	0.7475	0.005480139325395199
ENSG00000117036	ets variant 3	ETV3	V$ETV3_02	13.915151515151516	12.689568496020108	1.096581930229999	0.7936	0.004308701060272108
ENSG00000117707	prospero homeobox 1	PROX1	V$PROX1_01	1.3333333333333333	1.0431503979891077	1.2781793842034805	0.754	0.019739031005756483
ENSG00000118156	zinc finger protein 541	ZNF541	V$ZNF541_02	1.8666666666666667	1.4118139924591537	1.3221760633036599	0.745	0.0027453721243430765
ENSG00000118263	Kruppel-like factor 7 (ubiquitous)	KLF7	V$KLF7_05,V$KLF7_07,V$KLF_Q3	10.593939393939394	8.216729507052088	1.3131400467277097	0.8597	3.288531916673726E-10
ENSG00000118495	pleiomorphic adenoma gene-like 1	PLAGL1	V$ZAC_01,V$ZAC_03	1.9090909090909092	1.3217427733556766	1.4287153052551365	0.8307	0.0023622893619945793
ENSG00000118513	v-myb myeloblastosis viral oncogene homolog (avian)	MYB	V$MYB_10	0.15757575757575756	0.06702974444909929	2.350833333333333	0.9645	0.01973421057567755
ENSG00000118620	zinc finger protein 430	ZNF430	V$ZNF430_03	0.6060606060606061	0.43569333891914536	1.3910256410256412	0.831	0.03563611322807154
ENSG00000118689	forkhead box O3	FOXO3	V$FOXO3_01,V$FOXO3_03,V$FOXO3_04,V$FOXO3_05	1.087878787878788	0.8022622538751571	1.4231421513795675	0.7942	0.018239638274309425
ENSG00000118922	Kruppel-like factor 12	KLF12	V$AP2REP_02,V$AP2REP_03,V$KLF_Q3	13.676767676767676	10.404971372713307	1.3167650172524066	0.8206333333333333	9.135626509259191E-11
ENSG00000119138	Kruppel-like factor 9	KLF9	V$BTEB1_02,V$BTEB1_03,V$KLF9_01,V$KLF_Q3	16.92727272727273	13.285504817762881	1.269541069081085	0.7814	2.7059845592340936E-4
ENSG00000119547	one cut homeobox 2	ONECUT2	V$E2F3ONECUT2_01,V$ELK1ONECUT2_01,V$HNF6_Q6,V$HOXB13ONECUT2_01,V$TEAD4ONECUT2_01,V$TFAP2CONECUT2_01	1.8464646464646466	1.483731322441	1.4769041788162671	0.7607666666666667	0.027267721493624095
ENSG00000119614	visual system homeobox 2	VSX2	V$CHX10_01,V$VSX2_01	1.4909090909090907	1.0661918726434856	1.7347039842873175	0.8567	0.0031588002527386193
ENSG00000119715	estrogen-related receptor beta	ESRRB	V$ERR2_01,V$HOXB2ESRRB_01,V$TEAD4ESRRB_01	0.26666666666666666	0.17734953218824187	2.0484249471458775	0.8401666666666667	0.06470881881389011
ENSG00000119725	zinc finger protein 410	ZNF410	V$ZNF410_01	0.5212121212121212	0.24717218265605362	2.1087005649717514	0.7356	2.1329876137942674E-4
ENSG00000119866	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A	V$BCL11A_02,V$BCL11A_03,V$BCL11A_04	3.9797979797979792	3.5037006004747937	1.209317328772541	0.8236666666666667	0.028549723134183608
ENSG00000119950	MAX interactor 1, dimerization protein	MXI1	V$MXI1_01	0.6666666666666666	0.45245077503142017	1.4734567901234568	0.7744	0.01341603785482478
ENSG00000120068	homeobox B8	HOXB8	V$HOXB8_01,V$PBX_Q3	2.5272727272727273	1.8810222036028488	1.6371216981132075	0.8313999999999999	0.0010737625350317479
ENSG00000120075	homeobox B5	HOXB5	V$HOXB5_01,V$HOXB5_03	6.618181818181818	5.249266862170088	1.3505436105476674	0.8229500000000001	1.9088517291338E-6
ENSG00000120093	homeobox B3	HOXB3	V$HOXB3_01,V$HOXB3_03	1.6242424242424243	1.0180142438206954	1.8659903381642513	0.905	5.152670272672331E-6
ENSG00000120094	homeobox B1	HOXB1	V$PBX_Q3	0.4121212121212121	0.20946795140343527	1.9674666666666667	0.8982	0.00213646914377283
ENSG00000120149	msh homeobox 2	MSX2	V$MSX2_01,V$MSX2_04,V$MSX2_Q6	4.197979797979798	3.671274961597542	1.77946841532186	0.8770666666666666	0.009328599158818026
ENSG00000120656	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa	TAF12	V$TATA_C	0.7636363636363637	0.6032677000418936	1.2658333333333334	0.9	0.07067267967089039
ENSG00000120690	E74-like factor 1 (ets domain transcription factor)	ELF1	V$CEBPGELF1_01,V$ELF1_08,V$ELF1_09,V$ELF1_Q4,V$ELF1_Q6,V$ETS_Q4,V$ETS_Q6,V$GCM1ELF1_02,V$MYBL1ELF1_01	9.663299663299664	8.61146022436345	2.3993366353115904	0.8000333333333333	0.015768078342716624
ENSG00000120738	early growth response 1	EGR1	V$EGR1_01,V$EGR1_02,V$EGR1_07,V$EGR1_09,V$EGR1_11,V$EGR1_13,V$EGR1_16,V$EGR1_19,V$EGR1_20,V$EGR1_22,V$EGR1_Q3,V$EGR1_Q6,V$EGR_Q3,V$EGR_Q6,V$KROX_Q6	19.705050505050504	15.621281943862588	1.2349966774982646	0.7691866666666666	0.004499563778140336
ENSG00000120784	ZFP30 zinc finger protein	ZFP30	V$ZFP30_01,V$ZFP30_02	0.49696969696969695	0.3477167993297025	2.979594202898551	0.85815	0.01672879052965558
ENSG00000120837	nuclear transcription factor Y, beta	NFYB	V$ALPHACP1_01,V$NFYB_01,V$NFY_01,V$NFY_C,V$NFY_Q3,V$NFY_Q6,V$NFY_Q6_01	1.432034632034632	1.1694296486923215	1.5859262669346372	0.861557142857143	0.023520585225248556
ENSG00000121068	T-box 2	TBX2	V$TBX2_03,V$TBX2_Q2	0.3151515151515151	0.21156263091746963	2.977722222222222	0.85815	0.040601240503296394
ENSG00000121406	zinc finger protein 549	ZNF549	V$ZNF549_01,V$ZNF549_02,V$ZNF549_03,V$ZNF549_04	1.218181818181818	0.9625052366987851	1.6260842122025014	0.747325	0.016727391761561926
ENSG00000121413	zinc finger and SCAN domain containing 18	ZSCAN18	V$ZSCAN18_01	14.606060606060607	12.584834520318392	1.1606080781180648	0.7724	8.3113010259445E-6
ENSG00000121417	zinc finger protein 211	ZNF211	V$ZNF211_01	0.787878787878788	0.5948889819857561	1.3244131455399064	0.7051	0.03776796681535278
ENSG00000121454	LIM homeobox 4	LHX4	V$LHX4_01	0.6424242424242425	0.34352744030163385	1.8700813008130082	0.8434	3.7384063160845966E-4
ENSG00000121864	zinc finger protein 639	ZNF639	V$ZASC1_02	0.9818181818181818	0.7917888563049853	1.24	0.6389	0.0619201539902222
ENSG00000121903	zinc finger and SCAN domain containing 20	ZSCAN20	V$ZNF31_01	1.3212121212121213	0.980310012568077	1.3477492877492878	0.7837	0.006682136003890068
ENSG00000122034	general transcription factor IIIA	GTF3A	V$TFIIIA_03,V$TFIIIA_05	1.903030303030303	1.4034352744030163	1.6464122533748702	0.7858499999999999	0.009577920619121227
ENSG00000122145	T-box 22	TBX22	V$TBX22_02	1.3212121212121213	1.0431503979891077	1.2665595716198126	0.7638	0.024122600067221063
ENSG00000122180	myogenin (myogenic factor 4)	MYOG	V$E2A_Q2,V$E2A_Q6,V$MYOD_Q6_01,V$MYOGENIN_02,V$MYOGENIN_Q6,V$MYOGENIN_Q6_01	1.5454545454545452	1.2093283061024995	1.3264527928522394	0.9329999999999999	0.017321142499978376
ENSG00000122386	zinc finger protein 205	ZNF205	V$ZNF210_02	1.2363636363636363	0.8630079597821533	1.432621359223301	0.7651	0.002175022351122275
ENSG00000122691	twist basic helix-loop-helix transcription factor 1	TWIST1	V$TWIST1_01	2.4484848484848487	2.1030582320904903	1.1642496679946879	0.8041	0.038400892880178845
ENSG00000122877	early growth response 2	EGR2	V$EGR2_01,V$EGR2_02,V$EGR2_03,V$EGR2_06,V$EGR2_08,V$EGR2_Q4,V$EGR2_Q6,V$EGR_Q3,V$EGR_Q6,V$KROX_Q6	15.63030303030303	12.653958944281523	1.2316237437556814	0.80231	0.01036780666516171
ENSG00000123268	activating transcription factor 1	ATF1	V$ATF1_Q6	0.08484848484848484	0.025136154168412233	3.375555555555555	0.9776	0.028065144193030567
ENSG00000123358	nuclear receptor subfamily 4, group A, member 1	NR4A1	V$NR4A1_01,V$NUR77_01,V$NUR77_02,V$NUR77_Q5_02	1.6454545454545453	1.3971512358609133	1.2699096153805518	0.8492500000000001	0.05729982134111422
ENSG00000123364	homeobox C13	HOXC13	V$HOXA913_Q4,V$HOXC13_03,V$HOXC13_Q2	1.490909090909091	1.0654936461388074	1.5382444247961489	0.9237000000000001	0.0031278464860718404
ENSG00000123388	homeobox C11	HOXC11	V$HOXA913_Q4,V$HOXC11_03,V$HOXC11_04	0.9858585858585859	0.6339896662477308	1.626544230064032	0.9251333333333333	0.004701231440907653
ENSG00000123405	nuclear factor (erythroid-derived 2), 45kDa	NFE2	V$NFE2_03,V$NFE2_04	0.8606060606060606	0.7163803937997486	2.889899109792285	0.85715	0.05050464149644071
ENSG00000123407	homeobox C12	HOXC12	V$HOXC12_03,V$HOXC12_04	0.3575757575757576	0.14872224549643903	2.3534796747967484	0.89165	0.005629167157308344
ENSG00000123576	ESX homeobox 1	ESX1	V$ESX1_01,V$ESX1_03	1.0	0.49853372434017595	2.0851408589440505	0.9034500000000001	4.497992409727395E-5
ENSG00000123685	basic leucine zipper transcription factor, ATF-like 3	BATF3	V$BATF3_02	0.23030303030303031	0.12987012987012986	1.7733333333333337	0.8008	0.037291221301989946
ENSG00000124092	CCCTC-binding factor (zinc finger protein)-like	CTCFL	V$CTCFL_01,V$CTCFL_03,V$CTCFL_04,V$CTCFL_05,V$CTCFL_06	5.258181818181819	4.298282362798492	1.3044173454579109	0.78304	0.001441283470373543
ENSG00000124216	snail homolog 1 (Drosophila)	SNAI1	V$SNA_01	5.66060606060606	5.077503142019271	1.1148404840484047	0.7815	0.02519567461741017
ENSG00000124459	zinc finger protein 45	ZNF45	V$ZNF45_04	0.20606060606060606	0.0754084625052367	2.7325925925925927	0.9695	0.0029806738225872298
ENSG00000124613	zinc finger protein 391	ZNF391	V$ZNF391_01,V$ZNF391_02	4.854545454545455	4.051110180142438	1.2013335363308346	0.7584	0.006924768044426951
ENSG00000124664	SAM pointed domain containing ets transcription factor	SPDEF	V$ETV2SPDEF_01,V$GCM1SPDEF_01,V$SPDEF_05	5.313131313131314	4.654377880184333	2.6918798253798144	0.7653666666666666	0.025154110562282127
ENSG00000124766	SRY (sex determining region Y)-box 4	SOX4	V$SOX4_01	0.24242424242424243	0.10892333472978634	2.2256410256410257	0.9713	0.006561512237905127
ENSG00000124782	ras responsive element binding protein 1	RREB1	V$RREB1_01,V$RREB1_04,V$RREB1_05,V$RREB1_06,V$RREB1_Q5	3.2048484848484846	2.6753246753246755	1.5324871392391253	0.7933199999999999	0.025287067345353565
ENSG00000124813	runt-related transcription factor 2	RUNX2	V$RUNX2_01,V$RUNX2_02	1.1090909090909091	0.8441558441558441	1.4469018970189702	0.77495	0.014114868785558142
ENSG00000124827	glial cells missing homolog 2 (Drosophila)	GCM2	V$GCM2DLX2_01,V$GCM2DLX3_01,V$GCM2E2F8_01,V$GCM2ELK1_01,V$GCM2EOMES_01,V$GCM2FIGLA_01,V$GCM2FOXI1_01,V$GCM2HES7_01,V$GCM2MAX_01,V$GCM2TBX21_02,V$GCM2_01,V$GCMB_Q2,V$GCM_Q4	6.484848484848484	5.612129805678194	1.8840763795092905	0.7965153846153847	0.02053028201733435
ENSG00000125285	SRY (sex determining region Y)-box 21	SOX21	V$SOX21_08	1.0787878787878786	0.9049015500628403	1.1921604938271604	0.7381	0.09271170465670983
ENSG00000125398	SRY (sex determining region Y)-box 9	SOX9	V$SOX9_04,V$SOX9_B1,V$SOX9_Q4	0.5818181818181819	0.397989107666527	4.813320250350635	0.8574333333333334	0.015434912334543296
ENSG00000125492	BarH-like homeobox 1	BARHL1	V$BARHL1_01	9.721212121212123	8.491830749895266	1.1447722414076633	0.7156	7.086487763394824E-4
ENSG00000125740	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	V$AP1_Q4_01,V$FOSBJUND_01,V$FOSB_01,V$FOSB_02,V$JUNBFOSB_01,V$JUNFOSB_01	1.2747474747474747	1.0661918726434856	3.7550467838615074	0.9400499999999999	0.01189341566314557
ENSG00000125798	forkhead box A2	FOXA2	V$FOXA2_07,V$HNF3B_04	0.42424242424242425	0.2974444909928781	1.4469733587732314	0.8991	0.05400920947266549
