ID	Transpath ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
ENSG00000108984	MO000009415,MO000019341,MO000022211	0.027	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	MKK6(h),MKK6-isoform1(h),MKK6-isoform2(h)	9.96715	110	86353	16	0.4630672	1.9767265	15.325587029775981	mitogen-activated protein kinase kinase 6	ENSG00000108984	MAP2K6	5608	5.215845526	1.455692	31	0.14528	36	2.230372	61	0.107373	21	22.57829922	5.58E-6	-4.67861202	0.457927349	1.17E-6	-4.861209102	2.998610476	0.046049	7	0.041982	6	0.066092	13	0.030809	7	4.69484459	4.56320612	5.03422882	4.35759111	3.82922972	3.78459663	3.96723664	3.64993524	NM_001330450,NM_002758	P52564	7.805727201	0.284052337	-7.805727201
ENSG00000109670	MO000180297,MO000180299	0.028	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000102071"]	Fbw7-isoform2(h),Fbw7-isoform3(h)	9.777549	203	35375	10	0.2631714	1.7211337	NaN	F-box and WD repeat domain containing 7	ENSG00000109670	FBXW7	55294	8.393675668	5.16797	284	4.017703	358	5.35994	372	4.554563	315	290.5574854	0.007797246	-1.370132152	0.154825672	0.003342308	-2.934365116	7.93545085	3.376936	172	4.421284	222	3.678271	258	4.759424	386	8.31541483	8.22399394	8.32852005	8.31871976	7.87446737	8.09905407	7.97510499	8.161699	NM_001013415,NM_001257069,NM_001349798,NM_018315,NM_033632		9.396776574	0.048764043	-9.396776574
ENSG00000111206	MO000088314	0.003	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000007830","MO000019469","MO000019780","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000088314","MO000102071"]	foxm1(h)	9.485421	138	49097	13	0.4443131	1.6639748	NaN	forkhead box M1	ENSG00000111206	FOXM1	2305	9.141946801	11.996479	473	10.191679	649	12.026209	611	9.854267	508	1242.472201	1.91E-5	3.398758511	0.384464045	4.41E-6	4.590826842	10.90689597	23.963731	910	66.409896	2386	22.081717	1105	64.848358	3769	9.52307189	9.50516907	9.52347905	9.50130126	10.02164228	10.93597817	9.95200219	10.91678859	NM_001243088,NM_001243089,NM_021953,NM_202002,NM_202003		151.1253732	0.011678708	151.1253732
ENSG00000111266	MO000036550,MO000103285	0.018	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	MKP-7(h),MKP-7-isoform1(h)	9.601706	85	83850	16	0.45426267	1.9362359	NaN	dual specificity phosphatase 16	ENSG00000111266	DUSP16	80824	6.177809834	0.886055	63	0.658169	75	0.838447	77	0.77422	70	258.8361352	5.05E-14	6.156214128	0.33338208	3.69E-15	7.864980062	8.798561512	7.229556	493	3.612673	232	8.156456	733	3.689751	383	6.88329245	6.77296499	6.84434565	6.88539454	8.5603803	7.88573515	8.67917645	7.908247	NM_030640		49.88964911	0.05253097	49.88964911
ENSG00000112679	MO000176197,MO000176198	0.049	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	JKAP(h),JKAP-isoform2(h)	9.298716	220	89406	16	0.5658961	1.7992156	NaN	dual specificity phosphatase 22	ENSG00000112679	DUSP22	56940	7.911669921	4.88398	191	6.574611	307	6.660118	262	4.099611	203	286.4539596	0.002344593	1.376676042	0.138499247	8.68761E-4	3.329903354	8.375524021	8.819336	293	7.365097	261	8.669582	429	9.150021	401	7.98005043	8.08829799	8.02823359	7.94952166	8.29978088	8.22549459	8.38986841	8.18560763	NM_001286555,NM_020185,NR_104473,NR_104474,NR_104475		7.657398934	0.060575935	7.657398934
ENSG00000114316	MO000193609	0.023	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	USP4-isoform2(h)	9.893502	204	55422	15	0.30125847	1.6734033	4.757642306645958	ubiquitin specific peptidase 4	ENSG00000114316	USP4	7375	9.593132241	14.137563	629	13.236665	974	12.663946	737	12.655782	730	730.9408725	0.157827951	-1.119793489	0.10015615	0.103147567	-1.629782058	9.429449326	13.390561	589	13.548584	561	13.75349	794	13.997863	947	9.54606892	9.63028335	9.4643837	9.58806101	9.4570424	9.43962609	9.47615042	9.47845513	NM_001251877,NM_003363,NM_199443	Q13107	2.312334285	0.070786874	-2.312334285
ENSG00000116030	MO000019973	0.014	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	sumo1(h)	8.2831745	75	81155	16	0.4746799	1.8545521	278.7445194417527	small ubiquitin-like modifier 1	ENSG00000116030	SUMO1	7341	10.56821347	71.54673	1172	61.775427	1698	77.222694	1661	70.278375	1495	1533.455854	0.82023038	1.02064483	0.096033756	0.758854844	0.306984929	10.59678689	78.568641	1247	84.779934	1263	82.961615	1769	92.911507	2258	10.51515033	10.54168538	10.59469025	10.63746663	10.53404005	10.56845728	10.59684079	10.65761015	NM_001005781,NM_001005782,NM_003352	P63165	0.523092844	0.054623993	0.523092844
ENSG00000120129	MO000083769	0.018	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	MKP-1(h)	9.742852	102	86525	16	0.46002373	1.7591649	NaN	dual specificity phosphatase 1	ENSG00000120129	DUSP1	1843	11.83238619	175.231476	3955	79.072853	2888	178.525757	5203	77.872635	2229	2717.897391	0.002496358	-2.038287832	0.310377648	9.32876E-4	-3.310025054	10.80499294	83.517143	1826	57.501919	1183	84.749184	2440	59.472488	1978	11.85000994	11.2851079	11.86648159	11.26863547	11.15424737	10.85263745	11.16553183	10.8775162	NM_004417		3.059619526	0.33579118	-3.059619526
ENSG00000121022	MO000022093,MO000071150	0.021	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	JAB1(h)	9.975555	145	61554	16	0.38360775	1.9672729	118.24119585634475	COP9 signalosome subunit 5	ENSG00000121022	COPS5	10987	9.11673832	26.562943	441	23.427389	630	29.592831	635	23.799049	502	558.31378	0.949489719	1.011617454	0.169681047	0.921768076	0.098206808	9.133080112	24.05117	387	36.366596	551	26.031773	552	35.851231	877	9.08276793	9.09734344	9.17544083	9.10767314	8.94327152	9.26222639	9.00733478	9.25176257	NM_006837	Q92905	0.398113356	0.041048088	0.398113356
ENSG00000126261	MO000085632	0.006	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	SAE2-isoform1(h)	8.819921	47	84339	16	0.5638302	1.9282951	151.46253980376412	ubiquitin like modifier activating enzyme 2	ENSG00000126261	UBA2	10054	10.81835354	41.627064	1237	50.376842	2423	41.272633	1584	52.236073	1969	1702.929886	0.545782928	-1.128438744	0.233522677	0.45535657	-0.746514675	10.6439878	36.613388	1054	59.10577	1601	39.771454	1508	59.483517	2604	10.61432594	10.9013596	10.60784413	10.92964844	10.45033691	10.82489424	10.51707191	10.83305481	NM_005499	Q9UBT2	0.989841087	0.176155286	-0.989841087
ENSG00000130669	MO000085607	0.02	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)"]	["MO000007830","MO000019469","MO000019780","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000102071"]	PAK4-isoform1(h)	9.89186	229	52955	14	0.3186652	1.5241627	97.51679977294273	p21 (RAC1) activated kinase 4	ENSG00000130669	PAK4	10298	9.009570281	13.482335	367	14.751627	702	13.014888	476	15.015928	518	588.7200449	0.190523073	1.28408418	0.237293812	0.12845465	1.52022415	9.370757991	14.225633	460	26.650723	698	14.920153	552	24.133563	1068	8.95494805	9.21120324	8.95880461	9.15645668	9.10744932	9.49254341	9.03001875	9.44659991	NM_001014831,NM_001014832,NM_001014834,NM_001014835,NM_005884	O96013	2.717054741	0.132933542	2.717054741
ENSG00000130758	MO000022168	0.013	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	MLK2(h)	9.920583	92	67374	15	0.37861016	2.0175269	NaN	mitogen-activated protein kinase kinase kinase 10	ENSG00000130758	MAP3K10	4294	7.056977642	3.386438	130	2.331799	145	3.106251	154	1.986882	97	132.8565616	0.985895562	-1.004911823	0.289942029	0.980549143	-0.024380449	7.050466355	4.096571	153	2.157576	76	3.841243	188	2.273039	129	7.17678597	6.99000154	7.10663838	6.86352408	7.28051601	6.74730638	7.22215886	6.78369384	NM_002446		0.047378587	0.137431008	-0.047378587
ENSG00000131196	MO000035653	0.025	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","hdac2(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000102071"]	NFATc1A-alpha(h)	9.697661	213	38704	11	0.2537836	1.6888969	NaN	nuclear factor of activated T-cells 1	ENSG00000131196	NFATC1	4772	6.628094722	1.977773	101	1.138329	104	1.816175	125	0.886495	61	80.72295535	0.049103514	-1.585337881	0.300106484	0.026747604	-2.215181572	5.966533513	1.189116	60	1.028973	49	1.338503	91	0.730622	56	6.64175122	6.38930975	6.6081597	6.16395096	6.19646332	6.06984878	6.30312819	5.83284485	NM_001278669,NM_001278670,NM_001278672,NM_001278673,NM_001278675,NM_006162,NM_172387,NM_172388,NM_172389,NM_172390		2.985706919	0.221576071	-2.985706919
ENSG00000133275	MO000103380	0.003	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","hdac2(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000102071"]	CKI-gamma2(h)	9.580795	99	66331	12	0.42560625	1.8554127	1.820169725398038	casein kinase 1 gamma 2	ENSG00000133275	CSNK1G2	1455	9.948470317	24.040003	779	23.770662	1246	23.193747	970	22.860935	939	967.2097792	0.609484358	-1.04450379	0.098128465	0.522069847	-0.640158058	9.886228456	27.06225	849	25.60051	756	26.661642	1102	26.064377	1244	9.8945677	10.00615863	9.86444604	9.96869561	9.93403543	9.85938872	9.92123549	9.87692942	NM_001319	P78368	0.952798998	0.06532528	-0.952798998
ENSG00000136875	MO000087569	0.024	["JunB(h)","Rad21(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000057832","MO000058322"]	HPRP4(h)	9.392721	239	22385	6	0.28084219	1.5247867	200.52450948968112	pre-mRNA processing factor 4	ENSG00000136875	PRPF4	9128	9.10990667	11.324116	370	14.208419	750	11.194735	472	14.878016	616	1034.12611	3.43E-5	2.74306998	0.326795986	8.4E-6	4.454740854	10.56579051	27.200026	851	57.195027	1699	27.110279	1117	57.800511	2774	9.25896159	9.54086647	9.24993601	9.57522227	9.89569949	10.55073206	9.89241052	10.56359256	NM_001244926,NM_001322266,NM_001322267,NM_004697,NR_136265,NR_136266	O43172-2	8.277718393	0.175879846	8.277718393
ENSG00000139625	MO000022232	0.006	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	DLK(h)	9.934055	79	65922	15	0.37899712	2.1244226	NaN	mitogen-activated protein kinase kinase kinase 12	ENSG00000139625	MAP3K12	7786	8.502865413	10.808016	439	4.13438	272	9.210294	483	4.135842	213	201.0440925	3.27E-8	-9.226580512	0.547337991	4.71E-9	-5.857068431	5.297548537	1.480664	59	0.20942	8	1.181465	62	0.548002	33	8.29370577	7.51246915	8.13685665	7.50671742	6.51483195	5.57775863	6.35748335	5.8929906	NM_001193511,NM_006301		7.771652287	0.41243699	-7.771652287
ENSG00000142230	MO000085628	0.005	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	Aos1-isoform1(h)	8.819921	40	84321	16	0.5638612	1.9453138	183.06259786382122	SUMO1 activating enzyme subunit 1	ENSG00000142230	SAE1	10055	10.39506786	27.676752	776	45.128441	2009	27.922135	1005	46.239464	1622	1696.991207	0.070363959	1.520335494	0.294820297	0.040361746	2.05002751	10.99958974	53.130861	1419	81.508857	2048	53.666546	1892	81.296088	3267	10.21984287	10.71956055	10.22239506	10.74152388	10.67824524	11.02686056	10.68839736	11.01779334	NM_001145713,NM_001145714,NM_005500,NR_027280	Q9UBE0	2.054420978	0.294254141	2.054420978
ENSG00000143507	MO000030861,MO000126134	0.013	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	MKP-5(h),MKP-5-isoform1(h)	8.955054	111	91031	16	0.54104567	1.9484683	NaN	dual specificity phosphatase 10	ENSG00000143507	DUSP10	11221	10.95388059	90.926664	2627	20.399624	937	87.821763	3389	18.641317	707	1260.674639	0.004021589	-3.688632452	0.596264635	0.001587803	-3.158138063	9.070881434	26.827235	709	8.711	238	23.466969	895	7.725404	341	10.99578294	9.73357748	10.99572959	9.69858575	9.75101689	8.95892911	9.71524628	8.88255928	NM_007207,NR_111939,NR_111940		2.548179512	0.738958596	-2.548179512
ENSG00000144579	MO000145885	0.013	["JunB(h)","Rad21(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000057832","MO000058322","MO000058921"]	NLI-IF(h)	9.874989	128	12680	7	0.23948677	2.6857653	NaN	CTD small phosphatase 1	ENSG00000144579	CTDSP1	58190	10.8146996	52.416038	1513	43.949165	2092	51.097264	1940	42.959493	1603	1364.529034	3.34523E-4	-1.941509096	0.246076495	1.00343E-4	-3.889759837	9.857843928	36.940198	1053	21.265405	570	34.943414	1311	20.226093	876	10.63743277	10.62384291	10.63178374	10.59966346	10.28604503	9.81743057	10.23828641	9.78140102	NM_001206878,NM_021198,NM_182642		57.50458845	0.01663964	-57.50458845
ENSG00000144677	MO000167517	0.029	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923"]	SCP3(h)	9.627923	171	48941	11	0.30921137	1.7839091	NaN	CTD small phosphatase like	ENSG00000144677	CTDSPL	10217	9.626436558	12.517229	622	6.893386	553	16.468103	1050	13.750995	867	1043.915707	0.038878611	1.641656851	0.3085178	0.020447852	2.318027028	10.34144413	29.170692	1394	18.230076	820	29.68714	1868	17.461116	1269	9.72213754	9.37022439	9.94504474	9.91418953	10.38605704	9.94161153	10.40165445	9.90731899	NM_001008392,NM_005808		2.706209486	0.264209987	2.706209486
ENSG00000149930	MO000036594	0.014	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	TAO2(h)	9.918985	162	64845	15	0.33191818	1.7877499	3.1263464823842733	TAO kinase 2	ENSG00000149930	TAOK2	9344	9.581803304	11.428919	616	10.964362	935	11.103962	758	10.839984	735	649.5214539	5.48E-6	-1.43901063	0.107928624	1.14E-6	-4.865041614	9.057241286	8.42632	444	9.877519	478	8.030066	548	9.563474	755	9.45201749	9.52040893	9.41097523	9.51915957	9.14337132	9.22675892	9.09039735	9.21001741	NM_001252043,NM_004783,NM_016151	Q9UL54,Q9UL54-2	9.775900292	0.053658692	-9.775900292
ENSG00000150455	MO000022529	0.029	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	TIRAP(h)	9.749697	224	39010	16	0.26197493	1.6360483	NaN	TIR domain containing adaptor protein	ENSG00000150455	TIRAP	114609	7.027191456	6.251736	126	4.081371	128	5.240884	155	3.964427	104	104.176303	5.86704E-4	-1.677619938	0.199710355	1.85865E-4	-3.737492288	6.283870379	3.686612	79	3.950978	62	3.010808	87	3.159199	93	6.98848356	6.72737709	6.95055699	6.75241202	6.58485342	6.42850091	6.45184815	6.37641536	NM_001039661,NM_001318776,NM_001318777,NM_148910		5.552712566	0.133866298	-5.552712566
ENSG00000153487	MO000045001	0.031	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	ING1b(h)	9.663275	161	80028	16	0.40813813	1.6023245	NaN	inhibitor of growth family member 1	ENSG00000153487	ING1	3621	7.819434322	5.347966	170	5.426423	281	5.61761	233	5.333829	217	191.6630191	0.007803019	-1.433866351	0.177197324	0.003345414	-2.934076799	7.298682662	3.579344	111	5.211694	152	3.771894	154	5.249733	247	7.62865159	7.76695138	7.67928932	7.75025144	7.25990798	7.52716254	7.29792284	7.5338465	NM_001267728,NM_005537,NM_198217,NM_198218,NM_198219		8.110002737	0.064211034	-8.110002737
ENSG00000156831	MO000098770,MO000098771	0.01	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	NSMCE2(h)	9.085874	86	55146	16	0.45348755	2.144531	NaN	NSE2/MMS21 homolog,SMC5-SMC6 complex SUMO ligase	ENSG00000156831	NSMCE2	286053	8.698102382	30.028746	402	16.481557	367	30.719793	544	18.40857	319	249.106232	2.52E-24	-5.021367916	0.221739433	8.71E-26	-10.49917193	6.373054579	6.033021	79	5.607531	69	5.518315	95	4.918392	99	8.42224788	8.02613113	8.46842198	8.11501736	7.03976598	6.96780035	6.97487052	6.88602767	NM_001349485,NM_001349486,NM_001349487,NM_173685,NR_146191,NR_146192		10.55887802	0.220198377	-10.55887802
ENSG00000160551	MO000036592	0.013	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	TAO1(h)	9.92144	154	64233	15	0.33206668	1.8155979	15.550078422523367	TAO kinase 1	ENSG00000160551	TAOK1	57551	10.84045592	14.868793	2001	6.628274	1445	6.013956	1045	14.398958	2458	1669.538066	0.566852195	-1.217964243	0.400855821	0.477914326	-0.709661091	10.55601303	13.521495	1765	12.065243	1481	5.611482	962	9.360819	1822	10.99839353	10.4218967	10.23011402	11.09547239	10.84966297	10.71965937	10.12025634	10.48972825	NM_020791,NM_025142	Q7L7X3	0.668682822	0.425377893	-0.668682822
ENSG00000163629	MO000020924	0.034	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	FAP-1(h)	8.280199	116	84544	16	0.46371365	1.6963785	NaN	non-receptor type 13,protein tyrosine phosphatase	ENSG00000163629	PTPN13	5783	9.758343769	9.894565	947	4.305838	667	9.981316	1233	4.457535	538	521.2811179	2.52E-10	-4.899859465	0.344372174	2.78E-11	-6.65773993	7.463441554	1.701306	159	1.01782	90	2.182198	267	1.698614	240	9.6012549	8.95627695	9.61045834	8.97791663	8.04040268	7.68759415	8.21702452	8.01155703	NM_006264,NM_080683,NM_080684,NM_080685		6.220712304	0.368913093	-6.220712304
